Date Comptable;Code Societe Achat;Compte Comptable Achat;ID founisseur externe;Code tâche;Code folio;Libellé;Quantité;Type;Montant;Devise;Date de la pièce;Numéro de pièce;Taux de Tva;TypeEvenementAchat;Numero2;Type de Tva;Date d'échéance;Id scan facture;  Origine scan facture;
26/08/2026;0001;401050;0688;GL0054643V;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;52,49;EUR;25/08/2026;0688K2608BVKH;;;;;25/08/2026;;;B00000006G
26/08/2026;0001;602210;0688;GL0054643V;GAZ;VENTE DE GAZ;0,01100;STANDARD;0,14;EUR;25/08/2026;0688K2608BVKH;20,00;DEBOURS P1 GAZ DISTRIBUTION;;;25/08/2026;;;B00000006G
26/08/2026;0001;602210;0688;GL0054643V;GAZ;VENTE DE GAZ;0,01100;STANDARD;0,18;EUR;25/08/2026;0688K2608BVKH;20,00;TICGN GAZ;;;25/08/2026;;;B00000006G
26/08/2026;0001;602210;0688;GL0054643V;GAZ;VENTE DE GAZ;0,01100;STANDARD;0,46;EUR;25/08/2026;0688K2608BVKH;20,00;DEBOURS P1 GAZ;;;25/08/2026;;;B00000006G
26/08/2026;0001;602210;0688;GL0054643V;GAZ;VENTE DE GAZ;0,00001;STANDARD;7,40;EUR;25/08/2026;0688K2608BVKH;20,00;DEBOURS P1 GAZ STOCKAGE;;;25/08/2026;;;B00000006G
26/08/2026;0001;602210;0688;GL0054643V;GAZ;VENTE DE GAZ;0,00001;STANDARD;35,56;EUR;25/08/2026;0688K2608BVKH;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;25/08/2026;;;B00000006G
26/08/2026;0001;445660;0688;GL0054643V;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;8,75;EUR;25/08/2026;0688K2608BVKH;20,00;;;;25/08/2026;;;B00000006G
26/08/2026;0001;401050;0688;GL0054585D;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;101,20;EUR;25/08/2026;0688K2608BVKG;;;;;25/08/2026;;;B00000006G
26/08/2026;0001;602210;0688;GL0054585D;GAZ;VENTE DE GAZ;0,00001;STANDARD;22,40;EUR;25/08/2026;0688K2608BVKG;20,00;DEBOURS P1 GAZ STOCKAGE;;;25/08/2026;;;B00000006G
26/08/2026;0001;602210;0688;GL0054585D;GAZ;VENTE DE GAZ;0,00001;STANDARD;61,93;EUR;25/08/2026;0688K2608BVKG;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;25/08/2026;;;B00000006G
26/08/2026;0001;445660;0688;GL0054585D;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;16,87;EUR;25/08/2026;0688K2608BVKG;20,00;;;;25/08/2026;;;B00000006G
26/08/2026;0001;401050;0688;GL1559266T;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;35,04;EUR;25/08/2026;0688K2608BVVM;;;;;25/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL1559266T;GAZ;VENTE DE GAZ;0,04300;STANDARD;0,02;EUR;25/08/2026;0688K2608BVVM;20,00;GAZ - MECANISME CPB;;;25/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL1559266T;GAZ;VENTE DE GAZ;0,00001;STANDARD;0,35;EUR;25/08/2026;0688K2608BVVM;20,00;DEBOURS P1 GAZ STOCKAGE;;;25/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL1559266T;GAZ;VENTE DE GAZ;0,04300;STANDARD;0,55;EUR;25/08/2026;0688K2608BVVM;20,00;DEBOURS P1 GAZ DISTRIBUTION;;;25/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL1559266T;GAZ;VENTE DE GAZ;0,04300;STANDARD;0,70;EUR;25/08/2026;0688K2608BVVM;20,00;TICGN GAZ;;;25/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL1559266T;GAZ;VENTE DE GAZ;0,04300;STANDARD;2,46;EUR;25/08/2026;0688K2608BVVM;20,00;DEBOURS P1 GAZ;;;25/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL1559266T;GAZ;VENTE DE GAZ;0,00001;STANDARD;25,12;EUR;25/08/2026;0688K2608BVVM;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;25/08/2026;;;B00000003D
26/08/2026;0001;445660;0688;GL1559266T;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;5,84;EUR;25/08/2026;0688K2608BVVM;20,00;;;;25/08/2026;;;B00000003D
26/08/2026;0001;401050;0688;GL0052989P;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;95,06;EUR;25/08/2026;0688K2608BVNJ;;;;;25/08/2026;;;B00000007H
26/08/2026;0001;602210;0688;GL0052989P;GAZ;VENTE DE GAZ;0,00001;STANDARD;20,38;EUR;25/08/2026;0688K2608BVNJ;20,00;DEBOURS P1 GAZ STOCKAGE;;;25/08/2026;;;B00000007H
26/08/2026;0001;602210;0688;GL0052989P;GAZ;VENTE DE GAZ;0,00001;STANDARD;58,84;EUR;25/08/2026;0688K2608BVNJ;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;25/08/2026;;;B00000007H
26/08/2026;0001;445660;0688;GL0052989P;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;15,84;EUR;25/08/2026;0688K2608BVNJ;20,00;;;;25/08/2026;;;B00000007H
26/08/2026;0001;401050;0688;GL0052992T;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;119,23;EUR;25/08/2026;0688K2608BVNM;;;;;25/08/2026;;;B00000007H
26/08/2026;0001;602210;0688;GL0052992T;GAZ;VENTE DE GAZ;0,00001;STANDARD;27,37;EUR;25/08/2026;0688K2608BVNM;20,00;DEBOURS P1 GAZ STOCKAGE;;;25/08/2026;;;B00000007H
26/08/2026;0001;602210;0688;GL0052992T;GAZ;VENTE DE GAZ;0,00001;STANDARD;71,99;EUR;25/08/2026;0688K2608BVNM;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;25/08/2026;;;B00000007H
26/08/2026;0001;445660;0688;GL0052992T;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;19,87;EUR;25/08/2026;0688K2608BVNM;20,00;;;;25/08/2026;;;B00000007H
26/08/2026;0001;401050;0688;GL0053030L;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;176,59;EUR;25/08/2026;0688K2608BVNS;;;;;25/08/2026;;;B00000007H
26/08/2026;0001;602210;0688;GL0053030L;GAZ;VENTE DE GAZ;0,00001;STANDARD;41,46;EUR;25/08/2026;0688K2608BVNS;20,00;DEBOURS P1 GAZ STOCKAGE;;;25/08/2026;;;B00000007H
26/08/2026;0001;602210;0688;GL0053030L;GAZ;VENTE DE GAZ;0,00001;STANDARD;105,70;EUR;25/08/2026;0688K2608BVNS;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;25/08/2026;;;B00000007H
26/08/2026;0001;445660;0688;GL0053030L;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;29,43;EUR;25/08/2026;0688K2608BVNS;20,00;;;;25/08/2026;;;B00000007H
26/08/2026;0001;401050;0688;GL0053036T;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;146,06;EUR;25/08/2026;0688K2608BVNV;;;;;25/08/2026;;;B00000007H
26/08/2026;0001;602210;0688;GL0053036T;GAZ;VENTE DE GAZ;0,00001;STANDARD;35,12;EUR;25/08/2026;0688K2608BVNV;20,00;DEBOURS P1 GAZ STOCKAGE;;;25/08/2026;;;B00000007H
26/08/2026;0001;602210;0688;GL0053036T;GAZ;VENTE DE GAZ;0,00001;STANDARD;86,60;EUR;25/08/2026;0688K2608BVNV;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;25/08/2026;;;B00000007H
26/08/2026;0001;445660;0688;GL0053036T;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;24,34;EUR;25/08/2026;0688K2608BVNV;20,00;;;;25/08/2026;;;B00000007H
26/08/2026;0001;401050;0688;GL0053053M;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;93,54;EUR;25/08/2026;0688K2608BVNX;;;;;25/08/2026;;;B00000007H
26/08/2026;0001;602210;0688;GL0053053M;GAZ;VENTE DE GAZ;0,00001;STANDARD;19,94;EUR;25/08/2026;0688K2608BVNX;20,00;DEBOURS P1 GAZ STOCKAGE;;;25/08/2026;;;B00000007H
26/08/2026;0001;602210;0688;GL0053053M;GAZ;VENTE DE GAZ;0,00001;STANDARD;58,01;EUR;25/08/2026;0688K2608BVNX;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;25/08/2026;;;B00000007H
26/08/2026;0001;445660;0688;GL0053053M;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;15,59;EUR;25/08/2026;0688K2608BVNX;20,00;;;;25/08/2026;;;B00000007H
26/08/2026;0001;401050;0688;GL0012006T;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;667,11;EUR;25/08/2026;0688K2608BVVW;;;;;25/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL0012006T;GAZ;VENTE DE GAZ;3,81500;STANDARD;1,56;EUR;25/08/2026;0688K2608BVVW;20,00;GAZ - MECANISME CPB;;;25/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL0012006T;GAZ;VENTE DE GAZ;3,81500;STANDARD;48,79;EUR;25/08/2026;0688K2608BVVW;20,00;DEBOURS P1 GAZ DISTRIBUTION;;;25/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL0012006T;GAZ;VENTE DE GAZ;3,81500;STANDARD;62,53;EUR;25/08/2026;0688K2608BVVW;20,00;TICGN GAZ;;;25/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL0012006T;GAZ;VENTE DE GAZ;0,00001;STANDARD;62,56;EUR;25/08/2026;0688K2608BVVW;20,00;DEBOURS P1 GAZ STOCKAGE;;;25/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL0012006T;GAZ;VENTE DE GAZ;3,81500;STANDARD;188,73;EUR;25/08/2026;0688K2608BVVW;20,00;DEBOURS P1 GAZ;;;25/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL0012006T;GAZ;VENTE DE GAZ;0,00001;STANDARD;191,76;EUR;25/08/2026;0688K2608BVVW;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;25/08/2026;;;B00000003D
26/08/2026;0001;445660;0688;GL0012006T;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;111,18;EUR;25/08/2026;0688K2608BVVW;20,00;;;;25/08/2026;;;B00000003D
26/08/2026;0001;401050;0688;GL1710367Z;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;173,85;EUR;25/08/2026;0688K2608BVLC;;;;;25/08/2026;;;B00000007H
26/08/2026;0001;602210;0688;GL1710367Z;GAZ;VENTE DE GAZ;0,07400;STANDARD;0,03;EUR;25/08/2026;0688K2608BVLC;20,00;GAZ - MECANISME CPB;;;25/08/2026;;;B00000007H
26/08/2026;0001;602210;0688;GL1710367Z;GAZ;VENTE DE GAZ;0,07400;STANDARD;0,95;EUR;25/08/2026;0688K2608BVLC;20,00;DEBOURS P1 GAZ DISTRIBUTION;;;25/08/2026;;;B00000007H
26/08/2026;0001;602210;0688;GL1710367Z;GAZ;VENTE DE GAZ;0,07400;STANDARD;1,21;EUR;25/08/2026;0688K2608BVLC;20,00;TICGN GAZ;;;25/08/2026;;;B00000007H
26/08/2026;0001;602210;0688;GL1710367Z;GAZ;VENTE DE GAZ;0,07400;STANDARD;3,45;EUR;25/08/2026;0688K2608BVLC;20,00;DEBOURS P1 GAZ;;;25/08/2026;;;B00000007H
26/08/2026;0001;602210;0688;GL1710367Z;GAZ;VENTE DE GAZ;0,00001;STANDARD;40,63;EUR;25/08/2026;0688K2608BVLC;20,00;DEBOURS P1 GAZ STOCKAGE;;;25/08/2026;;;B00000007H
26/08/2026;0001;602210;0688;GL1710367Z;GAZ;VENTE DE GAZ;0,00001;STANDARD;98,60;EUR;25/08/2026;0688K2608BVLC;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;25/08/2026;;;B00000007H
26/08/2026;0001;445660;0688;GL1710367Z;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;28,98;EUR;25/08/2026;0688K2608BVLC;20,00;;;;25/08/2026;;;B00000007H
26/08/2026;0001;401050;0688;GL0374368T;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;49,52;EUR;25/08/2026;0688K2608BVUD;;;;;25/08/2026;;;B00000002C
26/08/2026;0001;602210;0688;GL0374368T;GAZ;VENTE DE GAZ;0,23500;STANDARD;0,10;EUR;25/08/2026;0688K2608BVUD;20,00;GAZ - MECANISME CPB;;;25/08/2026;;;B00000002C
26/08/2026;0001;602210;0688;GL0374368T;GAZ;VENTE DE GAZ;0,23500;STANDARD;3,85;EUR;25/08/2026;0688K2608BVUD;20,00;TICGN GAZ;;;25/08/2026;;;B00000002C
26/08/2026;0001;602210;0688;GL0374368T;GAZ;VENTE DE GAZ;0,23500;STANDARD;16,32;EUR;25/08/2026;0688K2608BVUD;20,00;DEBOURS P1 GAZ;;;25/08/2026;;;B00000002C
26/08/2026;0001;602210;0688;GL0374368T;GAZ;VENTE DE GAZ;0,00001;STANDARD;21,00;EUR;25/08/2026;0688K2608BVUD;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;25/08/2026;;;B00000002C
26/08/2026;0001;445660;0688;GL0374368T;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;8,25;EUR;25/08/2026;0688K2608BVUD;20,00;;;;25/08/2026;;;B00000002C
26/08/2026;0001;401050;0688;GL0012242L;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;52,84;EUR;25/08/2026;0688K2608BVQW;;;;;25/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL0012242L;GAZ;VENTE DE GAZ;0,00001;STANDARD;12,71;EUR;25/08/2026;0688K2608BVQW;20,00;DEBOURS P1 GAZ STOCKAGE;;;25/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL0012242L;GAZ;VENTE DE GAZ;0,00001;STANDARD;31,32;EUR;25/08/2026;0688K2608BVQW;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;25/08/2026;;;B00000008J
26/08/2026;0001;445660;0688;GL0012242L;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;8,81;EUR;25/08/2026;0688K2608BVQW;20,00;;;;25/08/2026;;;B00000008J
26/08/2026;0001;401050;0688;GL0717108W;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;106,26;EUR;25/08/2026;0688K2608BVVY;;;;;25/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL0717108W;GAZ;VENTE DE GAZ;0,00001;STANDARD;31,22;EUR;25/08/2026;0688K2608BVVY;20,00;DEBOURS P1 GAZ STOCKAGE;;;25/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL0717108W;GAZ;VENTE DE GAZ;0,00001;STANDARD;57,33;EUR;25/08/2026;0688K2608BVVY;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;25/08/2026;;;B00000003D
26/08/2026;0001;445660;0688;GL0717108W;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;17,71;EUR;25/08/2026;0688K2608BVVY;20,00;;;;25/08/2026;;;B00000003D
26/08/2026;0001;401050;0688;GL0020440C;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;31,63;EUR;25/08/2026;0688K2608BVQQ;;;;;25/08/2026;;;B00000006G
26/08/2026;0001;602210;0688;GL0020440C;GAZ;VENTE DE GAZ;0,05400;STANDARD;0,02;EUR;25/08/2026;0688K2608BVQQ;20,00;GAZ - MECANISME CPB;;;25/08/2026;;;B00000006G
26/08/2026;0001;602210;0688;GL0020440C;GAZ;VENTE DE GAZ;0,05400;STANDARD;0,89;EUR;25/08/2026;0688K2608BVQQ;20,00;TICGN GAZ;;;25/08/2026;;;B00000006G
26/08/2026;0001;602210;0688;GL0020440C;GAZ;VENTE DE GAZ;0,00001;STANDARD;2,59;EUR;25/08/2026;0688K2608BVQQ;20,00;DEBOURS P1 GAZ STOCKAGE;;;25/08/2026;;;B00000006G
26/08/2026;0001;602210;0688;GL0020440C;GAZ;VENTE DE GAZ;0,05400;STANDARD;3,31;EUR;25/08/2026;0688K2608BVQQ;20,00;DEBOURS P1 GAZ;;;25/08/2026;;;B00000006G
26/08/2026;0001;602210;0688;GL0020440C;GAZ;VENTE DE GAZ;0,00001;STANDARD;19,55;EUR;25/08/2026;0688K2608BVQQ;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;25/08/2026;;;B00000006G
26/08/2026;0001;445660;0688;GL0020440C;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;5,27;EUR;25/08/2026;0688K2608BVQQ;20,00;;;;25/08/2026;;;B00000006G
26/08/2026;0001;401050;0688;GL0297498R;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;168,32;EUR;25/08/2026;0688K2608BVXC;;;;;25/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL0297498R;GAZ;VENTE DE GAZ;0,48400;STANDARD;0,19;EUR;25/08/2026;0688K2608BVXC;20,00;GAZ - MECANISME CPB;;;25/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL0297498R;GAZ;VENTE DE GAZ;0,48400;STANDARD;6,19;EUR;25/08/2026;0688K2608BVXC;20,00;DEBOURS P1 GAZ DISTRIBUTION;;;25/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL0297498R;GAZ;VENTE DE GAZ;0,48400;STANDARD;7,94;EUR;25/08/2026;0688K2608BVXC;20,00;TICGN GAZ;;;25/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL0297498R;GAZ;VENTE DE GAZ;0,48400;STANDARD;21,76;EUR;25/08/2026;0688K2608BVXC;20,00;DEBOURS P1 GAZ;;;25/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL0297498R;GAZ;VENTE DE GAZ;0,00001;STANDARD;30,00;EUR;25/08/2026;0688K2608BVXC;20,00;DEBOURS P1 GAZ STOCKAGE;;;25/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL0297498R;GAZ;VENTE DE GAZ;0,00001;STANDARD;74,18;EUR;25/08/2026;0688K2608BVXC;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;25/08/2026;;;B00000003D
26/08/2026;0001;445660;0688;GL0297498R;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;28,06;EUR;25/08/2026;0688K2608BVXC;20,00;;;;25/08/2026;;;B00000003D
26/08/2026;0001;401050;0688;GL0874769F;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;151,67;EUR;25/08/2026;0688K2608BVWE;;;;;25/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL0874769F;GAZ;VENTE DE GAZ;0,00001;STANDARD;48,57;EUR;25/08/2026;0688K2608BVWE;20,00;DEBOURS P1 GAZ STOCKAGE;;;25/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL0874769F;GAZ;VENTE DE GAZ;0,00001;STANDARD;77,82;EUR;25/08/2026;0688K2608BVWE;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;25/08/2026;;;B00000003D
26/08/2026;0001;445660;0688;GL0874769F;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;25,28;EUR;25/08/2026;0688K2608BVWE;20,00;;;;25/08/2026;;;B00000003D
26/08/2026;0001;401050;0688;GL0047044J;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;331,92;EUR;25/08/2026;0688K2608BVSE;;;;;25/08/2026;;;B00000002C
26/08/2026;0001;602210;0688;GL0047044J;GAZ;VENTE DE GAZ;1,16200;STANDARD;0,48;EUR;25/08/2026;0688K2608BVSE;20,00;GAZ - MECANISME CPB;;;25/08/2026;;;B00000002C
26/08/2026;0001;602210;0688;GL0047044J;GAZ;VENTE DE GAZ;1,16200;STANDARD;14,86;EUR;25/08/2026;0688K2608BVSE;20,00;DEBOURS P1 GAZ DISTRIBUTION;;;25/08/2026;;;B00000002C
26/08/2026;0001;602210;0688;GL0047044J;GAZ;VENTE DE GAZ;1,16200;STANDARD;19,05;EUR;25/08/2026;0688K2608BVSE;20,00;TICGN GAZ;;;25/08/2026;;;B00000002C
26/08/2026;0001;602210;0688;GL0047044J;GAZ;VENTE DE GAZ;1,16200;STANDARD;63,34;EUR;25/08/2026;0688K2608BVSE;20,00;DEBOURS P1 GAZ;;;25/08/2026;;;B00000002C
26/08/2026;0001;602210;0688;GL0047044J;GAZ;VENTE DE GAZ;0,00001;STANDARD;72,26;EUR;25/08/2026;0688K2608BVSE;20,00;DEBOURS P1 GAZ STOCKAGE;;;25/08/2026;;;B00000002C
26/08/2026;0001;602210;0688;GL0047044J;GAZ;VENTE DE GAZ;0,00001;STANDARD;106,61;EUR;25/08/2026;0688K2608BVSE;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;25/08/2026;;;B00000002C
26/08/2026;0001;445660;0688;GL0047044J;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;55,32;EUR;25/08/2026;0688K2608BVSE;20,00;;;;25/08/2026;;;B00000002C
26/08/2026;0001;401050;0688;GL0592253P;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;16,86;EUR;25/08/2026;0688K2608BVWA;;;;;25/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL0592253P;GAZ;VENTE DE GAZ;0,06700;STANDARD;0,02;EUR;25/08/2026;0688K2608BVWA;20,00;GAZ - MECANISME CPB;;;25/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL0592253P;GAZ;VENTE DE GAZ;0,00001;STANDARD;0,33;EUR;25/08/2026;0688K2608BVWA;20,00;DEBOURS P1 GAZ STOCKAGE;;;25/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL0592253P;GAZ;VENTE DE GAZ;0,06700;STANDARD;1,10;EUR;25/08/2026;0688K2608BVWA;20,00;TICGN GAZ;;;25/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL0592253P;GAZ;VENTE DE GAZ;0,06700;STANDARD;3,09;EUR;25/08/2026;0688K2608BVWA;20,00;DEBOURS P1 GAZ;;;25/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL0592253P;GAZ;VENTE DE GAZ;0,06700;STANDARD;3,18;EUR;25/08/2026;0688K2608BVWA;20,00;DEBOURS P1 GAZ DISTRIBUTION;;;25/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL0592253P;GAZ;VENTE DE GAZ;0,00001;STANDARD;6,33;EUR;25/08/2026;0688K2608BVWA;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;25/08/2026;;;B00000003D
26/08/2026;0001;445660;0688;GL0592253P;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;2,81;EUR;25/08/2026;0688K2608BVWA;20,00;;;;25/08/2026;;;B00000003D
26/08/2026;0001;401050;0688;GL1183777B;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;83,06;EUR;25/08/2026;0688K2608BVPL;;;;;25/08/2026;;;B00000007H
26/08/2026;0001;602210;0688;GL1183777B;GAZ;VENTE DE GAZ;0,00001;STANDARD;21,75;EUR;25/08/2026;0688K2608BVPL;20,00;DEBOURS P1 GAZ STOCKAGE;;;25/08/2026;;;B00000007H
26/08/2026;0001;602210;0688;GL1183777B;GAZ;VENTE DE GAZ;0,00001;STANDARD;47,47;EUR;25/08/2026;0688K2608BVPL;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;25/08/2026;;;B00000007H
26/08/2026;0001;445660;0688;GL1183777B;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;13,84;EUR;25/08/2026;0688K2608BVPL;20,00;;;;25/08/2026;;;B00000007H
26/08/2026;0001;401050;0688;GL0020012R;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;441,98;EUR;25/08/2026;0688K2608BVLM;;;;;25/08/2026;;;B00000006G
26/08/2026;0001;602210;0688;GL0020012R;GAZ;VENTE DE GAZ;3,02300;STANDARD;1,24;EUR;25/08/2026;0688K2608BVLM;20,00;GAZ - MECANISME CPB;;;25/08/2026;;;B00000006G
26/08/2026;0001;602210;0688;GL0020012R;GAZ;VENTE DE GAZ;3,02300;STANDARD;38,67;EUR;25/08/2026;0688K2608BVLM;20,00;DEBOURS P1 GAZ DISTRIBUTION;;;25/08/2026;;;B00000006G
26/08/2026;0001;602210;0688;GL0020012R;GAZ;VENTE DE GAZ;0,00001;STANDARD;46,61;EUR;25/08/2026;0688K2608BVLM;20,00;DEBOURS P1 GAZ STOCKAGE;;;25/08/2026;;;B00000006G
26/08/2026;0001;602210;0688;GL0020012R;GAZ;VENTE DE GAZ;3,02300;STANDARD;49,54;EUR;25/08/2026;0688K2608BVLM;20,00;TICGN GAZ;;;25/08/2026;;;B00000006G
26/08/2026;0001;602210;0688;GL0020012R;GAZ;VENTE DE GAZ;0,00001;STANDARD;70,41;EUR;25/08/2026;0688K2608BVLM;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;25/08/2026;;;B00000006G
26/08/2026;0001;602210;0688;GL0020012R;GAZ;VENTE DE GAZ;3,02300;STANDARD;161,85;EUR;25/08/2026;0688K2608BVLM;20,00;DEBOURS P1 GAZ;;;25/08/2026;;;B00000006G
26/08/2026;0001;445660;0688;GL0020012R;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;73,66;EUR;25/08/2026;0688K2608BVLM;20,00;;;;25/08/2026;;;B00000006G
26/08/2026;0001;401050;0688;GL0399336R;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;339,61;EUR;25/08/2026;0688K2608BVQN;;;;;25/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL0399336R;GAZ;VENTE DE GAZ;2,20800;STANDARD;0,91;EUR;25/08/2026;0688K2608BVQN;20,00;GAZ - MECANISME CPB;;;25/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL0399336R;GAZ;VENTE DE GAZ;2,20800;STANDARD;28,24;EUR;25/08/2026;0688K2608BVQN;20,00;DEBOURS P1 GAZ DISTRIBUTION;;;25/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL0399336R;GAZ;VENTE DE GAZ;2,20800;STANDARD;36,19;EUR;25/08/2026;0688K2608BVQN;20,00;TICGN GAZ;;;25/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL0399336R;GAZ;VENTE DE GAZ;0,00001;STANDARD;41,36;EUR;25/08/2026;0688K2608BVQN;20,00;DEBOURS P1 GAZ STOCKAGE;;;25/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL0399336R;GAZ;VENTE DE GAZ;0,00001;STANDARD;56,73;EUR;25/08/2026;0688K2608BVQN;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;25/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL0399336R;GAZ;VENTE DE GAZ;2,20800;STANDARD;119,58;EUR;25/08/2026;0688K2608BVQN;20,00;DEBOURS P1 GAZ;;;25/08/2026;;;B00000008J
26/08/2026;0001;445660;0688;GL0399336R;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;56,6;EUR;25/08/2026;0688K2608BVQN;20,00;;;;25/08/2026;;;B00000008J
26/08/2026;0001;401050;0688;GL0399337S;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;341,44;EUR;25/08/2026;0688K2608BVQJ;;;;;25/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL0399337S;GAZ;VENTE DE GAZ;1,82200;STANDARD;0,74;EUR;25/08/2026;0688K2608BVQJ;20,00;GAZ - MECANISME CPB;;;25/08/2026;;;B00000008J
