guid;categorie;fichier;statut;detail
31a208ebd9cb4712910957b023c4eab0;DK;DK_30004-0359DLSEXP-20260731-48639843_20260731-010354.txt;OK;attendu via Oracle
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_source;DK_FIN01_30004-0359DLSEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_cible;DK_FIN01_30004-0359DLSEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17854528161504660.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
31a208ebd9cb4712910957b023c4eab0;DK;DK_30004-0363DMSEXP-20260731-48639843_20260731-010354.txt;OK;attendu via Oracle
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_source;DK_FIN01_30004-0363DMSEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_cible;DK_FIN01_30004-0363DMSEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17854528161514661.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
31a208ebd9cb4712910957b023c4eab0;DK;DK_30004-0373DSWEXP-20260731-48639843_20260731-010354.txt;OK;attendu via Oracle
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_source;DK_FIN01_30004-0373DSWEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_cible;DK_FIN01_30004-0373DSWEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17854528161514662.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
31a208ebd9cb4712910957b023c4eab0;DK;DK_30004-0420DLSEXP-20260731-48639843_20260731-010354.txt;OK;attendu via Oracle
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_source;DK_FIN01_30004-0420DLSEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_cible;DK_FIN01_30004-0420DLSEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17854528161524663.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
31a208ebd9cb4712910957b023c4eab0;DK;DK_30004-0630DCWEXP-20260731-48639843_20260731-010354.txt;OK;attendu via Oracle
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_source;DK_FIN01_30004-0630DCWEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_cible;DK_FIN01_30004-0630DCWEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17854528161534664.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
31a208ebd9cb4712910957b023c4eab0;DK;DK_30004-0631DRWEXP-20260731-48639843_20260731-010354.txt;OK;attendu via Oracle
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_source;DK_FIN01_30004-0631DRWEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_cible;DK_FIN01_30004-0631DRWEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17854528161544665.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
31a208ebd9cb4712910957b023c4eab0;DK;DK_30004-0800DEWEXP-20260731-48639843_20260731-010354.txt;OK;attendu via Oracle
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_source;DK_FIN01_30004-0800DEWEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;DK_FIN01_cible;DK_FIN01_30004-0800DEWEXP-20260731-48639843_20260731-010354.txt;OK;
31a208ebd9cb4712910957b023c4eab0;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17854528161544666.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
