706001;;C;1928833.00;+
445715;;C;385767.00;+
411150;0472986A;D;3796.00;+
707000;;C;3163.00;+
445710;;C;633.00;+
411100;0598514S;D;28522.00;+
467523;;C;28522.00;+
411100;0057741A;D;959638.00;+
706001;;C;37649.00;+
706001;;C;184273.00;+
706001;;C;575095.00;+
445710;;C;7530.00;+
445710;;C;36855.00;+
445710;;C;115019.00;+
411100;0598514S;D;44450.00;+
467523;;C;44450.00;+
411100;0026500T;D;97791.00;+
467523;;C;97791.00;+
411100;0598512P;D;24077.00;+
467523;;C;24077.00;+
411150;0253255E;D;7187.00;+
707000;;C;5989.00;+
445710;;C;1198.00;+
411150;0568915R;D;10799.00;+
707000;;C;8999.00;+
411150;0568915R;D;5494.00;+
707000;;C;4578.00;+
445710;;C;916.00;+
411150;0568915R;D;7967.00;+
707000;;C;6639.00;+
445710;;C;1328.00;+
411100;0529005H;D;203732.00;+
467523;;C;203732.00;+
411100;0468170K;D;5772398.00;+
706001;;C;4810332.00;+
445710;;C;962066.00;+
411100;0468170K;D;144421.00;+
706001;;C;120351.00;+
445710;;C;24070.00;+
411100;0468170K;D;445638.00;+
706001;;C;371365.00;+
445710;;C;74273.00;+
411100;0468170K;D;3942834.00;+
706001;;C;114900.00;+
706001;;C;268726.00;+
706001;;C;285786.00;+
706001;;C;502123.00;+
706001;;C;577581.00;+
706001;;C;1536579.00;+
445710;;C;22980.00;+
445710;;C;53745.00;+
445710;;C;57157.00;+
445710;;C;100425.00;+
445710;;C;115516.00;+
445710;;C;307316.00;+
411100;0468170K;D;3472439.00;+
706001;;C;2893699.00;+
445715;;C;578740.00;+
411100;0468170K;D;2652800.00;+
706001;;C;2210667.00;+
445715;;C;442133.00;+
411100;0468170K;D;830702.00;+
706001;;C;692252.00;+
445710;;C;138450.00;+
