Date arrêté comptable;Code société;Compte local;ID fournisseur externe;Code tâche;Code folio;Libellé;Quantité;Type;Montant;Devise;Date de pièce comptable;Numéro de pièce;Taux de TVA;Nature1;Nature2;Type de TVA;Date d'échéance;ID scan facture;Origine scan facture;Code région
26/08/2026;0001;401100;S00078801-FRA67140;GL0731647S;CEE;FAC 30002420316645 215601FA  135145;0,00001;STANDARD;11430,780000;EUR;20/07/2026;215601FA;;;EFT;;20/07/2026;DE0001_ALSEN_040826_6.pdf;MAN;B00000007H
26/08/2026;0001;606103;S00078801-FRA67140;GL0731647S;CEE;FAC 30002420316645 215601FA  135145;85,49400;STANDARD;4858,640000;EUR;20/07/2026;215601FA;20,000;DEBOURS P1 ELECTRICITE;EFT;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_6.pdf;MAN;B00000007H
26/08/2026;0001;606103;S00078801-FRA67140;GL0731647S;CEE;FAC 30002420316645 215601FA  135145;1,00000;STANDARD;142,640000;EUR;20/07/2026;215601FA;20,000;DEBOURS P1 ELEC TAXES;EFT;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_6.pdf;MAN;B00000007H
26/08/2026;0001;606103;S00078801-FRA67140;GL0731647S;CEE;FAC 30002420316645 215601FA  135145;85,49400;STANDARD;2272,430000;EUR;20/07/2026;215601FA;20,000;DEBOURS P1 ELEC TAXES;EFT;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_6.pdf;MAN;B00000007H
26/08/2026;0001;606103;S00078801-FRA67140;GL0731647S;CEE;FAC 30002420316645 215601FA  135145;3,00000;STANDARD;950,940000;EUR;20/07/2026;215601FA;20,000;DEBOURS P1 ELEC TURPE PF;EFT;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_6.pdf;MAN;B00000007H
26/08/2026;0001;606103;S00078801-FRA67140;GL0731647S;CEE;FAC 30002420316645 215601FA  135145;85,49400;STANDARD;705,110000;EUR;20/07/2026;215601FA;20,000;DEBOURS P1 ELEC TURPE PV;EFT;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_6.pdf;MAN;B00000007H
26/08/2026;0001;606103;S00078801-FRA67140;GL0731647S;CEE;FAC 30002420316645 215601FA  135145;85,49400;STANDARD;595,890000;EUR;20/07/2026;215601FA;20,000;DEBOURS P1 ELECTRICITE;EFT;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_6.pdf;MAN;B00000007H
26/08/2026;0001;445660;S00078801-FRA67140;GL0731647S;CEE;FAC 30002420316645 215601FA  135145;0,00001;STANDARD;1905,130000;EUR;20/07/2026;215601FA;20,000;;EFT;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_6.pdf;MAN;B00000007H
26/08/2026;0001;401100;91324-FRA41974;GL0474280E;CEC;FAC CHA 1107506043 compteur I19BK045324  ;0,00001;STANDARD;38465,160000;EUR;16/07/2026;1107506043;;;EFT;;16/07/2026;facture_bfa02ed1c6e640b0b2f73a23083e0111.pdf;MAN;B00000007H
26/08/2026;0001;606100;91324-FRA41974;GL0474280E;CEC;FAC CHA 1107506043 compteur I19BK045324  ;32390,00000;STANDARD;15112,740000;EUR;16/07/2026;1107506043;5,500;ACHAT EAU P1;EFT;DED_05.50D;16/07/2026;facture_bfa02ed1c6e640b0b2f73a23083e0111.pdf;MAN;B00000007H
26/08/2026;0001;606100;91324-FRA41974;GL0474280E;CEC;FAC CHA 1107506043 compteur I19BK045324  ;26992,00000;STANDARD;20473,830000;EUR;16/07/2026;1107506043;10,000;ACHAT EAU P1;EFT;DED_10.00D;16/07/2026;facture_bfa02ed1c6e640b0b2f73a23083e0111.pdf;MAN;B00000007H
26/08/2026;0001;445660;91324-FRA41974;GL0474280E;CEC;FAC CHA 1107506043 compteur I19BK045324  ;0,00001;STANDARD;831,200000;EUR;16/07/2026;1107506043;5,500;;EFT;DED_05.50D;16/07/2026;facture_bfa02ed1c6e640b0b2f73a23083e0111.pdf;MAN;B00000007H
26/08/2026;0001;445660;91324-FRA41974;GL0474280E;CEC;FAC CHA 1107506043 compteur I19BK045324  ;0,00001;STANDARD;2047,390000;EUR;16/07/2026;1107506043;10,000;;EFT;DED_10.00D;16/07/2026;facture_bfa02ed1c6e640b0b2f73a23083e0111.pdf;MAN;B00000007H
26/08/2026;0001;401100;S00078801-FRA67140;GL0018812C;CEE;FAC 50075832118594 215370FA  135158;0,00001;STANDARD;2419,200000;EUR;20/07/2026;215370FA;;;EFT;;20/07/2026;DE0001_ALSEN_040826_7.pdf;MAN;B00000007H
26/08/2026;0001;606103;S00078801-FRA67140;GL0018812C;CEE;FAC 50075832118594 215370FA  135158;15,84300;STANDARD;938,680000;EUR;20/07/2026;215370FA;20,000;DEBOURS P1 ELECTRICITE;EFT;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_7.pdf;MAN;B00000007H
26/08/2026;0001;606103;S00078801-FRA67140;GL0018812C;CEE;FAC 50075832118594 215370FA  135158;1,00000;STANDARD;33,030000;EUR;20/07/2026;215370FA;20,000;DEBOURS P1 ELEC TAXES;EFT;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_7.pdf;MAN;B00000007H
26/08/2026;0001;606103;S00078801-FRA67140;GL0018812C;CEE;FAC 50075832118594 215370FA  135158;15,84300;STANDARD;421,110000;EUR;20/07/2026;215370FA;20,000;DEBOURS P1 ELEC TAXES;EFT;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_7.pdf;MAN;B00000007H
26/08/2026;0001;606103;S00078801-FRA67140;GL0018812C;CEE;FAC 50075832118594 215370FA  135158;3,00000;STANDARD;220,210000;EUR;20/07/2026;215370FA;20,000;DEBOURS P1 ELEC TURPE PF;EFT;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_7.pdf;MAN;B00000007H
26/08/2026;0001;606103;S00078801-FRA67140;GL0018812C;CEE;FAC 50075832118594 215370FA  135158;15,84300;STANDARD;292,540000;EUR;20/07/2026;215370FA;20,000;DEBOURS P1 ELEC TURPE PV;EFT;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_7.pdf;MAN;B00000007H
26/08/2026;0001;606103;S00078801-FRA67140;GL0018812C;CEE;FAC 50075832118594 215370FA  135158;15,84300;STANDARD;110,430000;EUR;20/07/2026;215370FA;20,000;DEBOURS P1 ELECTRICITE;EFT;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_7.pdf;MAN;B00000007H
26/08/2026;0001;445660;S00078801-FRA67140;GL0018812C;CEE;FAC 50075832118594 215370FA  135158;0,00001;STANDARD;403,200000;EUR;20/07/2026;215370FA;20,000;;EFT;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_7.pdf;MAN;B00000007H
26/08/2026;0001;401100;S00078801-FRA67140;GL0018812C;CEE;FAC 30002410550209 215400FA  135152;0,00001;STANDARD;3170,160000;EUR;20/07/2026;215400FA;;;EFT;;20/07/2026;DE0001_ALSEN_040826_8.pdf;MAN;B00000007H
26/08/2026;0001;606103;S00078801-FRA67140;GL0018812C;CEE;FAC 30002410550209 215400FA  135152;20,40200;STANDARD;1218,020000;EUR;20/07/2026;215400FA;20,000;DEBOURS P1 ELECTRICITE;EFT;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_8.pdf;MAN;B00000007H
26/08/2026;0001;606103;S00078801-FRA67140;GL0018812C;CEE;FAC 30002410550209 215400FA  135152;1,00000;STANDARD;46,600000;EUR;20/07/2026;215400FA;20,000;DEBOURS P1 ELEC TAXES;EFT;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_8.pdf;MAN;B00000007H
26/08/2026;0001;606103;S00078801-FRA67140;GL0018812C;CEE;FAC 30002410550209 215400FA  135152;20,40200;STANDARD;542,290000;EUR;20/07/2026;215400FA;20,000;DEBOURS P1 ELEC TAXES;EFT;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_8.pdf;MAN;B00000007H
26/08/2026;0001;606103;S00078801-FRA67140;GL0018812C;CEE;FAC 30002410550209 215400FA  135152;3,00000;STANDARD;310,690000;EUR;20/07/2026;215400FA;20,000;DEBOURS P1 ELEC TURPE PF;EFT;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_8.pdf;MAN;B00000007H
26/08/2026;0001;606103;S00078801-FRA67140;GL0018812C;CEE;FAC 30002410550209 215400FA  135152;20,40200;STANDARD;382,000000;EUR;20/07/2026;215400FA;20,000;DEBOURS P1 ELEC TURPE PV;EFT;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_8.pdf;MAN;B00000007H
26/08/2026;0001;606103;S00078801-FRA67140;GL0018812C;CEE;FAC 30002410550209 215400FA  135152;20,40200;STANDARD;142,200000;EUR;20/07/2026;215400FA;20,000;DEBOURS P1 ELECTRICITE;EFT;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_8.pdf;MAN;B00000007H
26/08/2026;0001;445660;S00078801-FRA67140;GL0018812C;CEE;FAC 30002410550209 215400FA  135152;0,00001;STANDARD;528,360000;EUR;20/07/2026;215400FA;20,000;;EFT;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_8.pdf;MAN;B00000007H
26/08/2026;0001;401100;S00078801-FRA67140;GL0018812C;CEE;FAC 30002414032308 215603FA  135130;0,00001;STANDARD;4413,770000;EUR;20/07/2026;215603FA;;;EFT;;20/07/2026;DE0001_ALSEN_040826_9.pdf;MAN;B00000007H
26/08/2026;0001;606103;S00078801-FRA67140;GL0018812C;CEE;FAC 30002414032308 215603FA  135130;30,41100;STANDARD;1694,550000;EUR;20/07/2026;215603FA;20,000;DEBOURS P1 ELECTRICITE;EFT;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_9.pdf;MAN;B00000007H
26/08/2026;0001;606103;S00078801-FRA67140;GL0018812C;CEE;FAC 30002414032308 215603FA  135130;1,00000;STANDARD;93,540000;EUR;20/07/2026;215603FA;20,000;DEBOURS P1 ELEC TAXES;EFT;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_9.pdf;MAN;B00000007H
26/08/2026;0001;606103;S00078801-FRA67140;GL0018812C;CEE;FAC 30002414032308 215603FA  135130;30,41100;STANDARD;808,320000;EUR;20/07/2026;215603FA;20,000;DEBOURS P1 ELEC TAXES;EFT;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_9.pdf;MAN;B00000007H
26/08/2026;0001;606103;S00078801-FRA67140;GL0018812C;CEE;FAC 30002414032308 215603FA  135130;3,00000;STANDARD;623,600000;EUR;20/07/2026;215603FA;20,000;DEBOURS P1 ELEC TURPE PF;EFT;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_9.pdf;MAN;B00000007H
26/08/2026;0001;606103;S00078801-FRA67140;GL0018812C;CEE;FAC 30002414032308 215603FA  135130;30,41100;STANDARD;246,170000;EUR;20/07/2026;215603FA;20,000;DEBOURS P1 ELEC TURPE PV;EFT;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_9.pdf;MAN;B00000007H
26/08/2026;0001;606103;S00078801-FRA67140;GL0018812C;CEE;FAC 30002414032308 215603FA  135130;30,41100;STANDARD;211,960000;EUR;20/07/2026;215603FA;20,000;DEBOURS P1 ELECTRICITE;EFT;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_9.pdf;MAN;B00000007H
26/08/2026;0001;445660;S00078801-FRA67140;GL0018812C;CEE;FAC 30002414032308 215603FA  135130;0,00001;STANDARD;735,630000;EUR;20/07/2026;215603FA;20,000;;EFT;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_9.pdf;MAN;B00000007H
26/08/2026;0001;401100;S00078801-FRA67140;GL1223183F;CEE;FAC 30002420205502 215628FA  135144;0,00001;STANDARD;3560,290000;EUR;20/07/2026;215628FA;;;EFT;;20/07/2026;DE0001_ALSEN_040826_10.pdf;MAN;B00000007H
26/08/2026;0001;606103;S00078801-FRA67140;GL1223183F;CEE;FAC 30002420205502 215628FA  135144;23,36300;STANDARD;1355,940000;EUR;20/07/2026;215628FA;20,000;DEBOURS P1 ELECTRICITE;EFT;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_10.pdf;MAN;B00000007H
26/08/2026;0001;606103;S00078801-FRA67140;GL1223183F;CEE;FAC 30002420205502 215628FA  135144;1,00000;STANDARD;82,250000;EUR;20/07/2026;215628FA;20,000;DEBOURS P1 ELEC TAXES;EFT;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_10.pdf;MAN;B00000007H
26/08/2026;0001;606103;S00078801-FRA67140;GL1223183F;CEE;FAC 30002420205502 215628FA  135144;23,36300;STANDARD;620,990000;EUR;20/07/2026;215628FA;20,000;DEBOURS P1 ELEC TAXES;EFT;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_10.pdf;MAN;B00000007H
26/08/2026;0001;606103;S00078801-FRA67140;GL1223183F;CEE;FAC 30002420205502 215628FA  135144;3,00000;STANDARD;548,320000;EUR;20/07/2026;215628FA;20,000;DEBOURS P1 ELEC TURPE PF;EFT;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_10.pdf;MAN;B00000007H
26/08/2026;0001;606103;S00078801-FRA67140;GL1223183F;CEE;FAC 30002420205502 215628FA  135144;23,36300;STANDARD;196,570000;EUR;20/07/2026;215628FA;20,000;DEBOURS P1 ELEC TURPE PV;EFT;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_10.pdf;MAN;B00000007H
26/08/2026;0001;606103;S00078801-FRA67140;GL1223183F;CEE;FAC 30002420205502 215628FA  135144;23,36300;STANDARD;162,840000;EUR;20/07/2026;215628FA;20,000;DEBOURS P1 ELECTRICITE;EFT;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_10.pdf;MAN;B00000007H
26/08/2026;0001;445660;S00078801-FRA67140;GL1223183F;CEE;FAC 30002420205502 215628FA  135144;0,00001;STANDARD;593,380000;EUR;20/07/2026;215628FA;20,000;;EFT;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_10.pdf;MAN;B00000007H
26/08/2026;0001;401100;S00078801-FRA67140;GL0018812C;CEE;FAC 50082778573494 215371FA  135159;0,00001;STANDARD;2262,170000;EUR;20/07/2026;215371FA;;;WIRE;;20/07/2026;DE0001_ALSEN_040826_11.pdf;MAN;B00000007H
26/08/2026;0001;606103;S00078801-FRA67140;GL0018812C;CEE;FAC 50082778573494 215371FA  135159;14,53700;STANDARD;861,310000;EUR;20/07/2026;215371FA;20,000;DEBOURS P1 ELECTRICITE;WIRE;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_11.pdf;MAN;B00000007H
26/08/2026;0001;606103;S00078801-FRA67140;GL0018812C;CEE;FAC 50082778573494 215371FA  135159;1,00000;STANDARD;34,920000;EUR;20/07/2026;215371FA;20,000;DEBOURS P1 ELEC TAXES;WIRE;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_11.pdf;MAN;B00000007H
26/08/2026;0001;606103;S00078801-FRA67140;GL0018812C;CEE;FAC 50082778573494 215371FA  135159;14,53700;STANDARD;386,390000;EUR;20/07/2026;215371FA;20,000;DEBOURS P1 ELEC TAXES;WIRE;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_11.pdf;MAN;B00000007H
26/08/2026;0001;606103;S00078801-FRA67140;GL0018812C;CEE;FAC 50082778573494 215371FA  135159;3,00000;STANDARD;232,770000;EUR;20/07/2026;215371FA;20,000;DEBOURS P1 ELEC TURPE PF;WIRE;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_11.pdf;MAN;B00000007H
26/08/2026;0001;606103;S00078801-FRA67140;GL0018812C;CEE;FAC 50082778573494 215371FA  135159;14,53700;STANDARD;268,430000;EUR;20/07/2026;215371FA;20,000;DEBOURS P1 ELEC TURPE PV;WIRE;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_11.pdf;MAN;B00000007H
26/08/2026;0001;606103;S00078801-FRA67140;GL0018812C;CEE;FAC 50082778573494 215371FA  135159;14,53700;STANDARD;101,320000;EUR;20/07/2026;215371FA;20,000;DEBOURS P1 ELECTRICITE;WIRE;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_11.pdf;MAN;B00000007H
26/08/2026;0001;445660;S00078801-FRA67140;GL0018812C;CEE;FAC 50082778573494 215371FA  135159;0,00001;STANDARD;377,030000;EUR;20/07/2026;215371FA;20,000;;WIRE;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_11.pdf;MAN;B00000007H
26/08/2026;0001;401100;70095-FRA59783-A;GL0009486E;CEG;FAC GAZGI023115 650000606192  150400185339;0,00001;STANDARD;1045,060000;EUR;05/08/2026;650000606192;;;WIRE;;05/08/2026;DE_650000606192.pdf;MAN;B00000007H
26/08/2026;0001;602210;70095-FRA59783-A;GL0009486E;CEG;FAC GAZGI023115 650000606192  150400185339;1,00000;STANDARD;42,980000;EUR;05/08/2026;650000606192;20,000;DEBOURS P1 GAZ PARTIES FIXES;WIRE;DED_20.00D;05/08/2026;DE_650000606192.pdf;MAN;B00000007H
26/08/2026;0001;602210;70095-FRA59783-A;GL0009486E;CEG;FAC GAZGI023115 650000606192  150400185339;2,00000;STANDARD;760,390000;EUR;05/08/2026;650000606192;20,000;DEBOURS P1 GAZ PARTIES FIXES;WIRE;DED_20.00D;05/08/2026;DE_650000606192.pdf;MAN;B00000007H
26/08/2026;0001;602210;70095-FRA59783-A;GL0009486E;CEG;FAC GAZGI023115 650000606192  150400185339;1,00000;STANDARD;48,920000;EUR;05/08/2026;650000606192;20,000;DEBOURS P1 GAZ PARTIES FIXES;WIRE;DED_20.00D;05/08/2026;DE_650000606192.pdf;MAN;B00000007H
26/08/2026;0001;602210;70095-FRA59783-A;GL0009486E;CEG;FAC GAZGI023115 650000606192  150400185339;1,00000;STANDARD;18,590000;EUR;05/08/2026;650000606192;20,000;DEBOURS P1 GAZ PARTIES FIXES;WIRE;DED_20.00D;05/08/2026;DE_650000606192.pdf;MAN;B00000007H
26/08/2026;0001;445660;70095-FRA59783-A;GL0009486E;CEG;FAC GAZGI023115 650000606192  150400185339;0,00001;STANDARD;174,180000;EUR;05/08/2026;650000606192;20,000;;WIRE;DED_20.00D;05/08/2026;DE_650000606192.pdf;MAN;B00000007H
26/08/2026;0001;401100;S00078801-FRA67140;GL0731654A;CEE;FAC 50028743896380 215630FA  135148;0,00001;STANDARD;9511,030000;EUR;20/07/2026;215630FA;;;EFT;;20/07/2026;DE0001_ALSEN_040826_12.pdf;MAN;B00000007H
26/08/2026;0001;606103;S00078801-FRA67140;GL0731654A;CEE;FAC 50028743896380 215630FA  135148;69,76600;STANDARD;4075,790000;EUR;20/07/2026;215630FA;20,000;DEBOURS P1 ELECTRICITE;EFT;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_12.pdf;MAN;B00000007H
26/08/2026;0001;606103;S00078801-FRA67140;GL0731654A;CEE;FAC 50028743896380 215630FA  135148;1,00000;STANDARD;113,870000;EUR;20/07/2026;215630FA;20,000;DEBOURS P1 ELEC TAXES;EFT;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_12.pdf;MAN;B00000007H
26/08/2026;0001;606103;S00078801-FRA67140;GL0731654A;CEE;FAC 50028743896380 215630FA  135148;69,76600;STANDARD;1854,380000;EUR;20/07/2026;215630FA;20,000;DEBOURS P1 ELEC TAXES;EFT;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_12.pdf;MAN;B00000007H
26/08/2026;0001;606103;S00078801-FRA67140;GL0731654A;CEE;FAC 50028743896380 215630FA  135148;3,00000;STANDARD;759,120000;EUR;20/07/2026;215630FA;20,000;DEBOURS P1 ELEC TURPE PF;EFT;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_12.pdf;MAN;B00000007H
26/08/2026;0001;606103;S00078801-FRA67140;GL0731654A;CEE;FAC 50028743896380 215630FA  135148;69,76600;STANDARD;636,430000;EUR;20/07/2026;215630FA;20,000;DEBOURS P1 ELEC TURPE PV;EFT;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_12.pdf;MAN;B00000007H
26/08/2026;0001;606103;S00078801-FRA67140;GL0731654A;CEE;FAC 50028743896380 215630FA  135148;69,76600;STANDARD;486,270000;EUR;20/07/2026;215630FA;20,000;DEBOURS P1 ELECTRICITE;EFT;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_12.pdf;MAN;B00000007H
26/08/2026;0001;445660;S00078801-FRA67140;GL0731654A;CEE;FAC 50028743896380 215630FA  135148;0,00001;STANDARD;1585,170000;EUR;20/07/2026;215630FA;20,000;;EFT;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_12.pdf;MAN;B00000007H
26/08/2026;0001;401100;S00078801-FRA67140;GL0731679D;CEE;FAC 50029620504084 215375FA  135163;0,00001;STANDARD;3479,110000;EUR;20/07/2026;215375FA;;;EFT;;20/07/2026;DE0001_ALSEN_040826_13.pdf;MAN;B00000007H
26/08/2026;0001;606103;S00078801-FRA67140;GL0731679D;CEE;FAC 50029620504084 215375FA  135163;21,81200;STANDARD;1304,060000;EUR;20/07/2026;215375FA;20,000;DEBOURS P1 ELECTRICITE;EFT;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_13.pdf;MAN;B00000007H
26/08/2026;0001;606103;S00078801-FRA67140;GL0731679D;CEE;FAC 50029620504084 215375FA  135163;1,00000;STANDARD;56,450000;EUR;20/07/2026;215375FA;20,000;DEBOURS P1 ELEC TAXES;EFT;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_13.pdf;MAN;B00000007H
26/08/2026;0001;606103;S00078801-FRA67140;GL0731679D;CEE;FAC 50029620504084 215375FA  135163;21,81200;STANDARD;579,760000;EUR;20/07/2026;215375FA;20,000;DEBOURS P1 ELEC TAXES;EFT;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_13.pdf;MAN;B00000007H
26/08/2026;0001;606103;S00078801-FRA67140;GL0731679D;CEE;FAC 50029620504084 215375FA  135163;3,00000;STANDARD;376,350000;EUR;20/07/2026;215375FA;20,000;DEBOURS P1 ELEC TURPE PF;EFT;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_13.pdf;MAN;B00000007H
26/08/2026;0001;606103;S00078801-FRA67140;GL0731679D;CEE;FAC 50029620504084 215375FA  135163;21,81200;STANDARD;430,610000;EUR;20/07/2026;215375FA;20,000;DEBOURS P1 ELEC TURPE PV;EFT;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_13.pdf;MAN;B00000007H
26/08/2026;0001;606103;S00078801-FRA67140;GL0731679D;CEE;FAC 50029620504084 215375FA  135163;21,81200;STANDARD;152,030000;EUR;20/07/2026;215375FA;20,000;DEBOURS P1 ELECTRICITE;EFT;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_13.pdf;MAN;B00000007H
26/08/2026;0001;445660;S00078801-FRA67140;GL0731679D;CEE;FAC 50029620504084 215375FA  135163;0,00001;STANDARD;579,850000;EUR;20/07/2026;215375FA;20,000;;EFT;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_13.pdf;MAN;B00000007H
26/08/2026;0001;401100;S00078801-FRA67140;GL0018812C;CEE;FAC 30002410418221 215604FA  135147;0,00001;STANDARD;3554,260000;EUR;20/07/2026;215604FA;;;EFT;;20/07/2026;DE0001_ALSEN_040826_14.pdf;MAN;B00000007H
26/08/2026;0001;606103;S00078801-FRA67140;GL0018812C;CEE;FAC 30002410418221 215604FA  135147;24,97900;STANDARD;1475,450000;EUR;20/07/2026;215604FA;20,000;DEBOURS P1 ELECTRICITE;EFT;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_14.pdf;MAN;B00000007H
26/08/2026;0001;606103;S00078801-FRA67140;GL0018812C;CEE;FAC 30002410418221 215604FA  135147;1,00000;STANDARD;54,460000;EUR;20/07/2026;215604FA;20,000;DEBOURS P1 ELEC TAXES;EFT;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_14.pdf;MAN;B00000007H
26/08/2026;0001;606103;S00078801-FRA67140;GL0018812C;CEE;FAC 30002410418221 215604FA  135147;24,97900;STANDARD;663,940000;EUR;20/07/2026;215604FA;20,000;DEBOURS P1 ELEC TAXES;EFT;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_14.pdf;MAN;B00000007H
26/08/2026;0001;606103;S00078801-FRA67140;GL0018812C;CEE;FAC 30002410418221 215604FA  135147;3,00000;STANDARD;363,090000;EUR;20/07/2026;215604FA;20,000;DEBOURS P1 ELEC TURPE PF;EFT;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_14.pdf;MAN;B00000007H
26/08/2026;0001;606103;S00078801-FRA67140;GL0018812C;CEE;FAC 30002410418221 215604FA  135147;24,97900;STANDARD;230,840000;EUR;20/07/2026;215604FA;20,000;DEBOURS P1 ELEC TURPE PV;EFT;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_14.pdf;MAN;B00000007H
26/08/2026;0001;606103;S00078801-FRA67140;GL0018812C;CEE;FAC 30002410418221 215604FA  135147;24,97900;STANDARD;174,100000;EUR;20/07/2026;215604FA;20,000;DEBOURS P1 ELECTRICITE;EFT;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_14.pdf;MAN;B00000007H
26/08/2026;0001;445660;S00078801-FRA67140;GL0018812C;CEE;FAC 30002410418221 215604FA  135147;0,00001;STANDARD;592,380000;EUR;20/07/2026;215604FA;20,000;;EFT;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_14.pdf;MAN;B00000007H
26/08/2026;0001;401100;S00078801-FRA67140;GL0018812C;CEE;FAC 30002414043751 215374FA  135162;0,00001;STANDARD;1960,780000;EUR;20/07/2026;215374FA;;;EFT;;20/07/2026;DE0001_ALSEN_040826_15.pdf;MAN;B00000007H
26/08/2026;0001;606103;S00078801-FRA67140;GL0018812C;CEE;FAC 30002414043751 215374FA  135162;12,49200;STANDARD;729,400000;EUR;20/07/2026;215374FA;20,000;DEBOURS P1 ELECTRICITE;EFT;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_15.pdf;MAN;B00000007H
26/08/2026;0001;606103;S00078801-FRA67140;GL0018812C;CEE;FAC 30002414043751 215374FA  135162;1,00000;STANDARD;32,680000;EUR;20/07/2026;215374FA;20,000;DEBOURS P1 ELEC TAXES;EFT;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_15.pdf;MAN;B00000007H
26/08/2026;0001;606103;S00078801-FRA67140;GL0018812C;CEE;FAC 30002414043751 215374FA  135162;12,49200;STANDARD;332,040000;EUR;20/07/2026;215374FA;20,000;DEBOURS P1 ELEC TAXES;EFT;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_15.pdf;MAN;B00000007H
26/08/2026;0001;606103;S00078801-FRA67140;GL0018812C;CEE;FAC 30002414043751 215374FA  135162;3,00000;STANDARD;217,860000;EUR;20/07/2026;215374FA;20,000;DEBOURS P1 ELEC TURPE PF;EFT;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_15.pdf;MAN;B00000007H
26/08/2026;0001;606103;S00078801-FRA67140;GL0018812C;CEE;FAC 30002414043751 215374FA  135162;12,49200;STANDARD;234,930000;EUR;20/07/2026;215374FA;20,000;DEBOURS P1 ELEC TURPE PV;EFT;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_15.pdf;MAN;B00000007H
26/08/2026;0001;606103;S00078801-FRA67140;GL0018812C;CEE;FAC 30002414043751 215374FA  135162;12,49200;STANDARD;87,070000;EUR;20/07/2026;215374FA;20,000;DEBOURS P1 ELECTRICITE;EFT;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_15.pdf;MAN;B00000007H
26/08/2026;0001;445660;S00078801-FRA67140;GL0018812C;CEE;FAC 30002414043751 215374FA  135162;0,00001;STANDARD;326,800000;EUR;20/07/2026;215374FA;20,000;;EFT;DED_20.00D;20/07/2026;DE0001_ALSEN_040826_15.pdf;MAN;B00000007H
