CEE;24775-FRA59777;DSW0364;GL0032112R;06/08/2026;OAE000;1567;48994;CRE/M;GROUPEHORSDKA;7787369;ENERGIE;342
CEE;24775-FRA59777;DSW0001;GL0857959D;06/08/2026;OAE000;1567;49003;CRE/M;GROUPEHORSDKA;7787324;ENERGIE;91
CEE;24775-FRA37000;DLS0222;GL0048319H;06/08/2026;OAE000;1567;1212080;CRE/M;GROUPEHORSDKA;13573720;ENERGIE;175
CEE;24775-FRA59777;DSW0001;GK0009882E;06/08/2026;OAE000;1567;49003;CRE/M;GROUPEHORSDKA;7787324;ENERGIE;91
CEE;24775-FRA13344;DEW0001;GL0919274E;06/08/2026;OAE000;1567;37524;CRE/M;GROUPEHORSDKA;7787009;ENERGIE;86
CEE;24775-FRA75937;DRW0167;GL0212006R;06/08/2026;OAE000;1567;44002;CRE/M;GROUPEHORSDKA;7787252;ENERGIE;380
CEE;24775-FRA59777;DSW0001;GL0830060A;06/08/2026;OAE000;1567;49003;CRE/M;GROUPEHORSDKA;7787324;ENERGIE;91
CEE;24775-FRA31057;DNA0691;GL1354857K;06/08/2026;OAE000;1567;3981814;CRE/M;GROUPEHORSDKA;16350068;ENERGIE;236
CEE;24775-FRA75937;DRW0001;GL0220552C;06/08/2026;OAE000;1567;44010;CRE/M;GROUPEHORSDKA;7787226;ENERGIE;90
CEE;24775-FRA59777;DSW0001;GL0808876C;06/08/2026;OAE000;1567;49003;CRE/M;GROUPEHORSDKA;7787324;ENERGIE;91
CEE;24775-FRA13344;DEW0001;GL1228836E;06/08/2026;OAE000;1567;37524;CRE/M;GROUPEHORSDKA;7787009;ENERGIE;86
CEE;24775-FRA69461-E;DLS0198;GL0048332Y;06/08/2026;OAE000;1567;667050;CRE/M;GROUPEHORSDKA;13482243;ENERGIE;172
CEE;24775-FRA75937;DEW0001;GL0480489K;06/08/2026;OAE000;1567;37546;CRE/M;GROUPEHORSDKA;7787009;ENERGIE;86
