0001;3;GL0217257H;202608;E21;00730000010;445710;;20260730;0001S2608ZNV2;EUR;D;510621;+;;3036862X 101;GCA;;0000000;20260630;COL_2000DEB;;101;;20260830;;;;;;AUAR20260731;;Avoir;;B00000003D
0001;3;GL0220789X;202608;E21;00730000011;411100;0003054T;20260730;0001L2608ZNJ9;EUR;D;92300;+;;139 CONDUITE;GCA;;0000000;20260630;;GL0220789X;;;20260924;;;;;;AUAR20260731;;Facture;;B00000006G
0001;3;GL0220789X;202608;E21;00730000011;706001;;20260730;0001L2608ZNJ9;EUR;C;76917;+;;3041213X 139;GCA;;0000000;20260630;COL_2000DEB;;139;;20260924;;GL0220789X;;;;AUAR20260731;INTERESSEMENT P1;Facture;;B00000006G
0001;3;GL0220789X;202608;E21;00730000011;445710;;20260730;0001L2608ZNJ9;EUR;C;15383;+;;3041213X 139;GCA;;0000000;20260630;COL_2000DEB;;139;;20260924;;;;;;AUAR20260731;;Facture;;B00000006G
0001;3;GL0231720T;202607;E21;00730000012;411100;0031486D;20260728;0001S2607ZJU9;EUR;C;48893;+;;AVOIR;GCA;;0000000;20260630;;GL0231720T;;;20260831;;;;;;AUAR20260731;;Avoir;;B00000003D
0001;3;GL0231720T;202607;E21;00730000012;706001;;20260728;0001S2607ZJU9;EUR;D;40744;+;;3041857T 101;GCA;;0000000;20260630;COL_2000DEB;;101;;20260831;;GL0231720T;;;;AUAR20260731;INTERESSEMENT P1;Avoir;;B00000003D
0001;3;GL0231720T;202607;E21;00730000012;445710;;20260728;0001S2607ZJU9;EUR;D;8149;+;;3041857T 101;GCA;;0000000;20260630;COL_2000DEB;;101;;20260831;;;;;;AUAR20260731;;Avoir;;B00000003D
0001;3;GL0012010Y;202608;E21;00730000013;411100;0243019L;20260730;0001S2608ZNV4;EUR;D;37675;+;;101 CHAUFFAGE;GCA;;0000000;20260630;;GL0012010Y;;;20260830;;;;;;AUAR20260731;;Facture;;B00000003D
0001;3;GL0012010Y;202608;E21;00730000013;706001;;20260730;0001S2608ZNV4;EUR;C;31396;+;;3045663B 101;GCA;;0000000;20260630;COL_2000DEB;;101;;20260830;;GL0012010Y;;;;AUAR20260731;INTERESSEMENT P1;Facture;;B00000003D
0001;3;GL0012010Y;202608;E21;00730000013;445710;;20260730;0001S2608ZNV4;EUR;C;6279;+;;3045663B 101;GCA;;0000000;20260630;COL_2000DEB;;101;;20260830;;;;;;AUAR20260731;;Facture;;B00000003D
