guid;categorie;fichier;statut;detail
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_source;DK_FIN01_30003-0557DSWGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_cible;DK_FIN01_30003-0557DSWGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415426668563.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
41d69a9ed07d41458de43af9034cf6fc;DK;DK_30003-0558DMSGPE-20260915-49040622_20260915-050221.txt;OK;attendu via Oracle
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_source;DK_FIN01_30003-0558DMSGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_cible;DK_FIN01_30003-0558DMSGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415426668564.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
41d69a9ed07d41458de43af9034cf6fc;DK;DK_30003-0560DRWGPE-20260915-49040622_20260915-050221.txt;OK;attendu via Oracle
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_source;DK_FIN01_30003-0560DRWGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_cible;DK_FIN01_30003-0560DRWGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415426678565.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
41d69a9ed07d41458de43af9034cf6fc;DK;DK_30003-0577DRWGPE-20260915-49040622_20260915-050221.txt;OK;attendu via Oracle
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_source;DK_FIN01_30003-0577DRWGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_cible;DK_FIN01_30003-0577DRWGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415426678566.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
41d69a9ed07d41458de43af9034cf6fc;DK;DK_30003-0578DSWGPE-20260915-49040622_20260915-050221.txt;OK;attendu via Oracle
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_source;DK_FIN01_30003-0578DSWGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_cible;DK_FIN01_30003-0578DSWGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415426688567.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
41d69a9ed07d41458de43af9034cf6fc;DK;DK_30003-0597EPSGPE-20260915-49040622_20260915-050221.txt;OK;attendu via Oracle
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_source;DK_FIN01_30003-0597EPSGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_cible;DK_FIN01_30003-0597EPSGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415426698568.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
41d69a9ed07d41458de43af9034cf6fc;DK;DK_30003-0653DRWGPE-20260915-49040622_20260915-050221.txt;OK;attendu via Oracle
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_source;DK_FIN01_30003-0653DRWGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_cible;DK_FIN01_30003-0653DRWGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415426708569.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
41d69a9ed07d41458de43af9034cf6fc;DK;DK_30003-0656DSWGPE-20260915-49040622_20260915-050221.txt;OK;attendu via Oracle
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_source;DK_FIN01_30003-0656DSWGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_cible;DK_FIN01_30003-0656DSWGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415426708570.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
41d69a9ed07d41458de43af9034cf6fc;DK;DK_30003-0658DOSGPE-20260915-49040622_20260915-050221.txt;OK;attendu via Oracle
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_source;DK_FIN01_30003-0658DOSGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_cible;DK_FIN01_30003-0658DOSGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415426718571.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
41d69a9ed07d41458de43af9034cf6fc;DK;DK_30003-0671DMSGPE-20260915-49040622_20260915-050221.txt;OK;attendu via Oracle
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_source;DK_FIN01_30003-0671DMSGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_cible;DK_FIN01_30003-0671DMSGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415426718572.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
41d69a9ed07d41458de43af9034cf6fc;DK;DK_30003-0675DEWGPE-20260915-49040622_20260915-050221.txt;OK;attendu via Oracle
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_source;DK_FIN01_30003-0675DEWGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_cible;DK_FIN01_30003-0675DEWGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415426728573.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
41d69a9ed07d41458de43af9034cf6fc;DK;DK_30003-0683DSWGPE-20260915-49040622_20260915-050221.txt;OK;attendu via Oracle
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_source;DK_FIN01_30003-0683DSWGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_cible;DK_FIN01_30003-0683DSWGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415426738574.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
41d69a9ed07d41458de43af9034cf6fc;DK;DK_30003-0684DEWGPE-20260915-49040622_20260915-050221.txt;OK;attendu via Oracle
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_source;DK_FIN01_30003-0684DEWGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_cible;DK_FIN01_30003-0684DEWGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415426738575.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
41d69a9ed07d41458de43af9034cf6fc;DK;DK_30003-0691DEWGPE-20260915-49040622_20260915-050221.txt;OK;attendu via Oracle
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_source;DK_FIN01_30003-0691DEWGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_cible;DK_FIN01_30003-0691DEWGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415426748576.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
41d69a9ed07d41458de43af9034cf6fc;DK;DK_30003-0691DNAGPE-20260915-49040622_20260915-050221.txt;OK;attendu via Oracle
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_source;DK_FIN01_30003-0691DNAGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_cible;DK_FIN01_30003-0691DNAGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415426748576.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
41d69a9ed07d41458de43af9034cf6fc;DK;DK_30003-0693DCWGPE-20260915-49040622_20260915-050221.txt;OK;attendu via Oracle
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_source;DK_FIN01_30003-0693DCWGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_cible;DK_FIN01_30003-0693DCWGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415426748577.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
41d69a9ed07d41458de43af9034cf6fc;DK;DK_30003-0713DNAGPE-20260915-49040622_20260915-050221.txt;OK;attendu via Oracle
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_source;DK_FIN01_30003-0713DNAGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_cible;DK_FIN01_30003-0713DNAGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415426758578.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
41d69a9ed07d41458de43af9034cf6fc;DK;DK_30003-0739DOSGPE-20260915-49040622_20260915-050221.txt;OK;attendu via Oracle
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_source;DK_FIN01_30003-0739DOSGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_cible;DK_FIN01_30003-0739DOSGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415426758579.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
41d69a9ed07d41458de43af9034cf6fc;DK;DK_30003-0744DSWGPE-20260915-49040622_20260915-050221.txt;OK;attendu via Oracle
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_source;DK_FIN01_30003-0744DSWGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_cible;DK_FIN01_30003-0744DSWGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415426768580.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
41d69a9ed07d41458de43af9034cf6fc;DK;DK_30003-0804DOSGPE-20260915-49040622_20260915-050221.txt;OK;attendu via Oracle
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_source;DK_FIN01_30003-0804DOSGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_cible;DK_FIN01_30003-0804DOSGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415426778581.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
41d69a9ed07d41458de43af9034cf6fc;DK;DK_30003-0808DSWGPE-20260915-49040622_20260915-050221.txt;OK;attendu via Oracle
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_source;DK_FIN01_30003-0808DSWGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_cible;DK_FIN01_30003-0808DSWGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415426778582.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
41d69a9ed07d41458de43af9034cf6fc;DK;DK_30003-0820DNAGPE-20260915-49040622_20260915-050221.txt;OK;attendu via Oracle
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_source;DK_FIN01_30003-0820DNAGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_cible;DK_FIN01_30003-0820DNAGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415426788583.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
41d69a9ed07d41458de43af9034cf6fc;DK;DK_30003-0829DNAGPE-20260915-49040622_20260915-050221.txt;OK;attendu via Oracle
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_source;DK_FIN01_30003-0829DNAGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_cible;DK_FIN01_30003-0829DNAGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415426788584.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
41d69a9ed07d41458de43af9034cf6fc;DK;DK_30003-0844DRWGPE-20260915-49040622_20260915-050221.txt;OK;attendu via Oracle
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_source;DK_FIN01_30003-0844DRWGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_cible;DK_FIN01_30003-0844DRWGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415426798585.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
41d69a9ed07d41458de43af9034cf6fc;DK;DK_30003-0854DCWGPE-20260915-49040622_20260915-050221.txt;OK;attendu via Oracle
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_source;DK_FIN01_30003-0854DCWGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_cible;DK_FIN01_30003-0854DCWGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415426798586.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
41d69a9ed07d41458de43af9034cf6fc;DK;DK_30003-0854DMSGPE-20260915-49040622_20260915-050221.txt;OK;attendu via Oracle
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_source;DK_FIN01_30003-0854DMSGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_cible;DK_FIN01_30003-0854DMSGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415426798586.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
41d69a9ed07d41458de43af9034cf6fc;DK;DK_30003-0854DRWGPE-20260915-49040622_20260915-050221.txt;OK;attendu via Oracle
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_source;DK_FIN01_30003-0854DRWGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_cible;DK_FIN01_30003-0854DRWGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415426798586.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
41d69a9ed07d41458de43af9034cf6fc;DK;DK_30003-0868DMSGPE-20260915-49040622_20260915-050221.txt;OK;attendu via Oracle
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_source;DK_FIN01_30003-0868DMSGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_cible;DK_FIN01_30003-0868DMSGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415426808587.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
41d69a9ed07d41458de43af9034cf6fc;DK;DK_30003-0930DEWGPE-20260915-49040622_20260915-050221.txt;OK;attendu via Oracle
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_source;DK_FIN01_30003-0930DEWGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_cible;DK_FIN01_30003-0930DEWGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415426808588.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
41d69a9ed07d41458de43af9034cf6fc;DK;DK_30004-0001DCWGPE-20260915-49040622_20260915-050221.txt;OK;attendu via Oracle
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_source;DK_FIN01_30004-0001DCWGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_cible;DK_FIN01_30004-0001DCWGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415426818589.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
41d69a9ed07d41458de43af9034cf6fc;DK;DK_30004-0001DEWGPE-20260915-49040622_20260915-050221.txt;OK;attendu via Oracle
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_source;DK_FIN01_30004-0001DEWGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_cible;DK_FIN01_30004-0001DEWGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415426818589.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
41d69a9ed07d41458de43af9034cf6fc;DK;DK_30004-0001DLSGPE-20260915-49040622_20260915-050221.txt;OK;attendu via Oracle
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_source;DK_FIN01_30004-0001DLSGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_cible;DK_FIN01_30004-0001DLSGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415426818589.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
41d69a9ed07d41458de43af9034cf6fc;DK;DK_30004-0001DMSGPE-20260915-49040622_20260915-050221.txt;OK;attendu via Oracle
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_source;DK_FIN01_30004-0001DMSGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_cible;DK_FIN01_30004-0001DMSGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415426818589.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
41d69a9ed07d41458de43af9034cf6fc;DK;DK_30004-0001DNAGPE-20260915-49040622_20260915-050221.txt;OK;attendu via Oracle
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_source;DK_FIN01_30004-0001DNAGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_cible;DK_FIN01_30004-0001DNAGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415426818589.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
41d69a9ed07d41458de43af9034cf6fc;DK;DK_30004-0001DOSGPE-20260915-49040622_20260915-050221.txt;OK;attendu via Oracle
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_source;DK_FIN01_30004-0001DOSGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_cible;DK_FIN01_30004-0001DOSGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415426818589.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
41d69a9ed07d41458de43af9034cf6fc;DK;DK_30004-0001DRWGPE-20260915-49040622_20260915-050221.txt;OK;attendu via Oracle
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_source;DK_FIN01_30004-0001DRWGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_cible;DK_FIN01_30004-0001DRWGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415426818589.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
41d69a9ed07d41458de43af9034cf6fc;DK;DK_30004-0001DSWGPE-20260915-49040622_20260915-050221.txt;OK;attendu via Oracle
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_source;DK_FIN01_30004-0001DSWGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_cible;DK_FIN01_30004-0001DSWGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415426818589.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
41d69a9ed07d41458de43af9034cf6fc;DK;DK_30004-0013DLSGPE-20260915-49040622_20260915-050221.txt;OK;attendu via Oracle
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_source;DK_FIN01_30004-0013DLSGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_cible;DK_FIN01_30004-0013DLSGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415426818590.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
41d69a9ed07d41458de43af9034cf6fc;DK;DK_30004-0028DRWGPE-20260915-49040622_20260915-050221.txt;OK;attendu via Oracle
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_source;DK_FIN01_30004-0028DRWGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_cible;DK_FIN01_30004-0028DRWGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415426828591.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
41d69a9ed07d41458de43af9034cf6fc;DK;DK_30004-0070DRWGPE-20260915-49040622_20260915-050221.txt;OK;attendu via Oracle
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_source;DK_FIN01_30004-0070DRWGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_cible;DK_FIN01_30004-0070DRWGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415426838592.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
41d69a9ed07d41458de43af9034cf6fc;DK;DK_30004-0078DSWGPE-20260915-49040622_20260915-050221.txt;OK;attendu via Oracle
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_source;DK_FIN01_30004-0078DSWGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_cible;DK_FIN01_30004-0078DSWGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415426838593.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
41d69a9ed07d41458de43af9034cf6fc;DK;DK_30004-0079DCWGPE-20260915-49040622_20260915-050221.txt;OK;attendu via Oracle
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_source;DK_FIN01_30004-0079DCWGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_cible;DK_FIN01_30004-0079DCWGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415426848594.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
41d69a9ed07d41458de43af9034cf6fc;DK;DK_30004-0102DMSGPE-20260915-49040622_20260915-050221.txt;OK;attendu via Oracle
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_source;DK_FIN01_30004-0102DMSGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_cible;DK_FIN01_30004-0102DMSGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415426848595.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
41d69a9ed07d41458de43af9034cf6fc;DK;DK_30004-0113DSWGPE-20260915-49040622_20260915-050221.txt;OK;attendu via Oracle
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_source;DK_FIN01_30004-0113DSWGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_cible;DK_FIN01_30004-0113DSWGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415426858596.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
41d69a9ed07d41458de43af9034cf6fc;DK;DK_30004-0119DOSGPE-20260915-49040622_20260915-050221.txt;OK;attendu via Oracle
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_source;DK_FIN01_30004-0119DOSGPE-20260915-49040622_20260915-050221.txt;OK;
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_cible;DK_FIN01_30004-0119DOSGPE-20260915-49040622_20260915-050221.txt;OK;
