guid;fichier_edf;nb_sources_regroupees;nb_ack_footer;nb_ack_detail;nb_oracle_edf;nb_somme_sources;montant_ack_footer;montant_ack_detail;montant_oracle_edf;montant_somme_sources;statut_lignes;statut_montant
41d69a9ed07d41458de43af9034cf6fc;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415426958616.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;4;4;4;4;38209473;38209473;38209473;38209473;OK;OK
41d69a9ed07d41458de43af9034cf6fc;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415426968617.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;4;4;4;4;2261826;2261826;2261826;2261826;OK;OK
41d69a9ed07d41458de43af9034cf6fc;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415426968618.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;2;2;2;2;1429370;1429370;1429370;1429370;OK;OK
41d69a9ed07d41458de43af9034cf6fc;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415426978619.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;6;6;6;6;11305414;11305414;11305414;11305414;OK;OK
41d69a9ed07d41458de43af9034cf6fc;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415426978620.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;5;5;5;5;73185528;73185528;73185528;73185528;OK;OK
41d69a9ed07d41458de43af9034cf6fc;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415426988621.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;1;1;1;1;6519986;6519986;6519986;6519986;OK;OK
41d69a9ed07d41458de43af9034cf6fc;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415426988622.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;4;4;4;4;8936590;8936590;8936590;8936590;OK;OK
41d69a9ed07d41458de43af9034cf6fc;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415426998623.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;3;3;3;3;4577424;4577424;4577424;4577424;OK;OK
41d69a9ed07d41458de43af9034cf6fc;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415426998624.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;3;3;3;3;4343631;4343631;4343631;4343631;OK;OK
41d69a9ed07d41458de43af9034cf6fc;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415427008625.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;2;2;2;2;41090014;41090014;41090014;41090014;OK;OK
41d69a9ed07d41458de43af9034cf6fc;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415427008626.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;2;2;2;2;14298241;14298241;14298241;14298241;OK;OK
41d69a9ed07d41458de43af9034cf6fc;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415427018627.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;3;3;3;3;12031252;12031252;12031252;12031252;OK;OK
41d69a9ed07d41458de43af9034cf6fc;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415427018628.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;2;2;2;2;11129426;11129426;11129426;11129426;OK;OK
41d69a9ed07d41458de43af9034cf6fc;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415427028629.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;6;6;6;6;30459836;30459836;30459836;30459836;OK;OK
41d69a9ed07d41458de43af9034cf6fc;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415427028630.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;2;2;2;2;1870144;1870144;1870144;1870144;OK;OK
41d69a9ed07d41458de43af9034cf6fc;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415427038631.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;2;2;2;2;573802;573802;573802;573802;OK;OK
41d69a9ed07d41458de43af9034cf6fc;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415427038632.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;2;2;2;2;10824628;10824628;10824628;10824628;OK;OK
41d69a9ed07d41458de43af9034cf6fc;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415427048633.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;1;1;1;1;70474923;70474923;70474923;70474923;OK;OK
41d69a9ed07d41458de43af9034cf6fc;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415427048634.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;2;2;2;2;4642003;4642003;4642003;4642003;OK;OK
41d69a9ed07d41458de43af9034cf6fc;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415427058635.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;5;5;5;5;5;6085168;6085168;6085168;6085168;OK;OK
41d69a9ed07d41458de43af9034cf6fc;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415427058636.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;1;1;1;1;1633592;1633592;1633592;1633592;OK;OK
41d69a9ed07d41458de43af9034cf6fc;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415427068637.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;2;2;2;2;1404180;1404180;1404180;1404180;OK;OK
41d69a9ed07d41458de43af9034cf6fc;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415427068638.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;2;2;2;2;7346987;7346987;7346987;7346987;OK;OK
41d69a9ed07d41458de43af9034cf6fc;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415427078639.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;2;2;2;2;5631754;5631754;5631754;5631754;OK;OK
41d69a9ed07d41458de43af9034cf6fc;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415427088640.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;2;2;2;2;17970525;17970525;17970525;17970525;OK;OK
41d69a9ed07d41458de43af9034cf6fc;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415427088641.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;2;2;2;2;8551524;8551524;8551524;8551524;OK;OK
41d69a9ed07d41458de43af9034cf6fc;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415427098642.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;4;4;4;4;46116942;46116942;46116942;46116942;OK;OK
41d69a9ed07d41458de43af9034cf6fc;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415427098643.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;2;2;2;2;3103010;3103010;3103010;3103010;OK;OK
41d69a9ed07d41458de43af9034cf6fc;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415427108644.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;1;1;1;1;299403411;299403411;299403411;299403411;OK;OK
41d69a9ed07d41458de43af9034cf6fc;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415427108645.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;5;5;5;5;261001607;261001607;261001607;261001607;OK;OK
41d69a9ed07d41458de43af9034cf6fc;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415427118646.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;3;3;3;3;6310170;6310170;6310170;6310170;OK;OK
41d69a9ed07d41458de43af9034cf6fc;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415427118647.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;2;2;2;2;444165;444165;444165;444165;OK;OK
41d69a9ed07d41458de43af9034cf6fc;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415427128648.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;5;5;5;5;179509554;179509554;179509554;179509554;OK;OK
41d69a9ed07d41458de43af9034cf6fc;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415427128649.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;3;3;3;3;13131758;13131758;13131758;13131758;OK;OK
41d69a9ed07d41458de43af9034cf6fc;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415427138650.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;1;1;1;1;16142;16142;16142;16142;OK;OK
41d69a9ed07d41458de43af9034cf6fc;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415427138651.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;3;3;3;3;9849442;9849442;9849442;9849442;OK;OK
41d69a9ed07d41458de43af9034cf6fc;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415427148652.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;3;3;3;3;12644708;12644708;12644708;12644708;OK;OK
41d69a9ed07d41458de43af9034cf6fc;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415427168653.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;3;3;3;3;15700602;15700602;15700602;15700602;OK;OK
41d69a9ed07d41458de43af9034cf6fc;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415427178654.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;2;2;2;2;3597908;3597908;3597908;3597908;OK;OK
41d69a9ed07d41458de43af9034cf6fc;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415427178655.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;3;3;3;3;12122945;12122945;12122945;12122945;OK;OK
41d69a9ed07d41458de43af9034cf6fc;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415427188656.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;2;2;2;2;15514299;15514299;15514299;15514299;OK;OK
41d69a9ed07d41458de43af9034cf6fc;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415427188657.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;4;4;4;4;35748822;35748822;35748822;35748822;OK;OK
41d69a9ed07d41458de43af9034cf6fc;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415427198658.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;3;3;3;3;12833415;12833415;12833415;12833415;OK;OK
41d69a9ed07d41458de43af9034cf6fc;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415427208659.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;2;2;2;2;5119520;5119520;5119520;5119520;OK;OK
41d69a9ed07d41458de43af9034cf6fc;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415427218660.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;6;6;6;6;5350486908;5350486908;535;535;OK;KO
41d69a9ed07d41458de43af9034cf6fc;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415427218661.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;3;3;3;3;2739837;2739837;2739837;2739837;OK;OK
41d69a9ed07d41458de43af9034cf6fc;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415427228662.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;4;4;4;4;69550524;69550524;69550524;69550524;OK;OK
41d69a9ed07d41458de43af9034cf6fc;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415427228663.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;2;2;2;2;1846285;1846285;1846285;1846285;OK;OK
41d69a9ed07d41458de43af9034cf6fc;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894415427238664.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;5;5;5;5;24672080;24672080;24672080;24672080;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694048294.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;8;1205;1205;1205;1205;976994139;976994139;976994139;976994139;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694068295.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;3;3;3;3;143647;143647;143647;143647;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694088296.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;1;1;1;1;1665747;1665747;1665747;1665747;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694098297.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;1;1;1;1;440160;440160;440160;440160;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694108298.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;4;4;4;4;273034;273034;273034;273034;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694118299.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;1;1;1;1;48766;48766;48766;48766;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694128300.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;1;1;1;1;426383;426383;426383;426383;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694138301.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;1;1;1;1;559350;559350;559350;559350;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694148302.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;1;1;1;1;306720;306720;306720;306720;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694158303.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;1;1;1;1;1040419;1040419;1040419;1040419;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694168304.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;2;2;2;2;1670985;1670985;1670985;1670985;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694178305.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;1;1;1;1;2979120;2979120;2979120;2979120;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694208306.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;6;6;6;6;2361144;2361144;2361144;2361144;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694218307.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;2;2;2;2;335400;335400;335400;335400;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694228308.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;27;27;27;27;50024631;50024631;50024631;50024631;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694238309.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;2;2;2;2;347436;347436;347436;347436;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694248310.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;2;8;8;8;8;1943152;1943152;1943152;1943152;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694258311.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;2;2;2;2;128430;128430;128430;128430;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694268312.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;3;3;3;3;553400;553400;553400;553400;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694278313.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;32;32;32;32;9742161;9742161;9742161;9742161;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694308314.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;1;1;1;1;20400;20400;20400;20400;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694318315.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;1;1;1;1;27828;27828;27828;27828;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694328316.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;4;4;4;4;1733787;1733787;1733787;1733787;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694338317.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;2;17;17;17;17;28691726;28691726;28691726;28691726;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694348318.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;2;2;2;2;33823;33823;33823;33823;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694358319.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;5;5;5;5;3099529;3099529;3099529;3099529;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694378320.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;1;1;1;1;2685120;2685120;2685120;2685120;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694388321.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;3;3;3;3;1295196;1295196;1295196;1295196;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694398322.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;3;3;3;3;1636314;1636314;1636314;1636314;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694408323.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;5;5;5;5;25682533;25682533;25682533;25682533;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694418324.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;1;1;1;1;551364;551364;551364;551364;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694428325.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;2;2;2;2;59924;59924;59924;59924;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694438326.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;1;1;1;1;1512000;1512000;1512000;1512000;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694448327.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;4;4;4;4;556386;556386;556386;556386;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694458328.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;2;2;2;2;339360;339360;339360;339360;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694468329.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;37;37;37;37;11792248;11792248;11792248;11792248;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694478330.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;10;10;10;10;2774653;2774653;2774653;2774653;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694488331.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;1;1;1;1;11010;11010;11010;11010;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694498332.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;1;1;1;1;835069;835069;835069;835069;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694508333.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;10;10;10;10;271614;271614;271614;271614;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694518334.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;3;3;3;3;487508;487508;487508;487508;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694528335.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;12;12;12;12;6805588;6805588;6805588;6805588;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694538336.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;3;3;3;3;644007;644007;644007;644007;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694548337.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;1;1;1;1;246784;246784;246784;246784;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694558338.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;1;1;1;1;54000;54000;54000;54000;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694568339.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;1;1;1;1;30000;30000;30000;30000;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694588340.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;5;9;9;9;9;1778414;1778414;1778414;1778414;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694598341.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;2;2;2;2;106446;106446;106446;106446;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694608342.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;15;15;15;15;2167810;2167810;2167810;2167810;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694618343.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;3;3;3;3;2837440;2837440;2837440;2837440;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694628344.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;1;1;1;1;224400;224400;224400;224400;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694638345.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;3;3;3;3;1325822;1325822;1325822;1325822;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694648346.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;1;1;1;1;11896;11896;11896;11896;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694658347.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;2;2;2;2;217310;217310;217310;217310;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694668348.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;5;5;5;5;4865119;4865119;4865119;4865119;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694678349.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;1;1;1;1;104850;104850;104850;104850;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694688350.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;13;13;13;13;8188119;8188119;8188119;8188119;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694698351.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;1;1;1;1;2480000;2480000;2480000;2480000;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694708352.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;3;3;3;3;4622580;4622580;4622580;4622580;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694718353.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;1;1;1;1;138000;138000;138000;138000;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694728354.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;2;2;2;2;859604074;859604074;859604074;859604074;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694738355.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;2;2;2;2;1587045;1587045;1587045;1587045;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694748356.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;1;1;1;1;7344;7344;7344;7344;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694758357.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;6;6;6;6;2171825;2171825;2171825;2171825;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694768358.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;1;1;1;1;89000;89000;89000;89000;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694778359.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;1;1;1;1;243161;243161;243161;243161;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694788360.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;2;2;2;2;874755;874755;874755;874755;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694798361.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;2;10;10;10;10;2250724;2250724;2250724;2250724;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694808362.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;7;7;7;7;2326894;2326894;2326894;2326894;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694818363.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;2;2;2;2;138836;138836;138836;138836;OK;OK
4b38893b46cd4377867de75f357820a9;CDPG.NC4.IMPORT_ACK.DLK_VIR_17894285694828364.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;1;2;2;2;2;143835;143835;143835;143835;OK;OK
