NOT;76729J-OFFICE;DLS0001;GK0009907H;02/03/2026;OAE000;3628100;4635650;DEB/M;EMPLOYE;7791081;NOT;87
NOT;56025S-OFFICE;DMS0001;GK0001199M;27/02/2026;OAE000;22522;62381;DEB/M;EMPLOYE;7791119;NOT;88
NOT;76820D-OFFICE;DMS0001;GK0001102C;27/02/2026;OAE000;3635112;4642664;DEB/M;EMPLOYE;7791119;NOT;88
NOT;61026Y-OFFICE;DCW0001;GK0001592J;27/02/2026;OAE000;21004;54004;DEB/M;EMPLOYE;7791093;NOT;85
NOT;74630Y-OFFICE;DMS0001;GK0001255B;27/02/2026;OAE000;3249152;4009866;DEB/M;EMPLOYE;7791119;NOT;88
NOT;60209Y-OFFICE;DNA0001;GK0346347B;27/02/2026;OAE000;28470;61470;DEB/M;EMPLOYE;7791083;NOT;89
NOT;67198T-OFFICE;DMS0001;GK0216826T;27/02/2026;OAE000;1559026;1822123;DEB/M;EMPLOYE;7791119;NOT;88
NOT;67546B-OFFICE;DMS0001;GK0001267P;27/02/2026;OAE000;1618040;2721391;DEB/M;EMPLOYE;7791119;NOT;88
NOT;42815K-OFFICE;DSW0001;GK1434914J;28/02/2026;OAE000;19137;52137;DEB/M;EMPLOYE;7791107;NOT;91
NOT;76498E-OFFICE;DMS0001;GK0001102C;01/03/2026;OAE000;3596122;4596652;DEB/M;EMPLOYE;7791119;NOT;88
NOT;30442E-OFFICE;DCW0348;GK0001619P;01/03/2026;OAE000;22451;210061;DEB/M;EMPLOYE;7791099;NOT;130
NOT;47716J-OFFICE;DCW0001;GK0001583Z;02/03/2026;OAE000;21302;54302;DEB/M;EMPLOYE;7791093;NOT;85
NOT;55799W-OFFICE;DNA0001;GK0052244T;02/03/2026;OAE000;21827;54827;DEB/M;EMPLOYE;7791083;NOT;89
NOT;71746C-OFFICE;DOS0119;GK0463397M;02/03/2026;OAE000;2733065;3263746;DEB/M;EMPLOYE;13031079;NOT;249
NOT;61452H-OFFICE;DSW0001;GK0645371B;02/03/2026;OAE000;19186;52186;DEB/M;EMPLOYE;7791107;NOT;91
NOT;69908J-OFFICE;DMS0001;GK0001217H;02/03/2026;OAE000;2460031;3045539;DEB/M;EMPLOYE;7791119;NOT;88
NOT;74424B-OFFICE;DCW0001;GK0001582Y;02/03/2026;OAE000;3225068;3960798;DEB/M;EMPLOYE;7791093;NOT;85
NOT;72723N-OFFICE;DOS0119;GK1001822J;02/03/2026;OAE000;2982038;4729650;DEB/M;EMPLOYE;13031079;NOT;249
NOT;73189B-OFFICE;DEW0001;GK0001436G;02/03/2026;OAE000;2976091;3578707;DEB/M;EMPLOYE;7791095;NOT;86
NOT;65196J-OFFICE;DSW0001;GK0009698W;02/03/2026;OAE000;740006;765004;DEB/M;EMPLOYE;7791107;NOT;91
NOT;76692K-OFFICE;DLS0001;GK0009907H;02/03/2026;OAE000;3623119;4628679;DEB/M;EMPLOYE;7791081;NOT;87
NOT;73644A-OFFICE;DSW0001;GK0042393Z;02/03/2026;OAE000;3087050;3759649;DEB/M;EMPLOYE;7791107;NOT;91
NOT;77290Y-OFFICE;DEW0001;GK0643272R;02/03/2026;OAE000;3754123;4818656;DEB/M;EMPLOYE;7791095;NOT;86
NOT;75713Y-OFFICE;DMS0001;GK0216823P;02/03/2026;OAE000;3431075;4344396;DEB/M;EMPLOYE;7791119;NOT;88
NOT;50789C-OFFICE;DSW0001;GK1331709F;02/03/2026;OAE000;19769;52769;DEB/M;EMPLOYE;7791107;NOT;91
NOT;76006H-OFFICE;DNA0001;GK0052244T;03/03/2026;OAE000;3478082;4413762;DEB/M;EMPLOYE;7791083;NOT;89
