Code Rejet;Libellé rejet;Fichier Source;Appli Source;Folio;Région;Société;Numéro pièce;Date pièce comptable;Compte local;Sous compte;Montant débit;Montant crédit;Centre finance;TF;Quantité;Type dépense;Type évènement;Type TVA;Devise;Date Arrêté comptable;Description ligne;Date création GDR;Fichier SRC technique;ID GDR;Line GDR
OAE036;date de fin de validit� du projet ant�rieure � la date de fin de la periode de contrepassation de la pi�ce;CEL01_SRC_ECRITURESGL_260626-170105;CELERIS;CEL - CELERIS CAP;B00000005F - DNA REGION SUD OUEST;0691;02606001164;25/06/2026;606103;3000;8.000000;0.000000;B00003405V;GL1354837M;0.000010;DEBOURS P1 ELECTRICITE;;YES;EUR;25/06/2026;CAP ELEC CELERIS;26/06/2026;CEL01_PIVOT_GL_ECRITURESGL_20260626-170423;589637;8543295
OAE036;date de fin de validit� du projet ant�rieure � la date de fin de la periode de contrepassation de la pi�ce;CEL01_SRC_ECRITURESGL_260626-170105;CELERIS;CEL - CELERIS CAP;B00000005F - DNA REGION SUD OUEST;0691;02606001164;25/06/2026;606103;3000;144.730000;0.000000;B00003405V;GL1354837M;0.000010;DEBOURS P1 ELEC TURPE PV;;YES;EUR;25/06/2026;CAP ELEC CELERIS;26/06/2026;CEL01_PIVOT_GL_ECRITURESGL_20260626-170423;589637;8543296
OAE036;date de fin de validit� du projet ant�rieure � la date de fin de la periode de contrepassation de la pi�ce;CEL01_SRC_ECRITURESGL_260626-170105;CELERIS;CEL - CELERIS CAP;B00000005F - DNA REGION SUD OUEST;0691;02606001164;25/06/2026;606103;3000;159.530000;0.000000;B00003405V;GL1354837M;0.000010;DEBOURS P1 ELEC TAXES;;YES;EUR;25/06/2026;CAP ELEC CELERIS;26/06/2026;CEL01_PIVOT_GL_ECRITURESGL_20260626-170423;589637;8543297
OAE036;date de fin de validit� du projet ant�rieure � la date de fin de la periode de contrepassation de la pi�ce;CEL01_SRC_ECRITURESGL_260626-170105;CELERIS;CEL - CELERIS CAP;B00000005F - DNA REGION SUD OUEST;0691;02606001164;25/06/2026;606103;3000;567.820000;0.000000;B00003405V;GL1354837M;0.000010;DEBOURS P1 ELEC TURPE PF;;YES;EUR;25/06/2026;CAP ELEC CELERIS;26/06/2026;CEL01_PIVOT_GL_ECRITURESGL_20260626-170423;589637;8543298
OAE036;date de fin de validit� du projet ant�rieure � la date de fin de la periode de contrepassation de la pi�ce;CEL01_SRC_ECRITURESGL_260626-170105;CELERIS;CEL - CELERIS CAP;B00000005F - DNA REGION SUD OUEST;0691;02606001164;25/06/2026;606103;3000;85.180000;0.000000;B00003405V;GL1354837M;0.000010;DEBOURS P1 ELEC TAXES;;YES;EUR;25/06/2026;CAP ELEC CELERIS;26/06/2026;CEL01_PIVOT_GL_ECRITURESGL_20260626-170423;589637;8543299
;;CEL01_SRC_ECRITURESGL_260626-170105;CELERIS;CEL - CELERIS CAP;B00000005F - DNA REGION SUD OUEST;0691;02606001164;25/06/2026;408150;3000;0.000000;1720.160000;B00003405V;GL1354837M;0.000010;;;;EUR;25/06/2026;CAP ELEC CELERIS;26/06/2026;CEL01_PIVOT_GL_ECRITURESGL_20260626-170423;589637;8543300
;;CEL01_SRC_ECRITURESGL_260626-170105;CELERIS;CEL - CELERIS CAP;B00000005F - DNA REGION SUD OUEST;0691;02606001164;25/06/2026;445860;0;286.690000;0.000000;B00003405V;GL1354837M;0.000010;;;YES;EUR;25/06/2026;CAP ELEC CELERIS;26/06/2026;CEL01_PIVOT_GL_ECRITURESGL_20260626-170423;589637;8543301
OAE043;Impossible de déterminer le code interco (segment5).;FAC02_SRC_ECRITURESGL_260626-172451;CID;PAR - CID Produits à recevoir;B00000002C - DRW REGION ILE DE FRANCE;0001;00626021059;25/06/2026;418150;0913;800.950000;0.000000;B00001295X;GL0023474A;0.000010;;;;EUR;25/06/2026;P.A.R. GL0023474A;26/06/2026;FAC02_PIVOT_GL_ECRITURESGL_20260626-172609;589640;8543322
OAE043;Impossible de déterminer le code interco (segment5).;FAC02_SRC_ECRITURESGL_260626-172451;CID;PAR - CID Produits à recevoir;B00000002C - DRW REGION ILE DE FRANCE;0001;00626021059;25/06/2026;762800;0913;0.000000;375.970000;B00001295X;GL0023474A;0.000010;;PRODUITS DE FINANCEMENT P5;YES;EUR;25/06/2026;P.A.R. GL0023474A;26/06/2026;FAC02_PIVOT_GL_ECRITURESGL_20260626-172609;589640;8543323
OAE043;Impossible de déterminer le code interco (segment5).;FAC02_SRC_ECRITURESGL_260626-172451;CID;PAR - CID Produits à recevoir;B00000002C - DRW REGION ILE DE FRANCE;0001;00626021059;25/06/2026;706001;0913;0.000000;352.970000;B00001295X;GL0023474A;0.000010;;VENTE P2;YES;EUR;25/06/2026;P.A.R. GL0023474A;26/06/2026;FAC02_PIVOT_GL_ECRITURESGL_20260626-172609;589640;8543324
OAE043;Impossible de déterminer le code interco (segment5).;FAC02_SRC_ECRITURESGL_260626-172451;CID;PAR - CID Produits à recevoir;B00000002C - DRW REGION ILE DE FRANCE;0001;00626021059;25/06/2026;706001;0913;0.000000;81.920000;B00001295X;GL0023474A;0.000010;;VENTE P3 TRANSPARENT;YES;EUR;25/06/2026;P.A.R. GL0023474A;26/06/2026;FAC02_PIVOT_GL_ECRITURESGL_20260626-172609;589640;8543325
OAE043;Impossible de déterminer le code interco (segment5).;FAC02_SRC_ECRITURESGL_260626-172451;CID;PAR - CID Produits à recevoir;B00000002C - DRW REGION ILE DE FRANCE;0001;00626021059;25/06/2026;706001;0913;51.670000;0.000000;B00001295X;GL0023474A;0.000010;;VENTE P1;YES;EUR;25/06/2026;P.A.R. GL0023474A;26/06/2026;FAC02_PIVOT_GL_ECRITURESGL_20260626-172609;589640;8543326
;;FAC02_SRC_ECRITURESGL_260626-172451;CID;PAR - CID Produits à recevoir;B00000002C - DRW REGION ILE DE FRANCE;0001;00626021059;25/06/2026;445870;0;2.840000;0.000000;B00001295X;GL0023474A;0.000010;;;YES;EUR;25/06/2026;P.A.R. GL0023474A;26/06/2026;FAC02_PIVOT_GL_ECRITURESGL_20260626-172609;589640;8543327
;;FAC02_SRC_ECRITURESGL_260626-172451;CID;PAR - CID Produits à recevoir;B00000002C - DRW REGION ILE DE FRANCE;0001;00626021059;25/06/2026;445870;0;0.000000;23.920000;B00001295X;GL0023474A;0.000010;;;YES;EUR;25/06/2026;P.A.R. GL0023474A;26/06/2026;FAC02_PIVOT_GL_ECRITURESGL_20260626-172609;589640;8543328
;;FAC02_SRC_ECRITURESGL_260626-172451;CID;PAR - CID Produits à recevoir;B00000002C - DRW REGION ILE DE FRANCE;0001;00626021059;25/06/2026;445870;0;0.000000;20.680000;B00001295X;GL0023474A;0.000010;;;YES;EUR;25/06/2026;P.A.R. GL0023474A;26/06/2026;FAC02_PIVOT_GL_ECRITURESGL_20260626-172609;589640;8543329
OAE043;Impossible de déterminer le code interco (segment5).;FAC02_SRC_ECRITURESGL_260626-172451;CID;PAR - CID Produits à recevoir;B00000002C - DRW REGION ILE DE FRANCE;0001;00626021060;25/06/2026;418150;0913;201049.940000;0.000000;B00001295X;GL1553395X;0.000010;;;;EUR;25/06/2026;P.A.R. GL1553395X;26/06/2026;FAC02_PIVOT_GL_ECRITURESGL_20260626-172609;589641;8543330
OAE043;Impossible de déterminer le code interco (segment5).;FAC02_SRC_ECRITURESGL_260626-172451;CID;PAR - CID Produits à recevoir;B00000002C - DRW REGION ILE DE FRANCE;0001;00626021060;25/06/2026;706001;0913;0.000000;101633.090000;B00001295X;GL1553395X;0.000010;;VENTE P1;YES;EUR;25/06/2026;P.A.R. GL1553395X;26/06/2026;FAC02_PIVOT_GL_ECRITURESGL_20260626-172609;589641;8543331
OAE043;Impossible de déterminer le code interco (segment5).;FAC02_SRC_ECRITURESGL_260626-172451;CID;PAR - CID Produits à recevoir;B00000002C - DRW REGION ILE DE FRANCE;0001;00626021060;25/06/2026;706001;0913;0.000000;52606.240000;B00001295X;GL1553395X;0.000010;;VENTE P2;YES;EUR;25/06/2026;P.A.R. GL1553395X;26/06/2026;FAC02_PIVOT_GL_ECRITURESGL_20260626-172609;589641;8543332
OAE043;Impossible de déterminer le code interco (segment5).;FAC02_SRC_ECRITURESGL_260626-172451;CID;PAR - CID Produits à recevoir;B00000002C - DRW REGION ILE DE FRANCE;0001;00626021060;25/06/2026;706001;0913;0.000000;12007.250000;B00001295X;GL1553395X;0.000010;;VENTE P3;YES;EUR;25/06/2026;P.A.R. GL1553395X;26/06/2026;FAC02_PIVOT_GL_ECRITURESGL_20260626-172609;589641;8543333
OAE043;Impossible de déterminer le code interco (segment5).;FAC02_SRC_ECRITURESGL_260626-172451;CID;PAR - CID Produits à recevoir;B00000002C - DRW REGION ILE DE FRANCE;0001;00626021060;25/06/2026;706001;0913;0.000000;1422.400000;B00001295X;GL1553395X;0.000010;;VENTE P2;YES;EUR;25/06/2026;P.A.R. GL1553395X;26/06/2026;FAC02_PIVOT_GL_ECRITURESGL_20260626-172609;589641;8543334
OAE043;Impossible de déterminer le code interco (segment5).;FAC02_SRC_ECRITURESGL_260626-172451;CID;PAR - CID Produits à recevoir;B00000002C - DRW REGION ILE DE FRANCE;0001;00626021060;25/06/2026;706001;0913;0.000000;50.630000;B00001295X;GL1553395X;0.000010;;VENTE P1;YES;EUR;25/06/2026;P.A.R. GL1553395X;26/06/2026;FAC02_PIVOT_GL_ECRITURESGL_20260626-172609;589641;8543335
;;FAC02_SRC_ECRITURESGL_260626-172451;CID;PAR - CID Produits à recevoir;B00000002C - DRW REGION ILE DE FRANCE;0001;00626021060;25/06/2026;445870;0;0.000000;2.780000;B00001295X;GL1553395X;0.000010;;;YES;EUR;25/06/2026;P.A.R. GL1553395X;26/06/2026;FAC02_PIVOT_GL_ECRITURESGL_20260626-172609;589641;8543336
;;FAC02_SRC_ECRITURESGL_260626-172451;CID;PAR - CID Produits à recevoir;B00000002C - DRW REGION ILE DE FRANCE;0001;00626021060;25/06/2026;445870;0;0.000000;78.230000;B00001295X;GL1553395X;0.000010;;;YES;EUR;25/06/2026;P.A.R. GL1553395X;26/06/2026;FAC02_PIVOT_GL_ECRITURESGL_20260626-172609;589641;8543337
;;FAC02_SRC_ECRITURESGL_260626-172451;CID;PAR - CID Produits à recevoir;B00000002C - DRW REGION ILE DE FRANCE;0001;00626021060;25/06/2026;445870;0;0.000000;12922.700000;B00001295X;GL1553395X;0.000010;;;YES;EUR;25/06/2026;P.A.R. GL1553395X;26/06/2026;FAC02_PIVOT_GL_ECRITURESGL_20260626-172609;589641;8543338
;;FAC02_SRC_ECRITURESGL_260626-172451;CID;PAR - CID Produits à recevoir;B00000002C - DRW REGION ILE DE FRANCE;0001;00626021060;25/06/2026;445870;0;0.000000;20326.620000;B00001295X;GL1553395X;0.000010;;;YES;EUR;25/06/2026;P.A.R. GL1553395X;26/06/2026;FAC02_PIVOT_GL_ECRITURESGL_20260626-172609;589641;8543339
OAE043;Impossible de déterminer le code interco (segment5).;FAC02_SRC_ECRITURESGL_260626-172451;CID;PAR - CID Produits à recevoir;B00000002C - DRW REGION ILE DE FRANCE;0167;00626033940;25/06/2026;418150;0913;16482.270000;0.000000;B00001295X;GL0212006R;0.000010;;;;EUR;25/06/2026;P.A.R. GL0212006R;26/06/2026;FAC02_PIVOT_GL_ECRITURESGL_20260626-172609;589643;8543342
OAE043;Impossible de déterminer le code interco (segment5).;FAC02_SRC_ECRITURESGL_260626-172451;CID;PAR - CID Produits à recevoir;B00000002C - DRW REGION ILE DE FRANCE;0167;00626033940;25/06/2026;706001;0913;0.000000;6794.000000;B00001295X;GL0212006R;0.000010;;VENTE P2;YES;EUR;25/06/2026;P.A.R. GL0212006R;26/06/2026;FAC02_PIVOT_GL_ECRITURESGL_20260626-172609;589643;8543343
OAE043;Impossible de déterminer le code interco (segment5).;FAC02_SRC_ECRITURESGL_260626-172451;CID;PAR - CID Produits à recevoir;B00000002C - DRW REGION ILE DE FRANCE;0167;00626033940;25/06/2026;762800;0913;0.000000;4400.890000;B00001295X;GL0212006R;0.000010;;PRODUITS DE FINANCEMENT P5;YES;EUR;25/06/2026;P.A.R. GL0212006R;26/06/2026;FAC02_PIVOT_GL_ECRITURESGL_20260626-172609;589643;8543344
OAE043;Impossible de déterminer le code interco (segment5).;FAC02_SRC_ECRITURESGL_260626-172451;CID;PAR - CID Produits à recevoir;B00000002C - DRW REGION ILE DE FRANCE;0167;00626033940;25/06/2026;706001;0913;0.000000;1871.400000;B00001295X;GL0212006R;0.000010;;VENTE P1;YES;EUR;25/06/2026;P.A.R. GL0212006R;26/06/2026;FAC02_PIVOT_GL_ECRITURESGL_20260626-172609;589643;8543345
OAE043;Impossible de déterminer le code interco (segment5).;FAC02_SRC_ECRITURESGL_260626-172451;CID;PAR - CID Produits à recevoir;B00000002C - DRW REGION ILE DE FRANCE;0167;00626033940;25/06/2026;706001;0913;0.000000;1703.360000;B00001295X;GL0212006R;0.000010;;VENTE P3 TRANSPARENT;YES;EUR;25/06/2026;P.A.R. GL0212006R;26/06/2026;FAC02_PIVOT_GL_ECRITURESGL_20260626-172609;589643;8543346
OAE043;Impossible de déterminer le code interco (segment5).;FAC02_SRC_ECRITURESGL_260626-172451;CID;PAR - CID Produits à recevoir;B00000002C - DRW REGION ILE DE FRANCE;0167;00626033940;25/06/2026;708820;0913;0.000000;853.350000;B00001295X;GL0212006R;0.000010;;VENTES PRESTATIONS CO2;YES;EUR;25/06/2026;P.A.R. GL0212006R;26/06/2026;FAC02_PIVOT_GL_ECRITURESGL_20260626-172609;589643;8543347
;;FAC02_SRC_ECRITURESGL_260626-172451;CID;PAR - CID Produits à recevoir;B00000002C - DRW REGION ILE DE FRANCE;0167;00626033940;25/06/2026;445870;0;0.000000;102.930000;B00001295X;GL0212006R;0.000010;;;YES;EUR;25/06/2026;P.A.R. GL0212006R;26/06/2026;FAC02_PIVOT_GL_ECRITURESGL_20260626-172609;589643;8543348
;;FAC02_SRC_ECRITURESGL_260626-172451;CID;PAR - CID Produits à recevoir;B00000002C - DRW REGION ILE DE FRANCE;0167;00626033940;25/06/2026;445870;0;0.000000;467.350000;B00001295X;GL0212006R;0.000010;;;YES;EUR;25/06/2026;P.A.R. GL0212006R;26/06/2026;FAC02_PIVOT_GL_ECRITURESGL_20260626-172609;589643;8543349
;;FAC02_SRC_ECRITURESGL_260626-172451;CID;PAR - CID Produits à recevoir;B00000002C - DRW REGION ILE DE FRANCE;0167;00626033940;25/06/2026;445870;0;0.000000;242.050000;B00001295X;GL0212006R;0.000010;;;YES;EUR;25/06/2026;P.A.R. GL0212006R;26/06/2026;FAC02_PIVOT_GL_ECRITURESGL_20260626-172609;589643;8543350
;;FAC02_SRC_ECRITURESGL_260626-172451;CID;PAR - CID Produits à recevoir;B00000002C - DRW REGION ILE DE FRANCE;0167;00626033940;25/06/2026;445870;0;0.000000;46.940000;B00001295X;GL0212006R;0.000010;;;YES;EUR;25/06/2026;P.A.R. GL0212006R;26/06/2026;FAC02_PIVOT_GL_ECRITURESGL_20260626-172609;589643;8543351
OAE036;date de fin de validit� du projet ant�rieure � la date de fin de la periode de contrepassation de la pi�ce;FAC02_SRC_ECRITURESGL_260626-172451;CID;PAR - CID Produits à recevoir;B00000003D - DSW REGION NORD-OUEST;0001;00626001623;25/06/2026;706001;0;221.390000;0.000000;B00001495Z;GL0010969P;0.000010;;VENTE P2;;EUR;25/06/2026;P.C.A. GL0010969P;26/06/2026;FAC02_PIVOT_GL_ECRITURESGL_20260626-172609;589638;8543302
;;FAC02_SRC_ECRITURESGL_260626-172451;CID;PAR - CID Produits à recevoir;B00000003D - DSW REGION NORD-OUEST;0001;00626001623;25/06/2026;487300;0;0.000000;221.390000;B00001495Z;GL0010969P;0.000010;;;;EUR;25/06/2026;P.C.A. GL0010969P;26/06/2026;FAC02_PIVOT_GL_ECRITURESGL_20260626-172609;589638;8543303
OAE036;date de fin de validit� du projet ant�rieure � la date de fin de la periode de contrepassation de la pi�ce;FAC02_SRC_ECRITURESGL_260626-172451;CID;PAR - CID Produits à recevoir;B00000005F - DNA REGION SUD OUEST;0691;00626056106;25/06/2026;706001;0;0.000000;12784.800000;B00003405V;GL1354837M;0.000010;;VENTE P1;YES;EUR;25/06/2026;P.A.R. GL1354837M;26/06/2026;FAC02_PIVOT_GL_ECRITURESGL_20260626-172609;589644;8543352
OAE036;date de fin de validit� du projet ant�rieure � la date de fin de la periode de contrepassation de la pi�ce;FAC02_SRC_ECRITURESGL_260626-172451;CID;PAR - CID Produits à recevoir;B00000005F - DNA REGION SUD OUEST;0691;00626056106;25/06/2026;706001;0;0.000000;4653.860000;B00003405V;GL1354837M;0.000010;;VENTE P1 ELEC PV;YES;EUR;25/06/2026;P.A.R. GL1354837M;26/06/2026;FAC02_PIVOT_GL_ECRITURESGL_20260626-172609;589644;8543353
OAE036;date de fin de validit� du projet ant�rieure � la date de fin de la periode de contrepassation de la pi�ce;FAC02_SRC_ECRITURESGL_260626-172451;CID;PAR - CID Produits à recevoir;B00000005F - DNA REGION SUD OUEST;0691;00626056106;25/06/2026;706001;0;0.000000;4536.810000;B00003405V;GL1354837M;0.000010;;VENTE P2;YES;EUR;25/06/2026;P.A.R. GL1354837M;26/06/2026;FAC02_PIVOT_GL_ECRITURESGL_20260626-172609;589644;8543354
OAE036;date de fin de validit� du projet ant�rieure � la date de fin de la periode de contrepassation de la pi�ce;FAC02_SRC_ECRITURESGL_260626-172451;CID;PAR - CID Produits à recevoir;B00000005F - DNA REGION SUD OUEST;0691;00626056106;25/06/2026;706001;0;0.000000;1999.290000;B00003405V;GL1354837M;0.000010;;VENTE P1;YES;EUR;25/06/2026;P.A.R. GL1354837M;26/06/2026;FAC02_PIVOT_GL_ECRITURESGL_20260626-172609;589644;8543355
OAE036;date de fin de validit� du projet ant�rieure � la date de fin de la periode de contrepassation de la pi�ce;FAC02_SRC_ECRITURESGL_260626-172451;CID;PAR - CID Produits à recevoir;B00000005F - DNA REGION SUD OUEST;0691;00626056106;25/06/2026;706001;0;0.000000;1088.050000;B00003405V;GL1354837M;0.000010;;VENTE P1 ELEC TAXES;YES;EUR;25/06/2026;P.A.R. GL1354837M;26/06/2026;FAC02_PIVOT_GL_ECRITURESGL_20260626-172609;589644;8543356
OAE036;date de fin de validit� du projet ant�rieure � la date de fin de la periode de contrepassation de la pi�ce;FAC02_SRC_ECRITURESGL_260626-172451;CID;PAR - CID Produits à recevoir;B00000005F - DNA REGION SUD OUEST;0691;00626056106;25/06/2026;706001;0;0.000000;865.820000;B00003405V;GL1354837M;0.000010;;VENTE P1 GAZ TAXES;YES;EUR;25/06/2026;P.A.R. GL1354837M;26/06/2026;FAC02_PIVOT_GL_ECRITURESGL_20260626-172609;589644;8543357
OAE036;date de fin de validit� du projet ant�rieure � la date de fin de la periode de contrepassation de la pi�ce;FAC02_SRC_ECRITURESGL_260626-172451;CID;PAR - CID Produits à recevoir;B00000005F - DNA REGION SUD OUEST;0691;00626056106;25/06/2026;706001;0;0.000000;230.300000;B00003405V;GL1354837M;0.000010;;VENTE P1;YES;EUR;25/06/2026;P.A.R. GL1354837M;26/06/2026;FAC02_PIVOT_GL_ECRITURESGL_20260626-172609;589644;8543358
OAE036;date de fin de validit� du projet ant�rieure � la date de fin de la periode de contrepassation de la pi�ce;FAC02_SRC_ECRITURESGL_260626-172451;CID;PAR - CID Produits à recevoir;B00000005F - DNA REGION SUD OUEST;0691;00626056106;25/06/2026;706001;0;0.000000;53.620000;B00003405V;GL1354837M;0.000010;;VENTE P1 GAZ TAXES;YES;EUR;25/06/2026;P.A.R. GL1354837M;26/06/2026;FAC02_PIVOT_GL_ECRITURESGL_20260626-172609;589644;8543359
OAE036;date de fin de validit� du projet ant�rieure � la date de fin de la periode de contrepassation de la pi�ce;FAC02_SRC_ECRITURESGL_260626-172451;CID;PAR - CID Produits à recevoir;B00000005F - DNA REGION SUD OUEST;0691;00626056106;25/06/2026;706001;0;0.000000;21.660000;B00003405V;GL1354837M;0.000010;;VENTES P1 MECANISME CPB;YES;EUR;25/06/2026;P.A.R. GL1354837M;26/06/2026;FAC02_PIVOT_GL_ECRITURESGL_20260626-172609;589644;8543360
OAE036;date de fin de validit� du projet ant�rieure � la date de fin de la periode de contrepassation de la pi�ce;FAC02_SRC_ECRITURESGL_260626-172451;CID;PAR - CID Produits à recevoir;B00000005F - DNA REGION SUD OUEST;0691;00626056106;25/06/2026;706001;0;0.000000;13.960000;B00003405V;GL1354837M;0.000010;;VENTE P1 ECS;YES;EUR;25/06/2026;P.A.R. GL1354837M;26/06/2026;FAC02_PIVOT_GL_ECRITURESGL_20260626-172609;589644;8543361
;;FAC02_SRC_ECRITURESGL_260626-172451;CID;PAR - CID Produits à recevoir;B00000005F - DNA REGION SUD OUEST;0691;00626056106;25/06/2026;418100;0;29641.980000;0.000000;B00003405V;GL1354837M;0.000010;;;;EUR;25/06/2026;P.A.R. GL1354837M;26/06/2026;FAC02_PIVOT_GL_ECRITURESGL_20260626-172609;589644;8543362
;;FAC02_SRC_ECRITURESGL_260626-172451;CID;PAR - CID Produits à recevoir;B00000005F - DNA REGION SUD OUEST;0691;00626056106;25/06/2026;445870;0;0.000000;410.580000;B00003405V;GL1354837M;0.000010;;;YES;EUR;25/06/2026;P.A.R. GL1354837M;26/06/2026;FAC02_PIVOT_GL_ECRITURESGL_20260626-172609;589644;8543363
;;FAC02_SRC_ECRITURESGL_260626-172451;CID;PAR - CID Produits à recevoir;B00000005F - DNA REGION SUD OUEST;0691;00626056106;25/06/2026;445870;0;0.000000;703.930000;B00003405V;GL1354837M;0.000010;;;YES;EUR;25/06/2026;P.A.R. GL1354837M;26/06/2026;FAC02_PIVOT_GL_ECRITURESGL_20260626-172609;589644;8543364
;;FAC02_SRC_ECRITURESGL_260626-172451;CID;PAR - CID Produits à recevoir;B00000005F - DNA REGION SUD OUEST;0691;00626056106;25/06/2026;445870;0;0.000000;907.360000;B00003405V;GL1354837M;0.000010;;;YES;EUR;25/06/2026;P.A.R. GL1354837M;26/06/2026;FAC02_PIVOT_GL_ECRITURESGL_20260626-172609;589644;8543365
;;FAC02_SRC_ECRITURESGL_260626-172451;CID;PAR - CID Produits à recevoir;B00000005F - DNA REGION SUD OUEST;0691;00626056106;25/06/2026;445870;0;0.000000;1371.940000;B00003405V;GL1354837M;0.000010;;;YES;EUR;25/06/2026;P.A.R. GL1354837M;26/06/2026;FAC02_PIVOT_GL_ECRITURESGL_20260626-172609;589644;8543366
OAE036;date de fin de validit� du projet ant�rieure � la date de fin de la periode de contrepassation de la pi�ce;FAC02_SRC_ECRITURESGL_260626-172451;CID;CAP - CID Charges à payer;B00000005F - DNA REGION SUD OUEST;0691;00626056209;25/06/2026;602210;B00000001B0688;1643.240000;0.000000;B00003405V;GL1354837M;0.000010;DEBOURS P1 GAZ PARTIES FIXES;;YES;EUR;25/06/2026;C.A.P. GL1354837M;26/06/2026;FAC02_PIVOT_GL_ECRITURESGL_20260626-172609;589645;8543367
