guid;categorie;fichier;statut;detail
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330265149117.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30003-0542DSWEXP-20260922-49096267_20260922-011543.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330265159118.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30003-0551DRWEXP-20260922-49096267_20260922-011543.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330265179119.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30003-0558DMSEXP-20260922-49096267_20260922-011543.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330265189120.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30003-0577DRWEXP-20260922-49096267_20260922-011543.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330265199121.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30003-0653DRWEXP-20260922-49096267_20260922-011543.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330265209122.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30003-0656DSWEXP-20260922-49096267_20260922-011542.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330265219123.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30003-0658DOSEXP-20260922-49096267_20260922-011543.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330265239124.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30003-0675DEWEXP-20260922-49096267_20260922-011542.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330265249125.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30003-0683DSWEXP-20260922-49096267_20260922-011542.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330265259126.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30003-0691DEWEXP-20260922-49096267_20260922-011542.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330265269127.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30003-0691DNAEXP-20260922-49096267_20260922-011543.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330265269127.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30003-0693DCWEXP-20260922-49096267_20260922-011542.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330265289128.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30003-0713DNAEXP-20260922-49096267_20260922-011543.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330265299129.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30003-0744DSWEXP-20260922-49096267_20260922-011542.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330265309130.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30003-0804DCWEXP-20260922-49096267_20260922-011542.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330266129131.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30003-0804DOSEXP-20260922-49096267_20260922-011543.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330266129131.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30003-0808DSWEXP-20260922-49096267_20260922-011542.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330266139132.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30003-0820DNAEXP-20260922-49096267_20260922-011543.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330266159133.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30003-0829DNAEXP-20260922-49096267_20260922-011543.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330266169134.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30003-0930DEWEXP-20260922-49096267_20260922-011542.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330266179135.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30004-0013DLSEXP-20260922-49096267_20260922-011542.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330266199136.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30004-0028DRWEXP-20260922-49096267_20260922-011543.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330266209137.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30004-0070DRWEXP-20260922-49096267_20260922-011543.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330266219138.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30004-0078DSWEXP-20260922-49096267_20260922-011543.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330266239139.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30004-0079DCWEXP-20260922-49096267_20260922-011542.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330266249140.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30004-0102DMSEXP-20260922-49096267_20260922-011543.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330266269141.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30004-0113DSWEXP-20260922-49096267_20260922-011543.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330266279142.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30004-0119DOSEXP-20260922-49096267_20260922-011543.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330266289143.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30004-0149DSWEXP-20260922-49096267_20260922-011543.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330266299144.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30004-0166DCWEXP-20260922-49096267_20260922-011542.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330266309145.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30004-0167DRWEXP-20260922-49096267_20260922-011543.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330267129146.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30004-0284DEWEXP-20260922-49096267_20260922-011542.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330267139147.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30004-0300DMSEXP-20260922-49096267_20260922-011543.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330267149148.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30004-0326DRWEXP-20260922-49096267_20260922-011543.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330267159149.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30004-0330DSWEXP-20260922-49096267_20260922-011543.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330267169150.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30004-0346DSWEXP-20260922-49096267_20260922-011543.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330267189151.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30004-0349DNAEXP-20260922-49096267_20260922-011543.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330267199152.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30004-0358DLSEXP-20260922-49096267_20260922-011543.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330267209153.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30004-0361DMSEXP-20260922-49096267_20260922-011543.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330267219154.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30004-0362DRWEXP-20260922-49096267_20260922-011543.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330267229155.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30004-0363DMSEXP-20260922-49096267_20260922-011543.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330267239156.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30004-0373DSWEXP-20260922-49096267_20260922-011543.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330267259157.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30004-0374DRWEXP-20260922-49096267_20260922-011543.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330267269158.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30004-0375DMSEXP-20260922-49096267_20260922-011543.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330267289159.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30004-0382DSWEXP-20260922-49096267_20260922-011543.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330267299160.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30004-0383DMSEXP-20260922-49096267_20260922-011543.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330267309161.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30004-0388DCWEXP-20260922-49096267_20260922-011542.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330267319162.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30004-0397DNAEXP-20260922-49096267_20260922-011543.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330268129163.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30004-0415DEWEXP-20260922-49096267_20260922-011542.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330268139164.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30004-0420DMSEXP-20260922-49096267_20260922-011543.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330268149165.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30004-0420DNAEXP-20260922-49096267_20260922-011543.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330268149165.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30004-0444DLSEXP-20260922-49096267_20260922-011543.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330268169166.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30004-0450DCWEXP-20260922-49096267_20260922-011542.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330268179167.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30004-0453DRWEXP-20260922-49096267_20260922-011543.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330268189168.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30004-0502DMSEXP-20260922-49096267_20260922-011543.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330268199169.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30004-0505DMSEXP-20260922-49096267_20260922-011543.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330268209170.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30004-0507DEWEXP-20260922-49096267_20260922-011542.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330268229171.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30004-0512DLSEXP-20260922-49096267_20260922-011543.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330268239172.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30004-0535DCWEXP-20260922-49096267_20260922-011542.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330268249173.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30004-0600DSWEXP-20260922-49096267_20260922-011543.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330268259174.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30004-0605DSWEXP-20260922-49096267_20260922-011542.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330268269175.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30004-0613DSWEXP-20260922-49096267_20260922-011542.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330268289176.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30004-0628DSWEXP-20260922-49096267_20260922-011542.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330268299177.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30004-0630DCWEXP-20260922-49096267_20260922-011542.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330268309178.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30004-0631DRWEXP-20260922-49096267_20260922-011543.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330268329179.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30004-0661DSWEXP-20260922-49096267_20260922-011542.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330269139180.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30004-0756DMSEXP-20260922-49096267_20260922-011543.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330269149181.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;DK_FIN01_cible;DK_FIN01_30004-0800DEWEXP-20260922-49096267_20260922-011542.txt;OK;
e7fc2c2f36f74f11a20f41c8749cf6b5;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900330269169182.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
fa2b0030f4eb46d29fb9a2f5682d86a1;DK_FIN01_cible;DK_FIN01_30003-0222DLSGPX-20260922-49099585_20260922-031402.txt;OK;
fa2b0030f4eb46d29fb9a2f5682d86a1;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900399142879311.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
fa2b0030f4eb46d29fb9a2f5682d86a1;DK_FIN01_cible;DK_FIN01_30003-0525DSWGPX-20260922-49099585_20260922-031402.txt;OK;
fa2b0030f4eb46d29fb9a2f5682d86a1;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900399142899312.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
fa2b0030f4eb46d29fb9a2f5682d86a1;DK_FIN01_cible;DK_FIN01_30004-0001DLSGPX-20260922-49099585_20260922-031402.txt;OK;
fa2b0030f4eb46d29fb9a2f5682d86a1;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900399142909313.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
fa2b0030f4eb46d29fb9a2f5682d86a1;DK_FIN01_cible;DK_FIN01_30004-0001DMSGPX-20260922-49099585_20260922-031402.txt;OK;
fa2b0030f4eb46d29fb9a2f5682d86a1;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900399142909313.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
fa2b0030f4eb46d29fb9a2f5682d86a1;DK_FIN01_cible;DK_FIN01_30004-0001DOSGPX-20260922-49099585_20260922-031402.txt;OK;
fa2b0030f4eb46d29fb9a2f5682d86a1;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900399142909313.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
fa2b0030f4eb46d29fb9a2f5682d86a1;DK_FIN01_cible;DK_FIN01_30004-0001DSWGPX-20260922-49099585_20260922-031402.txt;OK;
fa2b0030f4eb46d29fb9a2f5682d86a1;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900399142909313.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
fa2b0030f4eb46d29fb9a2f5682d86a1;DK_FIN01_cible;DK_FIN01_30004-0119DOSGPX-20260922-49099585_20260922-031402.txt;OK;
fa2b0030f4eb46d29fb9a2f5682d86a1;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900399142929314.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
fa2b0030f4eb46d29fb9a2f5682d86a1;DK_FIN01_cible;DK_FIN01_30004-0512DLSGPX-20260922-49099585_20260922-031402.txt;OK;
fa2b0030f4eb46d29fb9a2f5682d86a1;ACK;CDPG.NC4.IMPORT_ACK.DLK_VIR_17900399142939315.PY_TRANSFER.I_DAL_VIR.DALKIA.NULL;OK;
