NUMERO_PIECE;DATE_ARRETE_COMPTABLE;DEVISE;SOCIETE;COMPTE_LOCAL;PARTENAIRE;CENTRE_FINANCE;TACHE;MONTANT_DEBIT;MONTANT_CREDIT;LIBELLE;CODE_FOLIO;TYPE_EVENEMENT;TYPE_DEPENSE;QUANTITE;DATE_PIECE_COMPTABLE;REGION;EDF_FLUX;EDF_CLEF_REFERENCE_01;EDF_DATE_VALEUR;EDF_NUM_OPERATION;EDF_CLEF_REFERENCE_02;FLAG_TVA;EDF_DATE_FACTURE;CODE_TAXE;EDF_REFERENCE_FACTURE;EDF_MONTANT_FACTURE
0000020919;27/07/2026;EUR;0001;609990;0;B00002691H;GL0008695F;95.78;0;GL0008695F;THO;;MAIN  D'OEUVRE AU THO;1.12;27/07/2026;B00000007H;;;;;;;;;;
0000020920;27/07/2026;EUR;0001;609990;0;B00002691H;GL1441297M;1874.38;0;GL1441297M;THO;;MAIN  D'OEUVRE AU THO;21.92;27/07/2026;B00000007H;;;;;;;;;;
0000020921;27/07/2026;EUR;0001;609990;0;B00002691H;GL0009318N;6337.15;0;GL0009318N;THO;;MAIN  D'OEUVRE AU THO;74.11;27/07/2026;B00000007H;;;;;;;;;;
0000020922;27/07/2026;EUR;0001;609990;0;B00002691H;GL0228800A;4662.36;0;GL0228800A;THO;;MAIN  D'OEUVRE AU THO;54.52;27/07/2026;B00000007H;;;;;;;;;;
0000020923;27/07/2026;EUR;0001;609990;0;B00002691H;GL0825450L;1558.00;0;GL0825450L;THO;;MAIN  D'OEUVRE AU THO;18.22;27/07/2026;B00000007H;;;;;;;;;;
0000020924;27/07/2026;EUR;0001;609990;0;B00002691H;GL0231636Y;597.72;0;GL0231636Y;THO;;MAIN  D'OEUVRE AU THO;6.99;27/07/2026;B00000007H;;;;;;;;;;
0000020925;27/07/2026;EUR;0001;609990;0;B00002691H;GL0592398E;4431.99;0;GL0592398E;THO;;MAIN  D'OEUVRE AU THO;51.83;27/07/2026;B00000007H;;;;;;;;;;
0000020926;27/07/2026;EUR;0001;609990;0;B00002691H;GL0354756G;1548.59;0;GL0354756G;THO;;MAIN  D'OEUVRE AU THO;18.11;27/07/2026;B00000007H;;;;;;;;;;
0000020927;27/07/2026;EUR;0001;609990;0;B00002691H;GL1499059B;99.20;0;GL1499059B;THO;;MAIN  D'OEUVRE AU THO;1.16;27/07/2026;B00000007H;;;;;;;;;;
0000020928;27/07/2026;EUR;0001;609990;0;B00002691H;GL0503498G;169.31;0;GL0503498G;THO;;MAIN  D'OEUVRE AU THO;1.98;27/07/2026;B00000007H;;;;;;;;;;
0000020929;27/07/2026;EUR;0001;609990;0;B00002691H;GL0220060T;4108.76;0;GL0220060T;THO;;MAIN  D'OEUVRE AU THO;48.05;27/07/2026;B00000007H;;;;;;;;;;
0000020930;27/07/2026;EUR;0001;609990;0;B00002691H;GL0592507D;661.00;0;GL0592507D;THO;;MAIN  D'OEUVRE AU THO;7.73;27/07/2026;B00000007H;;;;;;;;;;
0000020931;27/07/2026;EUR;0001;609990;0;B00002691H;GL1440462N;11369.41;0;GL1440462N;THO;;MAIN  D'OEUVRE AU THO;132.96;27/07/2026;B00000007H;;;;;;;;;;
0000020932;27/07/2026;EUR;0001;609990;0;B00002691H;GL0008896J;1274.10;0;GL0008896J;THO;;MAIN  D'OEUVRE AU THO;14.9;27/07/2026;B00000007H;;;;;;;;;;
0000020933;27/07/2026;EUR;0001;609990;0;B00002691H;GL0595893B;2451.58;0;GL0595893B;THO;;MAIN  D'OEUVRE AU THO;28.67;27/07/2026;B00000007H;;;;;;;;;;
0000020934;27/07/2026;EUR;0001;609990;0;B00002691H;GL0464944W;851.68;0;GL0464944W;THO;;MAIN  D'OEUVRE AU THO;9.96;27/07/2026;B00000007H;;;;;;;;;;
0000020935;27/07/2026;EUR;0001;609990;0;B00002691H;GL0480489K;1150.97;0;GL0480489K;THO;;MAIN  D'OEUVRE AU THO;13.46;27/07/2026;B00000007H;;;;;;;;;;
0000020936;27/07/2026;EUR;0001;609990;0;B00002691H;GL0220963V;355.73;0;GL0220963V;THO;;MAIN  D'OEUVRE AU THO;4.16;27/07/2026;B00000007H;;;;;;;;;;
0000020937;27/07/2026;EUR;0001;609990;0;B00002691H;GL0065088N;1534.05;0;GL0065088N;THO;;MAIN  D'OEUVRE AU THO;17.94;27/07/2026;B00000007H;;;;;;;;;;
0000020938;27/07/2026;EUR;0001;609990;0;B00002691H;GL0592486E;420.71;0;GL0592486E;THO;;MAIN  D'OEUVRE AU THO;4.92;27/07/2026;B00000007H;;;;;;;;;;
0000020939;27/07/2026;EUR;0001;609990;0;B00002691H;GL0748746Y;489.98;0;GL0748746Y;THO;;MAIN  D'OEUVRE AU THO;5.73;27/07/2026;B00000007H;;;;;;;;;;
0000020940;27/07/2026;EUR;0001;609990;0;B00002691H;GL0814771B;436.96;0;GL0814771B;THO;;MAIN  D'OEUVRE AU THO;5.11;27/07/2026;B00000007H;;;;;;;;;;
0000020941;27/07/2026;EUR;0001;609990;0;B00002691H;GL1446153F;4736.40;0;GL1446153F;THO;;MAIN  D'OEUVRE AU THO;55.39;27/07/2026;B00000007H;;;;;;;;;;
0000020942;27/07/2026;EUR;0001;609990;0;B00002691H;GL0013696N;10622.25;0;GL0013696N;THO;;MAIN  D'OEUVRE AU THO;124.22;27/07/2026;B00000007H;;;;;;;;;;
0000020943;27/07/2026;EUR;0001;609990;0;B00002691H;GL1155929F;401.05;0;GL1155929F;THO;;MAIN  D'OEUVRE AU THO;4.69;27/07/2026;B00000007H;;;;;;;;;;
0000020944;27/07/2026;EUR;0001;609990;0;B00002691H;GL1440940G;9054.47;0;GL1440940G;THO;;MAIN  D'OEUVRE AU THO;105.89;27/07/2026;B00000007H;;;;;;;;;;
0000020945;27/07/2026;EUR;0001;609990;0;B00002691H;GL1440988L;1710.20;0;GL1440988L;THO;;MAIN  D'OEUVRE AU THO;20.0;27/07/2026;B00000007H;;;;;;;;;;
0000020946;27/07/2026;EUR;0001;609990;0;B00002712G;GL0680992E;6118.02;0;GL0680992E;THO;;MAIN  D'OEUVRE AU THO;90.91;27/07/2026;B00000003D;;;;;;;;;;
0000020947;27/07/2026;EUR;0001;609990;0;B00002712G;GL0035062T;1529.73;0;GL0035062T;THO;;MAIN  D'OEUVRE AU THO;22.73;27/07/2026;B00000003D;;;;;;;;;;
0000020948;27/07/2026;EUR;0001;609990;0;B00002712G;GL0770162J;177.68;0;GL0770162J;THO;;MAIN  D'OEUVRE AU THO;2.64;27/07/2026;B00000003D;;;;;;;;;;
0000020949;27/07/2026;EUR;0001;609990;0;B00002712G;GL0335567B;703.96;0;GL0335567B;THO;;MAIN  D'OEUVRE AU THO;10.46;27/07/2026;B00000003D;;;;;;;;;;
0000020950;27/07/2026;EUR;0001;609990;0;B00002712G;GL0062333H;7221.97;0;GL0062333H;THO;;MAIN  D'OEUVRE AU THO;107.31;27/07/2026;B00000003D;;;;;;;;;;
0000020951;27/07/2026;EUR;0001;609990;0;B00002712G;GL1028081Z;10771.82;0;GL1028081Z;THO;;MAIN  D'OEUVRE AU THO;160.06;27/07/2026;B00000003D;;;;;;;;;;
0000020952;27/07/2026;EUR;0001;609990;0;B00002712G;GL0036903K;8752.15;0;GL0036903K;THO;;MAIN  D'OEUVRE AU THO;130.05;27/07/2026;B00000003D;;;;;;;;;;
0000020953;27/07/2026;EUR;0001;609990;0;B00002712G;GL0036902J;8598.25;0;GL0036902J;THO;;MAIN  D'OEUVRE AU THO;127.76;27/07/2026;B00000003D;;;;;;;;;;
0000020954;27/07/2026;EUR;0001;609990;0;B00002712G;GL0425170Y;605.70;0;GL0425170Y;THO;;MAIN  D'OEUVRE AU THO;9.0;27/07/2026;B00000003D;;;;;;;;;;
0000020955;27/07/2026;EUR;0001;609990;0;B00002712G;GL0035064W;675.70;0;GL0035064W;THO;;MAIN  D'OEUVRE AU THO;10.04;27/07/2026;B00000003D;;;;;;;;;;
0000020956;27/07/2026;EUR;0001;609990;0;B00002712G;GL0011366R;654.16;0;GL0011366R;THO;;MAIN  D'OEUVRE AU THO;9.72;27/07/2026;B00000003D;;;;;;;;;;
0000020957;27/07/2026;EUR;0001;609990;0;B00002712G;GL0425187S;45.10;0;GL0425187S;THO;;MAIN  D'OEUVRE AU THO;0.67;27/07/2026;B00000003D;;;;;;;;;;
0000020958;27/07/2026;EUR;0001;609990;0;B00002713H;GL1634648E;66.00;0;GL1634648E;THO;;MAIN  D'OEUVRE AU THO;1.0;27/07/2026;B00000005F;;;;;;;;;;
0000020959;27/07/2026;EUR;0001;609990;0;B00002713H;GL1634649F;132.00;0;GL1634649F;THO;;MAIN  D'OEUVRE AU THO;2.0;27/07/2026;B00000005F;;;;;;;;;;
0000020960;27/07/2026;EUR;0001;609990;0;B00002713H;GL1634628G;729.30;0;GL1634628G;THO;;MAIN  D'OEUVRE AU THO;11.05;27/07/2026;B00000005F;;;;;;;;;;
0000020961;27/07/2026;EUR;0001;609990;0;B00001116T;GL0027267K;643.50;0;GL0027267K;THO;;MAIN  D'OEUVRE AU THO;9.75;27/07/2026;B00000005F;;;;;;;;;;
0000020962;27/07/2026;EUR;0001;609990;0;B00002713H;GL0232880L;413.82;0;GL0232880L;THO;;MAIN  D'OEUVRE AU THO;6.27;27/07/2026;B00000005F;;;;;;;;;;
0000020963;27/07/2026;EUR;0001;609990;0;B00002713H;GL0232885S;976.14;0;GL0232885S;THO;;MAIN  D'OEUVRE AU THO;14.79;27/07/2026;B00000005F;;;;;;;;;;
0000020964;27/07/2026;EUR;0001;609990;0;B00002713H;GL0474740C;714.12;0;GL0474740C;THO;;MAIN  D'OEUVRE AU THO;10.82;27/07/2026;B00000005F;;;;;;;;;;
0000020965;27/07/2026;EUR;0001;609990;0;B00002713H;GL0505668Y;20289.72;0;GL0505668Y;THO;;MAIN  D'OEUVRE AU THO;307.42;27/07/2026;B00000005F;;;;;;;;;;
0000020966;27/07/2026;EUR;0001;609990;0;B00002713H;GL1427841X;2581.26;0;GL1427841X;THO;;MAIN  D'OEUVRE AU THO;39.11;27/07/2026;B00000005F;;;;;;;;;;
0000020967;27/07/2026;EUR;0001;609990;0;B00002713H;GL1634655M;394.02;0;GL1634655M;THO;;MAIN  D'OEUVRE AU THO;5.97;27/07/2026;B00000005F;;;;;;;;;;
0000020968;27/07/2026;EUR;0001;609990;0;B00002713H;GL1634652J;297.00;0;GL1634652J;THO;;MAIN  D'OEUVRE AU THO;4.5;27/07/2026;B00000005F;;;;;;;;;;
0000020969;27/07/2026;EUR;0001;609990;0;B00002713H;GL1429040J;774.84;0;GL1429040J;THO;;MAIN  D'OEUVRE AU THO;11.74;27/07/2026;B00000005F;;;;;;;;;;
0000020970;27/07/2026;EUR;0001;609990;0;B00002713H;GL1634631K;298.98;0;GL1634631K;THO;;MAIN  D'OEUVRE AU THO;4.53;27/07/2026;B00000005F;;;;;;;;;;
0000020971;27/07/2026;EUR;0001;609990;0;B00001118W;GL1456637V;66.00;0;GL1456637V;THO;;MAIN  D'OEUVRE AU THO;1.0;27/07/2026;B00000005F;;;;;;;;;;
0000020972;27/07/2026;EUR;0001;609990;0;B00002713H;GL0232879K;3832.62;0;GL0232879K;THO;;MAIN  D'OEUVRE AU THO;58.07;27/07/2026;B00000005F;;;;;;;;;;
0000020973;27/07/2026;EUR;0001;609990;0;B00002713H;GL1360171Z;204.60;0;GL1360171Z;THO;;MAIN  D'OEUVRE AU THO;3.1;27/07/2026;B00000005F;;;;;;;;;;
0000020974;27/07/2026;EUR;0001;609990;0;B00002713H;GL1634673H;66.00;0;GL1634673H;THO;;MAIN  D'OEUVRE AU THO;1.0;27/07/2026;B00000005F;;;;;;;;;;
0000020975;27/07/2026;EUR;0001;609990;0;B00002713H;GL0505658L;7149.78;0;GL0505658L;THO;;MAIN  D'OEUVRE AU THO;108.33;27/07/2026;B00000005F;;;;;;;;;;
0000020976;27/07/2026;EUR;0001;609990;0;B00002713H;GL0505676G;21400.50;0;GL0505676G;THO;;MAIN  D'OEUVRE AU THO;324.25;27/07/2026;B00000005F;;;;;;;;;;
0000020977;27/07/2026;EUR;0001;609990;0;B00002715K;GL0016510L;42898.05;0;GL0016510L;THO;;MAIN  D'OEUVRE AU THO;749.18;27/07/2026;B00000008J;;;;;;;;;;
0000020978;27/07/2026;EUR;0001;609990;0;B00002715K;GL0212042G;15665.99;0;GL0212042G;THO;;MAIN  D'OEUVRE AU THO;273.59;27/07/2026;B00000008J;;;;;;;;;;
0000020979;27/07/2026;EUR;0001;609990;0;B00002715K;GL0016545B;47489.16;0;GL0016545B;THO;;MAIN  D'OEUVRE AU THO;829.36;27/07/2026;B00000008J;;;;;;;;;;
0000020980;27/07/2026;EUR;0001;609990;0;B00002715K;GL0524009P;55749.90;0;GL0524009P;THO;;MAIN  D'OEUVRE AU THO;973.63;27/07/2026;B00000008J;;;;;;;;;;
0000020981;27/07/2026;EUR;0001;609990;0;B00002715K;GL1590211H;22158.99;0;GL1590211H;THO;;MAIN  D'OEUVRE AU THO;386.99;27/07/2026;B00000008J;;;;;;;;;;
0000020982;27/07/2026;EUR;0001;609990;0;B00002716L;GL0363425H;13.73;0;GL0363425H;THO;;MAIN  D'OEUVRE AU THO;0.19;27/07/2026;B00000007H;;;;;;;;;;
0000020983;27/07/2026;EUR;0001;609990;0;B00002716L;GL0839750L;2213.74;0;GL0839750L;THO;;MAIN  D'OEUVRE AU THO;30.64;27/07/2026;B00000007H;;;;;;;;;;
0000020984;27/07/2026;EUR;0001;609990;0;B00002716L;GL1131747B;3200.68;0;GL1131747B;THO;;MAIN  D'OEUVRE AU THO;44.3;27/07/2026;B00000007H;;;;;;;;;;
0000020985;27/07/2026;EUR;0001;609990;0;B00002716L;GL0009413X;503.59;0;GL0009413X;THO;;MAIN  D'OEUVRE AU THO;6.97;27/07/2026;B00000007H;;;;;;;;;;
0000020986;27/07/2026;EUR;0001;609990;0;B00001362Y;GL0019147H;44.80;0;GL0019147H;THO;;MAIN  D'OEUVRE AU THO;0.62;27/07/2026;B00000007H;;;;;;;;;;
0000020987;27/07/2026;EUR;0001;609990;0;B00002717M;GL0305471B;39.74;0;GL0305471B;THO;;MAIN  D'OEUVRE AU THO;0.55;27/07/2026;B00000007H;;;;;;;;;;
0000020988;27/07/2026;EUR;0001;609990;0;B00002716L;GL0231141K;6.51;0;GL0231141K;THO;;MAIN  D'OEUVRE AU THO;0.09;27/07/2026;B00000007H;;;;;;;;;;
0000020989;27/07/2026;EUR;0001;609990;0;B00002717M;GL0305413K;516.59;0;GL0305413K;THO;;MAIN  D'OEUVRE AU THO;7.15;27/07/2026;B00000007H;;;;;;;;;;
0000020990;27/07/2026;EUR;0001;609990;0;B00002716L;GL0216869S;1051.96;0;GL0216869S;THO;;MAIN  D'OEUVRE AU THO;14.56;27/07/2026;B00000007H;;;;;;;;;;
0000020991;27/07/2026;EUR;0001;609990;0;B00002716L;GL1624348A;4762.72;0;GL1624348A;THO;;MAIN  D'OEUVRE AU THO;65.92;27/07/2026;B00000007H;;;;;;;;;;
0000020992;27/07/2026;EUR;0001;609990;0;B00002716L;GL0232765F;6298.76;0;GL0232765F;THO;;MAIN  D'OEUVRE AU THO;87.18;27/07/2026;B00000007H;;;;;;;;;;
0000020993;27/07/2026;EUR;0001;609990;0;B00002716L;GL0009586T;1141.55;0;GL0009586T;THO;;MAIN  D'OEUVRE AU THO;15.8;27/07/2026;B00000007H;;;;;;;;;;
0000020994;27/07/2026;EUR;0001;609990;0;B00002716L;GL0008554W;107.66;0;GL0008554W;THO;;MAIN  D'OEUVRE AU THO;1.49;27/07/2026;B00000007H;;;;;;;;;;
0000020995;27/07/2026;EUR;0001;609990;0;B00002716L;GL0592617D;8348.49;0;GL0592617D;THO;;MAIN  D'OEUVRE AU THO;115.55;27/07/2026;B00000007H;;;;;;;;;;
0000020996;27/07/2026;EUR;0001;609990;0;B00002716L;GL0581026G;5574.09;0;GL0581026G;THO;;MAIN  D'OEUVRE AU THO;77.15;27/07/2026;B00000007H;;;;;;;;;;
0000020997;27/07/2026;EUR;0001;609990;0;B00002716L;GL0027950L;449.40;0;GL0027950L;THO;;MAIN  D'OEUVRE AU THO;6.22;27/07/2026;B00000007H;;;;;;;;;;
0000020998;27/07/2026;EUR;0001;609990;0;B00002716L;GL0231331B;54.19;0;GL0231331B;THO;;MAIN  D'OEUVRE AU THO;0.75;27/07/2026;B00000007H;;;;;;;;;;
0000020999;27/07/2026;EUR;0001;609990;0;B00001362Y;GL0231317K;178.46;0;GL0231317K;THO;;MAIN  D'OEUVRE AU THO;2.47;27/07/2026;B00000007H;;;;;;;;;;
0000021000;27/07/2026;EUR;0001;609990;0;B00002716L;GL1400236C;1.45;0;GL1400236C;THO;;MAIN  D'OEUVRE AU THO;0.02;27/07/2026;B00000007H;;;;;;;;;;
0000021001;27/07/2026;EUR;0001;609990;0;B00002716L;GL0592608T;1135.05;0;GL0592608T;THO;;MAIN  D'OEUVRE AU THO;15.71;27/07/2026;B00000007H;;;;;;;;;;
0000021002;27/07/2026;EUR;0001;609990;0;B00002716L;GL1001170T;78.76;0;GL1001170T;THO;;MAIN  D'OEUVRE AU THO;1.09;27/07/2026;B00000007H;;;;;;;;;;
0000021003;27/07/2026;EUR;0001;609990;0;B00002716L;GL0719837X;19716.31;0;GL0719837X;THO;;MAIN  D'OEUVRE AU THO;272.89;27/07/2026;B00000007H;;;;;;;;;;
0000021004;27/07/2026;EUR;0001;609990;0;B00002716L;GL1317662T;973.21;0;GL1317662T;THO;;MAIN  D'OEUVRE AU THO;13.47;27/07/2026;B00000007H;;;;;;;;;;
0000021005;27/07/2026;EUR;0001;609990;0;B00002716L;GL1624342T;10172.80;0;GL1624342T;THO;;MAIN  D'OEUVRE AU THO;140.8;27/07/2026;B00000007H;;;;;;;;;;
0000021006;27/07/2026;EUR;0001;609990;0;B00002716L;GL0009773F;1647.30;0;GL0009773F;THO;;MAIN  D'OEUVRE AU THO;22.8;27/07/2026;B00000007H;;;;;;;;;;
0000021007;27/07/2026;EUR;0001;609990;0;B00002716L;GL0009777K;111.27;0;GL0009777K;THO;;MAIN  D'OEUVRE AU THO;1.54;27/07/2026;B00000007H;;;;;;;;;;
0000021008;27/07/2026;EUR;0001;609990;0;B00002716L;GL0540903M;1742.67;0;GL0540903M;THO;;MAIN  D'OEUVRE AU THO;24.12;27/07/2026;B00000007H;;;;;;;;;;
0000021009;27/07/2026;EUR;0001;609990;0;B00002716L;GL0064350A;260.83;0;GL0064350A;THO;;MAIN  D'OEUVRE AU THO;3.61;27/07/2026;B00000007H;;;;;;;;;;
0000021010;27/07/2026;EUR;0001;609990;0;B00002716L;GL1377233M;18.07;0;GL1377233M;THO;;MAIN  D'OEUVRE AU THO;0.25;27/07/2026;B00000007H;;;;;;;;;;
0000021011;27/07/2026;EUR;0001;609990;0;B00001362Y;GL1377701V;275.28;0;GL1377701V;THO;;MAIN  D'OEUVRE AU THO;3.81;27/07/2026;B00000007H;;;;;;;;;;
0000021012;27/07/2026;EUR;0001;609990;0;B00002717M;GL0432779V;1928.36;0;GL0432779V;THO;;MAIN  D'OEUVRE AU THO;26.69;27/07/2026;B00000007H;;;;;;;;;;
0000021013;27/07/2026;EUR;0001;609990;0;B00002717M;GL1655449S;21586.14;0;GL1655449S;THO;;MAIN  D'OEUVRE AU THO;298.77;27/07/2026;B00000007H;;;;;;;;;;
0000021014;27/07/2026;EUR;0001;609990;0;B00002717M;GL0630035Z;315.01;0;GL0630035Z;THO;;MAIN  D'OEUVRE AU THO;4.36;27/07/2026;B00000007H;;;;;;;;;;
0000021015;27/07/2026;EUR;0001;609990;0;B00002717M;GL0598191M;1.45;0;GL0598191M;THO;;MAIN  D'OEUVRE AU THO;0.02;27/07/2026;B00000007H;;;;;;;;;;
0000021016;27/07/2026;EUR;0001;609990;0;B00002717M;GL0305471B;2607.51;0;GL0305471B;THO;;MAIN  D'OEUVRE AU THO;36.09;27/07/2026;B00000007H;;;;;;;;;;
0000021017;27/07/2026;EUR;0001;609990;0;B00001358T;GL0482361M;344.64;0;GL0482361M;THO;;MAIN  D'OEUVRE AU THO;4.77;27/07/2026;B00000007H;;;;;;;;;;
0000021018;27/07/2026;EUR;0001;609990;0;B00002717M;GL1527946C;44250.24;0;GL1527946C;THO;;MAIN  D'OEUVRE AU THO;612.46;27/07/2026;B00000007H;;;;;;;;;;
0000021019;27/07/2026;EUR;0001;609990;0;B00002717M;GL0305413K;7681.14;0;GL0305413K;THO;;MAIN  D'OEUVRE AU THO;106.31;27/07/2026;B00000007H;;;;;;;;;;
0000021020;27/07/2026;EUR;0001;609990;0;B00001358T;GL0009049H;5.06;0;GL0009049H;THO;;MAIN  D'OEUVRE AU THO;0.07;27/07/2026;B00000007H;;;;;;;;;;
0000021021;27/07/2026;EUR;0001;609990;0;B00002717M;GL1166858A;2.89;0;GL1166858A;THO;;MAIN  D'OEUVRE AU THO;0.04;27/07/2026;B00000007H;;;;;;;;;;
0000021022;27/07/2026;EUR;0001;609990;0;B00001362Y;GL1199690J;1.45;0;GL1199690J;THO;;MAIN  D'OEUVRE AU THO;0.02;27/07/2026;B00000007H;;;;;;;;;;
0000021023;27/07/2026;EUR;0001;609990;0;B00001362Y;GL1059929P;42.63;0;GL1059929P;THO;;MAIN  D'OEUVRE AU THO;0.59;27/07/2026;B00000007H;;;;;;;;;;
0000021024;27/07/2026;EUR;0001;609990;0;B00001362Y;GL0008994W;1.45;0;GL0008994W;THO;;MAIN  D'OEUVRE AU THO;0.02;27/07/2026;B00000007H;;;;;;;;;;
0000021025;27/07/2026;EUR;0001;609990;0;B00002717M;GL0220242A;25135.06;0;GL0220242A;THO;;MAIN  D'OEUVRE AU THO;347.89;27/07/2026;B00000007H;;;;;;;;;;
0000021026;27/07/2026;EUR;0001;609990;0;B00001362Y;GL0698832C;1.45;0;GL0698832C;THO;;MAIN  D'OEUVRE AU THO;0.02;27/07/2026;B00000007H;;;;;;;;;;
0000021027;27/07/2026;EUR;0001;609990;0;B00002717M;GL0305462R;9304.36;0;GL0305462R;THO;;MAIN  D'OEUVRE AU THO;128.78;27/07/2026;B00000007H;;;;;;;;;;
0000021028;27/07/2026;EUR;0001;609990;0;B00002718N;GL0031846N;31980.12;0;GL0031846N;THO;;MAIN  D'OEUVRE AU THO;463.48;27/07/2026;B00000005F;;;;;;;;;;
0000021029;27/07/2026;EUR;0001;609990;0;B00002718N;GL1361919K;12909.90;0;GL1361919K;THO;;MAIN  D'OEUVRE AU THO;187.1;27/07/2026;B00000005F;;;;;;;;;;
0000021030;27/07/2026;EUR;0001;609990;0;B00001105F;GL1616095X;4908.66;0;GL1616095X;THO;;MAIN  D'OEUVRE AU THO;71.14;27/07/2026;B00000005F;;;;;;;;;;
0000021031;27/07/2026;EUR;0001;609990;0;B00002718N;GL0031838E;17232.75;0;GL0031838E;THO;;MAIN  D'OEUVRE AU THO;249.75;27/07/2026;B00000005F;;;;;;;;;;
0000021032;27/07/2026;EUR;0001;609990;0;B00002718N;GL1361900N;369.84;0;GL1361900N;THO;;MAIN  D'OEUVRE AU THO;5.36;27/07/2026;B00000005F;;;;;;;;;;
0000021033;27/07/2026;EUR;0001;609990;0;B00002719P;GL0013592W;495.30;0;GL0013592W;THO;;MAIN  D'OEUVRE AU THO;6.35;27/07/2026;B00000005F;;;;;;;;;;
0000021034;27/07/2026;EUR;0001;609990;0;B00002719P;GL1487952E;429.78;0;GL1487952E;THO;;MAIN  D'OEUVRE AU THO;5.51;27/07/2026;B00000005F;;;;;;;;;;
0000021035;27/07/2026;EUR;0001;609990;0;B00002719P;GL1487994C;216.06;0;GL1487994C;THO;;MAIN  D'OEUVRE AU THO;2.77;27/07/2026;B00000005F;;;;;;;;;;
0000021036;27/07/2026;EUR;0001;609990;0;B00002719P;GL1393805V;78.00;0;GL1393805V;THO;;MAIN  D'OEUVRE AU THO;1.0;27/07/2026;B00000005F;;;;;;;;;;
0000021037;27/07/2026;EUR;0001;609990;0;B00002719P;GL0025683K;1749.54;0;GL0025683K;THO;;MAIN  D'OEUVRE AU THO;22.43;27/07/2026;B00000005F;;;;;;;;;;
0000021038;27/07/2026;EUR;0001;609990;0;B00002719P;GL0723801B;719.94;0;GL0723801B;THO;;MAIN  D'OEUVRE AU THO;9.23;27/07/2026;B00000005F;;;;;;;;;;
0000021039;27/07/2026;EUR;0001;609990;0;B00002719P;GL0316014G;4285.32;0;GL0316014G;THO;;MAIN  D'OEUVRE AU THO;54.94;27/07/2026;B00000005F;;;;;;;;;;
0000021040;27/07/2026;EUR;0001;609990;0;B00002719P;GL0022500T;994.50;0;GL0022500T;THO;;MAIN  D'OEUVRE AU THO;12.75;27/07/2026;B00000005F;;;;;;;;;;
0000021041;27/07/2026;EUR;0001;609990;0;B00002719P;GL0022493K;67.86;0;GL0022493K;THO;;MAIN  D'OEUVRE AU THO;0.87;27/07/2026;B00000005F;;;;;;;;;;
0000021042;27/07/2026;EUR;0001;609990;0;B00002719P;GL0723818W;546.00;0;GL0723818W;THO;;MAIN  D'OEUVRE AU THO;7.0;27/07/2026;B00000005F;;;;;;;;;;
0000021043;27/07/2026;EUR;0001;609990;0;B00002719P;GL0217411H;17460.30;0;GL0217411H;THO;;MAIN  D'OEUVRE AU THO;223.85;27/07/2026;B00000005F;;;;;;;;;;
0000021044;27/07/2026;EUR;0001;609990;0;B00002719P;GL0515321S;11393.46;0;GL0515321S;THO;;MAIN  D'OEUVRE AU THO;146.07;27/07/2026;B00000005F;;;;;;;;;;
0000021045;27/07/2026;EUR;0001;609990;0;B00002719P;GL0013598C;256.62;0;GL0013598C;THO;;MAIN  D'OEUVRE AU THO;3.29;27/07/2026;B00000005F;;;;;;;;;;
0000021046;27/07/2026;EUR;0001;609990;0;B00003006R;GL0029422J;3549.00;0;GL0029422J;THO;;MAIN  D'OEUVRE AU THO;45.5;27/07/2026;B00000005F;;;;;;;;;;
0000021047;27/07/2026;EUR;0001;609990;0;B00002721S;GL1644488L;217.62;0;GL1644488L;THO;;MAIN  D'OEUVRE AU THO;2.79;27/07/2026;B00000005F;;;;;;;;;;
0000021048;27/07/2026;EUR;0001;609990;0;B00002719P;GL0325824E;246.48;0;GL0325824E;THO;;MAIN  D'OEUVRE AU THO;3.16;27/07/2026;B00000005F;;;;;;;;;;
0000021049;27/07/2026;EUR;0001;609990;0;B00002719P;GL0217400W;1417.26;0;GL0217400W;THO;;MAIN  D'OEUVRE AU THO;18.17;27/07/2026;B00000005F;;;;;;;;;;
0000021050;27/07/2026;EUR;0001;609990;0;B00002719P;GL1269488A;670.80;0;GL1269488A;THO;;MAIN  D'OEUVRE AU THO;8.6;27/07/2026;B00000005F;;;;;;;;;;
0000021051;27/07/2026;EUR;0001;609990;0;B00002719P;GL0013690G;776.10;0;GL0013690G;THO;;MAIN  D'OEUVRE AU THO;9.95;27/07/2026;B00000005F;;;;;;;;;;
0000021052;27/07/2026;EUR;0001;609990;0;B00002719P;GL1396395M;615.42;0;GL1396395M;THO;;MAIN  D'OEUVRE AU THO;7.89;27/07/2026;B00000005F;;;;;;;;;;
0000021053;27/07/2026;EUR;0001;609990;0;B00002719P;GL1396391H;705.90;0;GL1396391H;THO;;MAIN  D'OEUVRE AU THO;9.05;27/07/2026;B00000005F;;;;;;;;;;
0000021054;27/07/2026;EUR;0001;609990;0;B00002719P;GL1184472R;120.12;0;GL1184472R;THO;;MAIN  D'OEUVRE AU THO;1.54;27/07/2026;B00000005F;;;;;;;;;;
0000021055;27/07/2026;EUR;0001;609990;0;B00002719P;GL0022569X;126.36;0;GL0022569X;THO;;MAIN  D'OEUVRE AU THO;1.62;27/07/2026;B00000005F;;;;;;;;;;
