Date Comptable;Code Societe Achat;Compte Comptable Achat;ID founisseur externe;Code tâche;Code folio;Libellé;Quantité;Type;Montant;Devise;Date de la pièce;Numéro de pièce;Taux de Tva;TypeEvenementAchat;Numero2;Type de Tva;Date d'échéance;Id scan facture;  Origine scan facture;
26/08/2026;0001;602210;0688;GL1599587M;GAZ;VENTE DE GAZ;4,79100;STANDARD;186,13;EUR;18/08/2026;0688K2608AWVX;20,00;DEBOURS P1 GAZ;;;18/08/2026;;;B00000007H
26/08/2026;0001;445660;0688;GL1599587M;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;111,31;EUR;18/08/2026;0688K2608AWVX;20,00;;;;18/08/2026;;;B00000007H
26/08/2026;0001;401050;0688;GL0530503V;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;1329,01;EUR;18/08/2026;0688K2608AWWD;;;;;18/08/2026;;;B00000007H
26/08/2026;0001;602210;0688;GL0530503V;GAZ;VENTE DE GAZ;9,76000;STANDARD;4,00;EUR;18/08/2026;0688K2608AWWD;20,00;GAZ - MECANISME CPB;;;18/08/2026;;;B00000007H
26/08/2026;0001;602210;0688;GL0530503V;GAZ;VENTE DE GAZ;0,00001;STANDARD;77,03;EUR;18/08/2026;0688K2608AWWD;20,00;DEBOURS P1 GAZ STOCKAGE;;;18/08/2026;;;B00000007H
26/08/2026;0001;602210;0688;GL0530503V;GAZ;VENTE DE GAZ;0,00001;STANDARD;116,16;EUR;18/08/2026;0688K2608AWWD;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;18/08/2026;;;B00000007H
26/08/2026;0001;602210;0688;GL0530503V;GAZ;VENTE DE GAZ;9,76000;STANDARD;124,83;EUR;18/08/2026;0688K2608AWWD;20,00;DEBOURS P1 GAZ DISTRIBUTION;;;18/08/2026;;;B00000007H
26/08/2026;0001;602210;0688;GL0530503V;GAZ;VENTE DE GAZ;9,76000;STANDARD;159,97;EUR;18/08/2026;0688K2608AWWD;20,00;TICGN GAZ;;;18/08/2026;;;B00000007H
26/08/2026;0001;602210;0688;GL0530503V;GAZ;VENTE DE GAZ;9,76000;STANDARD;625,52;EUR;18/08/2026;0688K2608AWWD;20,00;DEBOURS P1 GAZ;;;18/08/2026;;;B00000007H
26/08/2026;0001;445660;0688;GL0530503V;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;221,5;EUR;18/08/2026;0688K2608AWWD;20,00;;;;18/08/2026;;;B00000007H
26/08/2026;0001;401050;0688;GL1650613X;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;59,12;EUR;18/08/2026;0688K2608AXEL;;;;;18/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL1650613X;GAZ;VENTE DE GAZ;0,00001;STANDARD;7,67;EUR;18/08/2026;0688K2608AXEL;20,00;DEBOURS P1 GAZ STOCKAGE;;;18/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL1650613X;GAZ;VENTE DE GAZ;0,00001;STANDARD;41,60;EUR;18/08/2026;0688K2608AXEL;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;18/08/2026;;;B00000008J
26/08/2026;0001;445660;0688;GL1650613X;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;9,85;EUR;18/08/2026;0688K2608AXEL;20,00;;;;18/08/2026;;;B00000008J
26/08/2026;0001;401050;0688;GL1650627M;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;708,00;EUR;18/08/2026;0688K2608AXEM;;;;;18/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL1650627M;GAZ;VENTE DE GAZ;5,67700;STANDARD;2,32;EUR;18/08/2026;0688K2608AXEM;20,00;GAZ - MECANISME CPB;;;18/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL1650627M;GAZ;VENTE DE GAZ;0,00001;STANDARD;53,85;EUR;18/08/2026;0688K2608AXEM;20,00;DEBOURS P1 GAZ STOCKAGE;;;18/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL1650627M;GAZ;VENTE DE GAZ;5,67700;STANDARD;72,61;EUR;18/08/2026;0688K2608AXEM;20,00;DEBOURS P1 GAZ DISTRIBUTION;;;18/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL1650627M;GAZ;VENTE DE GAZ;5,67700;STANDARD;93,05;EUR;18/08/2026;0688K2608AXEM;20,00;TICGN GAZ;;;18/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL1650627M;GAZ;VENTE DE GAZ;0,00001;STANDARD;154,03;EUR;18/08/2026;0688K2608AXEM;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;18/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL1650627M;GAZ;VENTE DE GAZ;5,67700;STANDARD;214,14;EUR;18/08/2026;0688K2608AXEM;20,00;DEBOURS P1 GAZ;;;18/08/2026;;;B00000008J
26/08/2026;0001;445660;0688;GL1650627M;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;118;EUR;18/08/2026;0688K2608AXEM;20,00;;;;18/08/2026;;;B00000008J
26/08/2026;0001;401050;0688;GL1650671M;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;162,74;EUR;18/08/2026;0688K2608AXES;;;;;18/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL1650671M;GAZ;VENTE DE GAZ;0,75400;STANDARD;0,31;EUR;18/08/2026;0688K2608AXES;20,00;GAZ - MECANISME CPB;;;18/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL1650671M;GAZ;VENTE DE GAZ;0,75400;STANDARD;9,64;EUR;18/08/2026;0688K2608AXES;20,00;DEBOURS P1 GAZ DISTRIBUTION;;;18/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL1650671M;GAZ;VENTE DE GAZ;0,75400;STANDARD;12,36;EUR;18/08/2026;0688K2608AXES;20,00;TICGN GAZ;;;18/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL1650671M;GAZ;VENTE DE GAZ;0,00001;STANDARD;15,24;EUR;18/08/2026;0688K2608AXES;20,00;DEBOURS P1 GAZ STOCKAGE;;;18/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL1650671M;GAZ;VENTE DE GAZ;0,75400;STANDARD;28,44;EUR;18/08/2026;0688K2608AXES;20,00;DEBOURS P1 GAZ;;;18/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL1650671M;GAZ;VENTE DE GAZ;0,00001;STANDARD;69,63;EUR;18/08/2026;0688K2608AXES;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;18/08/2026;;;B00000008J
26/08/2026;0001;445660;0688;GL1650671M;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;27,12;EUR;18/08/2026;0688K2608AXES;20,00;;;;18/08/2026;;;B00000008J
26/08/2026;0001;401050;0688;GL0885474W;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;568,64;EUR;18/08/2026;0688K2608AXBJ;;;;;18/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL0885474W;GAZ;VENTE DE GAZ;2,88100;STANDARD;1,18;EUR;18/08/2026;0688K2608AXBJ;20,00;GAZ - MECANISME CPB;;;18/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL0885474W;GAZ;VENTE DE GAZ;2,88100;STANDARD;36,85;EUR;18/08/2026;0688K2608AXBJ;20,00;DEBOURS P1 GAZ DISTRIBUTION;;;18/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL0885474W;GAZ;VENTE DE GAZ;0,00001;STANDARD;44,77;EUR;18/08/2026;0688K2608AXBJ;20,00;DEBOURS P1 GAZ STOCKAGE;;;18/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL0885474W;GAZ;VENTE DE GAZ;2,88100;STANDARD;47,22;EUR;18/08/2026;0688K2608AXBJ;20,00;TICGN GAZ;;;18/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL0885474W;GAZ;VENTE DE GAZ;2,88100;STANDARD;161,25;EUR;18/08/2026;0688K2608AXBJ;20,00;DEBOURS P1 GAZ;;;18/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL0885474W;GAZ;VENTE DE GAZ;0,00001;STANDARD;182,60;EUR;18/08/2026;0688K2608AXBJ;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;18/08/2026;;;B00000008J
26/08/2026;0001;445660;0688;GL0885474W;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;94,77;EUR;18/08/2026;0688K2608AXBJ;20,00;;;;18/08/2026;;;B00000008J
26/08/2026;0001;401050;0688;GL0025093P;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;438,94;EUR;18/08/2026;0688K2608AXBC;;;;;18/08/2026;;;B00000004E
26/08/2026;0001;602210;0688;GL0025093P;GAZ;VENTE DE GAZ;3,56500;STANDARD;1,46;EUR;18/08/2026;0688K2608AXBC;20,00;GAZ - MECANISME CPB;;;18/08/2026;;;B00000004E
26/08/2026;0001;602210;0688;GL0025093P;GAZ;VENTE DE GAZ;3,56500;STANDARD;45,60;EUR;18/08/2026;0688K2608AXBC;20,00;DEBOURS P1 GAZ DISTRIBUTION;;;18/08/2026;;;B00000004E
26/08/2026;0001;602210;0688;GL0025093P;GAZ;VENTE DE GAZ;0,00001;STANDARD;51,15;EUR;18/08/2026;0688K2608AXBC;20,00;DEBOURS P1 GAZ STOCKAGE;;;18/08/2026;;;B00000004E
26/08/2026;0001;602210;0688;GL0025093P;GAZ;VENTE DE GAZ;3,56500;STANDARD;58,43;EUR;18/08/2026;0688K2608AXBC;20,00;TICGN GAZ;;;18/08/2026;;;B00000004E
26/08/2026;0001;602210;0688;GL0025093P;GAZ;VENTE DE GAZ;0,00001;STANDARD;96,49;EUR;18/08/2026;0688K2608AXBC;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;18/08/2026;;;B00000004E
26/08/2026;0001;602210;0688;GL0025093P;GAZ;VENTE DE GAZ;3,56500;STANDARD;112,65;EUR;18/08/2026;0688K2608AXBC;20,00;DEBOURS P1 GAZ;;;18/08/2026;;;B00000004E
26/08/2026;0001;445660;0688;GL0025093P;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;73,16;EUR;18/08/2026;0688K2608AXBC;20,00;;;;18/08/2026;;;B00000004E
26/08/2026;0001;401050;0688;GL0570064A;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;208,55;EUR;18/08/2026;0688K2608AXDR;;;;;18/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL0570064A;GAZ;VENTE DE GAZ;0,00001;STANDARD;39,74;EUR;18/08/2026;0688K2608AXDR;20,00;DEBOURS P1 GAZ STOCKAGE;;;18/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL0570064A;GAZ;VENTE DE GAZ;0,00001;STANDARD;134,05;EUR;18/08/2026;0688K2608AXDR;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;18/08/2026;;;B00000008J
26/08/2026;0001;445660;0688;GL0570064A;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;34,76;EUR;18/08/2026;0688K2608AXDR;20,00;;;;18/08/2026;;;B00000008J
26/08/2026;0001;401050;0688;GL0570071H;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;51,11;EUR;18/08/2026;0688K2608AXDS;;;;;18/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL0570071H;GAZ;VENTE DE GAZ;0,00001;STANDARD;6,02;EUR;18/08/2026;0688K2608AXDS;20,00;DEBOURS P1 GAZ STOCKAGE;;;18/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL0570071H;GAZ;VENTE DE GAZ;0,00001;STANDARD;36,57;EUR;18/08/2026;0688K2608AXDS;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;18/08/2026;;;B00000008J
26/08/2026;0001;445660;0688;GL0570071H;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;8,52;EUR;18/08/2026;0688K2608AXDS;20,00;;;;18/08/2026;;;B00000008J
26/08/2026;0001;401050;0688;GL0297245D;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;280,99;EUR;18/08/2026;0688K2608AXAB;;;;;18/08/2026;;;B00000007H
26/08/2026;0001;602210;0688;GL0297245D;GAZ;VENTE DE GAZ;0,00001;STANDARD;40,99;EUR;18/08/2026;0688K2608AXAB;20,00;DEBOURS P1 GAZ STOCKAGE;;;18/08/2026;;;B00000007H
26/08/2026;0001;602210;0688;GL0297245D;GAZ;VENTE DE GAZ;0,00001;STANDARD;193,17;EUR;18/08/2026;0688K2608AXAB;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;18/08/2026;;;B00000007H
26/08/2026;0001;445660;0688;GL0297245D;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;46,83;EUR;18/08/2026;0688K2608AXAB;20,00;;;;18/08/2026;;;B00000007H
26/08/2026;0001;401050;0688;GL0297367S;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;39,73;EUR;18/08/2026;0688K2608AXAG;;;;;18/08/2026;;;B00000007H
26/08/2026;0001;602210;0688;GL0297367S;GAZ;VENTE DE GAZ;0,00001;STANDARD;33,11;EUR;18/08/2026;0688K2608AXAG;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;18/08/2026;;;B00000007H
26/08/2026;0001;445660;0688;GL0297367S;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;6,62;EUR;18/08/2026;0688K2608AXAG;20,00;;;;18/08/2026;;;B00000007H
26/08/2026;0001;401050;0688;GL0512467Z;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;41,66;EUR;18/08/2026;0688K2608AXAD;;;;;18/08/2026;;;B00000007H
26/08/2026;0001;602210;0688;GL0512467Z;GAZ;VENTE DE GAZ;0,05400;STANDARD;0,02;EUR;18/08/2026;0688K2608AXAD;20,00;GAZ - MECANISME CPB;;;18/08/2026;;;B00000007H
26/08/2026;0001;602210;0688;GL0512467Z;GAZ;VENTE DE GAZ;0,05400;STANDARD;0,69;EUR;18/08/2026;0688K2608AXAD;20,00;DEBOURS P1 GAZ DISTRIBUTION;;;18/08/2026;;;B00000007H
26/08/2026;0001;602210;0688;GL0512467Z;GAZ;VENTE DE GAZ;0,05400;STANDARD;0,88;EUR;18/08/2026;0688K2608AXAD;20,00;TICGN GAZ;;;18/08/2026;;;B00000007H
26/08/2026;0001;602210;0688;GL0512467Z;GAZ;VENTE DE GAZ;0,05400;STANDARD;1,96;EUR;18/08/2026;0688K2608AXAD;20,00;DEBOURS P1 GAZ;;;18/08/2026;;;B00000007H
26/08/2026;0001;602210;0688;GL0512467Z;GAZ;VENTE DE GAZ;0,00001;STANDARD;2,93;EUR;18/08/2026;0688K2608AXAD;20,00;DEBOURS P1 GAZ STOCKAGE;;;18/08/2026;;;B00000007H
26/08/2026;0001;602210;0688;GL0512467Z;GAZ;VENTE DE GAZ;0,00001;STANDARD;28,24;EUR;18/08/2026;0688K2608AXAD;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;18/08/2026;;;B00000007H
26/08/2026;0001;445660;0688;GL0512467Z;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;6,94;EUR;18/08/2026;0688K2608AXAD;20,00;;;;18/08/2026;;;B00000007H
26/08/2026;0001;401050;0688;GL0828579S;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;30,97;EUR;18/08/2026;0688K2608AXAE;;;;;18/08/2026;;;B00000007H
26/08/2026;0001;602210;0688;GL0828579S;GAZ;VENTE DE GAZ;0,00001;STANDARD;1,47;EUR;18/08/2026;0688K2608AXAE;20,00;DEBOURS P1 GAZ STOCKAGE;;;18/08/2026;;;B00000007H
26/08/2026;0001;602210;0688;GL0828579S;GAZ;VENTE DE GAZ;0,00001;STANDARD;24,34;EUR;18/08/2026;0688K2608AXAE;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;18/08/2026;;;B00000007H
26/08/2026;0001;445660;0688;GL0828579S;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;5,16;EUR;18/08/2026;0688K2608AXAE;20,00;;;;18/08/2026;;;B00000007H
26/08/2026;0001;401050;0688;GL0639267P;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;424,68;EUR;18/08/2026;0688K2608AXCU;;;;;18/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL0639267P;GAZ;VENTE DE GAZ;2,34900;STANDARD;0,97;EUR;18/08/2026;0688K2608AXCU;20,00;GAZ - MECANISME CPB;;;18/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL0639267P;GAZ;VENTE DE GAZ;2,34900;STANDARD;38,50;EUR;18/08/2026;0688K2608AXCU;20,00;TICGN GAZ;;;18/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL0639267P;GAZ;VENTE DE GAZ;0,00001;STANDARD;61,65;EUR;18/08/2026;0688K2608AXCU;20,00;DEBOURS P1 GAZ STOCKAGE;;;18/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL0639267P;GAZ;VENTE DE GAZ;0,00001;STANDARD;119,47;EUR;18/08/2026;0688K2608AXCU;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;18/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL0639267P;GAZ;VENTE DE GAZ;2,34900;STANDARD;133,31;EUR;18/08/2026;0688K2608AXCU;20,00;DEBOURS P1 GAZ;;;18/08/2026;;;B00000008J
26/08/2026;0001;445660;0688;GL0639267P;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;70,78;EUR;18/08/2026;0688K2608AXCU;20,00;;;;18/08/2026;;;B00000008J
26/08/2026;0001;401050;0688;GL0040325Z;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;238,63;EUR;18/08/2026;0688K2608AXHH;;;;;18/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL0040325Z;GAZ;VENTE DE GAZ;0,00001;STANDARD;74,59;EUR;18/08/2026;0688K2608AXHH;20,00;DEBOURS P1 GAZ STOCKAGE;;;18/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL0040325Z;GAZ;VENTE DE GAZ;0,00001;STANDARD;124,27;EUR;18/08/2026;0688K2608AXHH;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;18/08/2026;;;B00000003D
26/08/2026;0001;445660;0688;GL0040325Z;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;39,77;EUR;18/08/2026;0688K2608AXHH;20,00;;;;18/08/2026;;;B00000003D
26/08/2026;0356;401050;0367;GL0063127K;BIO;Facture intragroupe CID 0367;0,00001;STANDARD;2542,80;EUR;18/08/2026;0367M26084917;;;;;18/08/2026;;;B00000008J
26/08/2026;0356;611600;0367;GL0063127K;BIO;LIVRAISONS BIOMASSE;62,53520;STANDARD;79,42;EUR;18/08/2026;0367M26084917;20,00;CENDRES BIOMASSE;;;18/08/2026;;;B00000008J
26/08/2026;0356;602210;0367;GL0063127K;BIO;LIVRAISONS BIOMASSE;62,53520;STANDARD;2225,00;EUR;18/08/2026;0367M26084917;10,00;DEBOURS P1 BIOMASSE;;;18/08/2026;;;B00000008J
26/08/2026;0356;445660;0367;GL0063127K;BIO;Facture intragroupe CID 0367;0,00001;STANDARD;15,88;EUR;18/08/2026;0367M26084917;20,00;;;;18/08/2026;;;B00000008J
26/08/2026;0356;445660;0367;GL0063127K;BIO;Facture intragroupe CID 0367;0,00001;STANDARD;222,5;EUR;18/08/2026;0367M26084917;10,00;;;;18/08/2026;;;B00000008J
26/08/2026;0001;401050;0688;GL0231738N;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;61,92;EUR;18/08/2026;0688K2608AWZQ;;;;;18/08/2026;;;B00000004E
26/08/2026;0001;602210;0688;GL0231738N;GAZ;VENTE DE GAZ;0,00001;STANDARD;14,28;EUR;18/08/2026;0688K2608AWZQ;20,00;DEBOURS P1 GAZ STOCKAGE;;;18/08/2026;;;B00000004E
26/08/2026;0001;602210;0688;GL0231738N;GAZ;VENTE DE GAZ;0,00001;STANDARD;37,32;EUR;18/08/2026;0688K2608AWZQ;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;18/08/2026;;;B00000004E
26/08/2026;0001;445660;0688;GL0231738N;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;10,32;EUR;18/08/2026;0688K2608AWZQ;20,00;;;;18/08/2026;;;B00000004E
26/08/2026;0001;401050;0688;GL0010412G;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;182,08;EUR;18/08/2026;0688K2608AXCE;;;;;18/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL0010412G;GAZ;VENTE DE GAZ;1,00600;STANDARD;0,41;EUR;18/08/2026;0688K2608AXCE;20,00;GAZ - MECANISME CPB;;;18/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL0010412G;GAZ;VENTE DE GAZ;1,00600;STANDARD;12,86;EUR;18/08/2026;0688K2608AXCE;20,00;DEBOURS P1 GAZ DISTRIBUTION;;;18/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL0010412G;GAZ;VENTE DE GAZ;0,00001;STANDARD;14,44;EUR;18/08/2026;0688K2608AXCE;20,00;DEBOURS P1 GAZ STOCKAGE;;;18/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL0010412G;GAZ;VENTE DE GAZ;1,00600;STANDARD;16,49;EUR;18/08/2026;0688K2608AXCE;20,00;TICGN GAZ;;;18/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL0010412G;GAZ;VENTE DE GAZ;0,00001;STANDARD;51,23;EUR;18/08/2026;0688K2608AXCE;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;18/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL0010412G;GAZ;VENTE DE GAZ;1,00600;STANDARD;56,31;EUR;18/08/2026;0688K2608AXCE;20,00;DEBOURS P1 GAZ;;;18/08/2026;;;B00000008J
26/08/2026;0001;445660;0688;GL0010412G;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;30,34;EUR;18/08/2026;0688K2608AXCE;20,00;;;;18/08/2026;;;B00000008J
26/08/2026;0001;401050;0688;GL0042662E;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;63,53;EUR;18/08/2026;0688K2608AXJS;;;;;18/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL0042662E;GAZ;VENTE DE GAZ;0,00001;STANDARD;14,82;EUR;18/08/2026;0688K2608AXJS;20,00;DEBOURS P1 GAZ STOCKAGE;;;18/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL0042662E;GAZ;VENTE DE GAZ;0,00001;STANDARD;38,12;EUR;18/08/2026;0688K2608AXJS;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;18/08/2026;;;B00000003D
26/08/2026;0001;445660;0688;GL0042662E;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;10,59;EUR;18/08/2026;0688K2608AXJS;20,00;;;;18/08/2026;;;B00000003D
26/08/2026;0001;401050;0688;GL0042506C;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;57,80;EUR;18/08/2026;0688K2608AXJN;;;;;18/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL0042506C;GAZ;VENTE DE GAZ;0,00001;STANDARD;12,65;EUR;18/08/2026;0688K2608AXJN;20,00;DEBOURS P1 GAZ STOCKAGE;;;18/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL0042506C;GAZ;VENTE DE GAZ;0,00001;STANDARD;35,52;EUR;18/08/2026;0688K2608AXJN;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;18/08/2026;;;B00000003D
26/08/2026;0001;445660;0688;GL0042506C;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;9,63;EUR;18/08/2026;0688K2608AXJN;20,00;;;;18/08/2026;;;B00000003D
26/08/2026;0001;401050;0688;GL0514446Y;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;240,49;EUR;18/08/2026;0688K2608AXGD;;;;;18/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL0514446Y;GAZ;VENTE DE GAZ;0,00001;STANDARD;57,97;EUR;18/08/2026;0688K2608AXGD;20,00;DEBOURS P1 GAZ STOCKAGE;;;18/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL0514446Y;GAZ;VENTE DE GAZ;0,00001;STANDARD;142,44;EUR;18/08/2026;0688K2608AXGD;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;18/08/2026;;;B00000003D
26/08/2026;0001;445660;0688;GL0514446Y;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;40,08;EUR;18/08/2026;0688K2608AXGD;20,00;;;;18/08/2026;;;B00000003D
26/08/2026;0001;401050;0688;GL0039835S;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;40,43;EUR;17/08/2026;0688K2608AWLX;;;;;17/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL0039835S;GAZ;VENTE DE GAZ;0,00001;STANDARD;7,65;EUR;17/08/2026;0688K2608AWLX;20,00;DEBOURS P1 GAZ STOCKAGE;;;17/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL0039835S;GAZ;VENTE DE GAZ;0,00001;STANDARD;26,04;EUR;17/08/2026;0688K2608AWLX;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;17/08/2026;;;B00000003D
26/08/2026;0001;445660;0688;GL0039835S;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;6,74;EUR;17/08/2026;0688K2608AWLX;20,00;;;;17/08/2026;;;B00000003D
26/08/2026;0001;401050;0688;GL0217895H;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;3123,34;EUR;18/08/2026;0688K2608AXKP;;;;;18/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL0217895H;GAZ;VENTE DE GAZ;27,61600;STANDARD;11,32;EUR;18/08/2026;0688K2608AXKP;20,00;GAZ - MECANISME CPB;;;18/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL0217895H;GAZ;VENTE DE GAZ;0,00001;STANDARD;177,74;EUR;18/08/2026;0688K2608AXKP;20,00;DEBOURS P1 GAZ STOCKAGE;;;18/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL0217895H;GAZ;VENTE DE GAZ;0,00001;STANDARD;237,59;EUR;18/08/2026;0688K2608AXKP;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;18/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL0217895H;GAZ;VENTE DE GAZ;27,61600;STANDARD;353,20;EUR;18/08/2026;0688K2608AXKP;20,00;DEBOURS P1 GAZ DISTRIBUTION;;;18/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL0217895H;GAZ;VENTE DE GAZ;27,61600;STANDARD;452,63;EUR;18/08/2026;0688K2608AXKP;20,00;TICGN GAZ;;;18/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL0217895H;GAZ;VENTE DE GAZ;27,61600;STANDARD;1370,30;EUR;18/08/2026;0688K2608AXKP;20,00;DEBOURS P1 GAZ;;;18/08/2026;;;B00000003D
26/08/2026;0001;445660;0688;GL0217895H;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;520,56;EUR;18/08/2026;0688K2608AXKP;20,00;;;;18/08/2026;;;B00000003D
26/08/2026;0001;401050;0688;GL1452372Y;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;62,69;EUR;18/08/2026;0688K2608AXKT;;;;;18/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL1452372Y;GAZ;VENTE DE GAZ;0,00001;STANDARD;16,90;EUR;18/08/2026;0688K2608AXKT;20,00;DEBOURS P1 GAZ STOCKAGE;;;18/08/2026;;;B00000003D
