445715;;-;C;79.00;GESTION;2;
445715;;+;C;6798.00;GESTION;2;
411100;0568598E;+;C;152000.00;CLIENT;0;SI_AMONT_AVOIR
706001;;+;D;138182.00;PRODUIT;1;
445715;;+;D;13818.00;GESTION;2;
411100;0082470N;+;C;490663.00;CLIENT;0;SI_AMONT_AVOIR
706001;;+;D;408886.00;PRODUIT;1;
445710;;+;D;81777.00;GESTION;2;
411150;0568915R;+;D;886448.00;CLIENT;0;SI_AMT_FACTURE
707000;;+;C;738707.00;PRODUIT;1;
445710;;+;C;147741.00;GESTION;2;
411100;0468816K;+;D;100631.00;CLIENT;0;SI_AMT_FACTURE
706001;;+;C;2681.00;PRODUIT;1;
706001;;+;C;7293.00;PRODUIT;1;
706001;;+;C;25396.00;PRODUIT;1;
706001;;+;C;48489.00;PRODUIT;1;
445710;;+;C;536.00;GESTION;2;
445710;;+;C;1459.00;GESTION;2;
445710;;+;C;5079.00;GESTION;2;
445710;;+;C;9698.00;GESTION;2;
411100;0312635L;+;D;2028.00;CLIENT;0;SI_AMT_FACTURE
706001;;+;C;1690.00;PRODUIT;1;
445710;;+;C;338.00;GESTION;2;
411150;0568915R;+;D;110684.00;CLIENT;0;SI_AMT_FACTURE
707000;;+;C;92237.00;PRODUIT;1;
445710;;+;C;18447.00;GESTION;2;
411150;0568915R;+;D;11386.00;CLIENT;0;SI_AMT_FACTURE
707000;;+;C;9489.00;PRODUIT;1;
445710;;+;C;1897.00;GESTION;2;
411150;0568915R;+;D;93058.00;CLIENT;0;SI_AMT_FACTURE
707000;;+;C;77548.00;PRODUIT;1;
445710;;+;C;15510.00;GESTION;2;
411150;0045622D;+;D;7520664.00;CLIENT;0;SI_AMT_FACTURE
706504;;-;C;132764.00;PRODUIT;1;
706504;;-;C;5988.00;PRODUIT;1;
706504;;+;C;1620829.00;PRODUIT;1;
706504;;+;C;6038587.00;PRODUIT;1;
411150;0045622D;+;D;6523836.00;CLIENT;0;SI_AMT_FACTURE
706504;;-;C;88512.00;PRODUIT;1;
706504;;+;C;7911.00;PRODUIT;1;
706504;;+;C;1234263.00;PRODUIT;1;
706504;;+;C;5370174.00;PRODUIT;1;
411150;0045622D;+;D;10724502.00;CLIENT;0;SI_AMT_FACTURE
706504;;-;C;104264.00;PRODUIT;1;
706504;;-;C;45398.00;PRODUIT;1;
706504;;+;C;1588915.00;PRODUIT;1;
706504;;+;C;9285249.00;PRODUIT;1;
411150;0045622D;+;D;6795036.00;CLIENT;0;SI_AMT_FACTURE
706504;;-;C;191496.00;PRODUIT;1;
706504;;+;C;2664.00;PRODUIT;1;
706504;;+;C;1220348.00;PRODUIT;1;
706504;;+;C;5763520.00;PRODUIT;1;
411100;0021155K;+;D;568757.00;CLIENT;0;SI_AMT_FACTURE
706001;;+;C;232018.00;PRODUIT;1;
706001;;+;C;241946.00;PRODUIT;1;
445710;;+;C;94793.00;GESTION;2;
411100;0021155K;+;D;1102212.00;CLIENT;0;SI_AMT_FACTURE
706601;;+;C;7974.00;PRODUIT;1;
706001;;+;C;59724.00;PRODUIT;1;
706001;;+;C;70888.00;PRODUIT;1;
706001;;+;C;86835.00;PRODUIT;1;
706001;;+;C;188902.00;PRODUIT;1;
706001;;+;C;504187.00;PRODUIT;1;
445715;;+;C;1595.00;GESTION;2;
445715;;+;C;29312.00;GESTION;2;
445715;;+;C;152795.00;GESTION;2;
411100;0021155K;+;D;1155206.00;CLIENT;0;SI_AMT_FACTURE
706601;;+;C;2209.00;PRODUIT;1;
706001;;+;C;11000.00;PRODUIT;1;
