true;26/12/2025;0804;401100;6765-FRA44186;GN1610139D;HAF;STANDARD - FPVR090836;0,00001;STANDARD;373,73;EUR;06/11/2025;FPVR090836;0,00;;;;;PRN-FVS0075387-FPVR090836-APVF000996-FPVR090568.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20251212_214826;PIRENE;2;11528499;44923051
false;26/12/2025;0804;445660;6765-FRA44186;GN1610139D;HAF;STANDARD - FPVR090836;257,00010;STANDARD;62,29;EUR;06/11/2025;FPVR090836;20,00;;;DED_20.00D;;PRN-FVS0075387-FPVR090836-APVF000996-FPVR090568.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20251212_214826;PIRENE;1;11528499;44923052
false;26/12/2025;0804;602210;6765-FRA44186;GN1610139D;HAF;STANDARD - FPVR090836;257,00010;STANDARD;311,44;EUR;06/11/2025;FPVR090836;20,00;UC ACHAT DE CARBURANT;;;;PRN-FVS0075387-FPVR090836-APVF000996-FPVR090568.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20251212_214826;PIRENE;2;11528499;44923053
true;26/12/2025;0804;401100;84518-FRA92800;GD0035737K;HAF;STANDARD - 00235167;0,00001;STANDARD;728,87;EUR;30/11/2025;00235167;0,00;;;;;PRN-FVS0075388-00235167.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20251212_214826;PIRENE;2;11528500;44923053
false;26/12/2025;0804;445660;84518-FRA92800;GD0035737K;HAF;STANDARD - 00235167;1683,90909;STANDARD;121,48;EUR;30/11/2025;00235167;20,00;;;DED_20.00D;;PRN-FVS0075388-00235167.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20251212_214826;PIRENE;1;11528500;44923054
false;26/12/2025;0804;602210;84518-FRA92800;GD0035737K;HAF;STANDARD - 00235167;1683,90909;STANDARD;607,39;EUR;30/11/2025;00235167;20,00;UC ACHAT GAZ;;;;PRN-FVS0075388-00235167.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20251212_214826;PIRENE;2;11528500;44923055
true;26/12/2025;0804;401100;35973-FRA69200VIRM;GN1621789S;HAF;STANDARD - FPRH054197;0,00001;STANDARD;282,05;EUR;19/11/2025;FPRH054197;0,00;;;;;PRN-FVS0075389-FPRH054197.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20251212_214826;PIRENE;2;11528501;44923055
false;26/12/2025;0804;445660;35973-FRA69200VIRM;GN1621789S;HAF;STANDARD - FPRH054197;187,00000;STANDARD;47,01;EUR;19/11/2025;FPRH054197;20,00;;;DED_20.00D;;PRN-FVS0075389-FPRH054197.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20251212_214826;PIRENE;1;11528501;44923056
false;26/12/2025;0804;602210;35973-FRA69200VIRM;GN1621789S;HAF;STANDARD - FPRH054197;187,00000;STANDARD;235,04;EUR;19/11/2025;FPRH054197;20,00;UC ACHAT DE CARBURANT;;;;PRN-FVS0075389-FPRH054197.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20251212_214826;PIRENE;2;11528501;44923057
true;26/12/2025;0804;401100;35973-FRA69200VIRM;GN1621789S;HAF;STANDARD - FPRH054195;0,00001;STANDARD;1612,36;EUR;19/11/2025;FPRH054195;0,00;;;;;PRN-FVS0075390-FPRH054195.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20251212_214826;PIRENE;2;11528502;44923057
