DateArretComptable;CodeSociete;CompteLocal;IDFournisseurExterne;CodeTache;CodeFolio;Libelle;Quantite;Type;Montant;Devise;DatePiece;NumeroPiece;TauxTVA;Nature1;Nature2;TypeTVA;DateEcheance;IdScanFacture;OrigineScanFacture;CodeRegion;SourceFileId;ApplicationSource
25/08/2026;0001;622840;S00115562-ITA10135;GK0009555H;VFF;Facture Kuantic 2601208118 052026;23;STANDARD;146,03;EUR;29/05/2026;2601208118;0,00;FRAIS DE GESTION VEHICULES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_114606;DACAR
25/08/2026;0001;622840;S00115562-ITA10135;GK0001598R;VFF;Facture Kuantic 2601208118 052026;31;STANDARD;198,03;EUR;29/05/2026;2601208118;0,00;FRAIS DE GESTION VEHICULES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_114606;DACAR
25/08/2026;0001;622840;S00115562-ITA10135;GK0001263K;VFF;Facture Kuantic 2601208118 052026;24;STANDARD;150,80;EUR;29/05/2026;2601208118;0,00;FRAIS DE GESTION VEHICULES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_114606;DACAR
25/08/2026;0001;622840;S00115562-ITA10135;GK0642947X;VFF;Facture Kuantic 2601208118 052026;11;STANDARD;68,03;EUR;29/05/2026;2601208118;0,00;FRAIS DE GESTION VEHICULES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_114606;DACAR
25/08/2026;0001;622840;S00115562-ITA10135;GK0001490T;VFF;Facture Kuantic 2601208118 052026;18;STANDARD;113,53;EUR;29/05/2026;2601208118;0,00;FRAIS DE GESTION VEHICULES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_114606;DACAR
25/08/2026;0001;622840;S00115562-ITA10135;GK0001212C;VFF;Facture Kuantic 2601208118 052026;4;STANDARD;22,53;EUR;29/05/2026;2601208118;0,00;FRAIS DE GESTION VEHICULES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_114606;DACAR
25/08/2026;0001;622840;S00115562-ITA10135;GK1165481K;VFF;Facture Kuantic 2601208118 052026;7;STANDARD;42,03;EUR;29/05/2026;2601208118;0,00;FRAIS DE GESTION VEHICULES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_114606;DACAR
25/08/2026;0001;622840;S00115562-ITA10135;GK1532275X;VFF;Facture Kuantic 2601208118 052026;7;STANDARD;42,03;EUR;29/05/2026;2601208118;0,00;FRAIS DE GESTION VEHICULES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_114606;DACAR
25/08/2026;0001;622840;S00115562-ITA10135;GK0642935H;VFF;Facture Kuantic 2601208118 052026;12;STANDARD;74,53;EUR;29/05/2026;2601208118;0,00;FRAIS DE GESTION VEHICULES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_114606;DACAR
25/08/2026;0001;622840;S00115562-ITA10135;GK0009541S;VFF;Facture Kuantic 2601208118 052026;37;STANDARD;235,08;EUR;29/05/2026;2601208118;0,00;FRAIS DE GESTION VEHICULES;;;;;;B00000001B;VHC03_SRC_FACTURESFOURNISSEURS_070826_114606;DACAR
