0688;3;GN1364427K;202608;E23;60817000010;411150;0471474I;20260817;0688K2608AUSQ;EUR;D;6198.00;+;;PS660814;SVD;;0000000;20260630;;GN1364427K;;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_180826-004821_ST_FAC02_639226109017635143_001;0000000028
0688;3;GN1364427K;202608;E23;60817000010;707000;;20260817;0688K2608AUSQ;EUR;C;5165.00;+;;PS660814 500;SVD;;0000000;20260630;COL_2000DEB;;500;;20260817;;GN1364427K;;;;AUAR20260818;UC VENTES GAZ;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_180826-004821_ST_FAC02_639226109017635143_001;0000000029
0688;3;GN1364427K;202608;E23;60817000010;445710;;20260817;0688K2608AUSQ;EUR;C;1033.00;+;;PS660814 500;SVD;;0000000;20260630;COL_2000DEB;;500;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_180826-004821_ST_FAC02_639226109017635143_001;0000000030
0001;3;GL1373806T;202608;E21;00817000011;411100;0563885D;20260817;0001N2608ASUY;EUR;D;233729.00;+;;309 ENTRETIEN;GCA;;0000000;20260808;;GL1373806T;;;20260917;;;;;AB00007686;AUAR20260818;;Facture;;B00000005F;CID;FAC02_SRC_FACTURESCLIENTS_180826-004821_ST_FAC02_639226109017635143_001;0000000031
0001;3;GL1373806T;202608;E21;00817000011;706601;;20260817;0001N2608ASUY;EUR;C;194774.00;+;;7023549L 309;GCA;;0000000;20260808;COL_2000ENC;;309;;20260917;;GL1373806T;;;AB00007686;AUAR20260818;VENTE ENTRETIEN P2;Facture;;B00000005F;CID;FAC02_SRC_FACTURESCLIENTS_180826-004821_ST_FAC02_639226109017635143_001;0000000032
0001;3;GL1373806T;202608;E21;00817000011;445715;;20260817;0001N2608ASUY;EUR;C;38955.00;+;;7023549L 309;GCA;;0000000;20260808;COL_2000ENC;;309;;20260917;;;;;AB00007686;AUAR20260818;;Facture;;B00000005F;CID;FAC02_SRC_FACTURESCLIENTS_180826-004821_ST_FAC02_639226109017635143_001;0000000033
0688;3;GN1372112T;202608;E23;60817000012;411150;0568916S;20260817;0688K2608AVZP;EUR;D;11644.00;+;;PS662374;SVD;;0000000;20260630;;GN1372112T;;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_180826-004821_ST_FAC02_639226109017635143_001;0000000034
0688;3;GN1372112T;202608;E23;60817000012;707000;;20260817;0688K2608AVZP;EUR;C;9703.00;+;;PS662374 500;SVD;;0000000;20260630;COL_2000DEB;;500;;20260817;;GN1372112T;;;;AUAR20260818;UC VENTES GAZ;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_180826-004821_ST_FAC02_639226109017635143_001;0000000035
0688;3;GN1372112T;202608;E23;60817000012;445710;;20260817;0688K2608AVZP;EUR;C;1941.00;+;;PS662374 500;SVD;;0000000;20260630;COL_2000DEB;;500;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_180826-004821_ST_FAC02_639226109017635143_001;0000000036
0688;3;GN1376762C;202608;E23;60817000013;411150;0065898H;20260817;0688K2608AVUC;EUR;D;22703.00;+;;PS662794;SVD;;0000000;20260630;;GN1376762C;;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_180826-004821_ST_FAC02_639226109017635143_001;0000000037
0688;3;GN1376762C;202608;E23;60817000013;707000;;20260817;0688K2608AVUC;EUR;C;18919.00;+;;PS662794 500;SVD;;0000000;20260630;COL_2000DEB;;500;;20260817;;GN1376762C;;;;AUAR20260818;UC VENTES GAZ;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_180826-004821_ST_FAC02_639226109017635143_001;0000000038
0688;3;GN1376762C;202608;E23;60817000013;445710;;20260817;0688K2608AVUC;EUR;C;3784.00;+;;PS662794 500;SVD;;0000000;20260630;COL_2000DEB;;500;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_180826-004821_ST_FAC02_639226109017635143_001;0000000039
0688;3;GN1376829D;202608;E23;60817000014;411150;0568916S;20260817;0688K2608AWCE;EUR;D;2453.00;+;;PS662905;SVD;;0000000;20260731;;GN1376829D;;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_180826-004821_ST_FAC02_639226109017635143_001;0000000040
0688;3;GN1376829D;202608;E23;60817000014;707000;;20260817;0688K2608AWCE;EUR;C;2044.00;+;;PS662905 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260817;;GN1376829D;;;;AUAR20260818;UC VENTES GAZ;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_180826-004821_ST_FAC02_639226109017635143_001;0000000041
0688;3;GN1376829D;202608;E23;60817000014;445710;;20260817;0688K2608AWCE;EUR;C;409.00;+;;PS662905 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_180826-004821_ST_FAC02_639226109017635143_001;0000000042
0688;3;GN1380749H;202608;E23;60817000015;411150;0568916S;20260817;0688K2608AWSE;EUR;D;3466.00;+;;PS665179;SVD;;0000000;20260731;;GN1380749H;;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_180826-004821_ST_FAC02_639226109017635143_001;0000000043
0688;3;GN1380749H;202608;E23;60817000015;707000;;20260817;0688K2608AWSE;EUR;C;2888.00;+;;PS665179 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260817;;GN1380749H;;;;AUAR20260818;UC VENTES GAZ;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_180826-004821_ST_FAC02_639226109017635143_001;0000000044
0688;3;GN1380749H;202608;E23;60817000015;445710;;20260817;0688K2608AWSE;EUR;C;578.00;+;;PS665179 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_180826-004821_ST_FAC02_639226109017635143_001;0000000045
0688;3;GN1381151P;202608;E23;60817000016;411150;0090035S;20260817;0688K2608AUWW;EUR;D;9019.00;+;;PS665296;SVD;;0000000;20260630;;GN1381151P;;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_180826-004821_ST_FAC02_639226109017635143_001;0000000046
0688;3;GN1381151P;202608;E23;60817000016;707000;;20260817;0688K2608AUWW;EUR;C;7516.00;+;;PS665296 500;SVD;;0000000;20260630;COL_2000DEB;;500;;20260817;;GN1381151P;;;;AUAR20260818;UC VENTES GAZ;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_180826-004821_ST_FAC02_639226109017635143_001;0000000047
0688;3;GN1381151P;202608;E23;60817000016;445710;;20260817;0688K2608AUWW;EUR;C;1503.00;+;;PS665296 500;SVD;;0000000;20260630;COL_2000DEB;;500;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_180826-004821_ST_FAC02_639226109017635143_001;0000000048
0688;3;GN1381152R;202608;E23;60817000017;411150;0090035S;20260817;0688K2608AUWX;EUR;D;3665.00;+;;PS665299;SVD;;0000000;20260630;;GN1381152R;;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_180826-004821_ST_FAC02_639226109017635143_001;0000000049
0688;3;GN1381152R;202608;E23;60817000017;707000;;20260817;0688K2608AUWX;EUR;C;3054.00;+;;PS665299 500;SVD;;0000000;20260630;COL_2000DEB;;500;;20260817;;GN1381152R;;;;AUAR20260818;UC VENTES GAZ;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_180826-004821_ST_FAC02_639226109017635143_001;0000000050
0688;3;GN1381152R;202608;E23;60817000017;445710;;20260817;0688K2608AUWX;EUR;C;611.00;+;;PS665299 500;SVD;;0000000;20260630;COL_2000DEB;;500;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_180826-004821_ST_FAC02_639226109017635143_001;0000000051
0688;3;GN1381166G;202608;E23;60817000018;411150;0090035S;20260817;0688K2608AUWY;EUR;D;9528.00;+;;PS665308;SVD;;0000000;20260630;;GN1381166G;;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_180826-004821_ST_FAC02_639226109017635143_001;0000000052
0688;3;GN1381166G;202608;E23;60817000018;707000;;20260817;0688K2608AUWY;EUR;C;7940.00;+;;PS665308 500;SVD;;0000000;20260630;COL_2000DEB;;500;;20260817;;GN1381166G;;;;AUAR20260818;UC VENTES GAZ;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_180826-004821_ST_FAC02_639226109017635143_001;0000000053
0688;3;GN1381166G;202608;E23;60817000018;445710;;20260817;0688K2608AUWY;EUR;C;1588.00;+;;PS665308 500;SVD;;0000000;20260630;COL_2000DEB;;500;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_180826-004821_ST_FAC02_639226109017635143_001;0000000054
0688;3;GN1381172N;202608;E23;60817000019;411150;0090035S;20260817;0688K2608AUWU;EUR;D;9771.00;+;;PS665323;SVD;;0000000;20260630;;GN1381172N;;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_180826-004821_ST_FAC02_639226109017635143_001;0000000055
0688;3;GN1381172N;202608;E23;60817000019;707000;;20260817;0688K2608AUWU;EUR;C;8143.00;+;;PS665323 500;SVD;;0000000;20260630;COL_2000DEB;;500;;20260817;;GN1381172N;;;;AUAR20260818;UC VENTES GAZ;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_180826-004821_ST_FAC02_639226109017635143_001;0000000056
0688;3;GN1381172N;202608;E23;60817000019;445710;;20260817;0688K2608AUWU;EUR;C;1628.00;+;;PS665323 500;SVD;;0000000;20260630;COL_2000DEB;;500;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_180826-004821_ST_FAC02_639226109017635143_001;0000000057
0688;3;GN1381269Z;202608;E23;60817000020;411150;0090035S;20260817;0688K2608AUWT;EUR;D;15399.00;+;;PS665431;SVD;;0000000;20260630;;GN1381269Z;;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_180826-004821_ST_FAC02_639226109017635143_001;0000000058
0688;3;GN1381269Z;202608;E23;60817000020;707000;;20260817;0688K2608AUWT;EUR;C;12833.00;+;;PS665431 500;SVD;;0000000;20260630;COL_2000DEB;;500;;20260817;;GN1381269Z;;;;AUAR20260818;UC VENTES GAZ;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_180826-004821_ST_FAC02_639226109017635143_001;0000000059
0688;3;GN1381269Z;202608;E23;60817000020;445710;;20260817;0688K2608AUWT;EUR;C;2566.00;+;;PS665431 500;SVD;;0000000;20260630;COL_2000DEB;;500;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_180826-004821_ST_FAC02_639226109017635143_001;0000000060
0688;3;GN1381365H;202608;E23;60817000021;411150;0090035S;20260817;0688K2608AUWV;EUR;D;18661.00;+;;PS665518;SVD;;0000000;20260630;;GN1381365H;;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_180826-004821_ST_FAC02_639226109017635143_001;0000000061
0688;3;GN1381365H;202608;E23;60817000021;707000;;20260817;0688K2608AUWV;EUR;C;15551.00;+;;PS665518 500;SVD;;0000000;20260630;COL_2000DEB;;500;;20260817;;GN1381365H;;;;AUAR20260818;UC VENTES GAZ;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_180826-004821_ST_FAC02_639226109017635143_001;0000000062
0688;3;GN1381365H;202608;E23;60817000021;445710;;20260817;0688K2608AUWV;EUR;C;3110.00;+;;PS665518 500;SVD;;0000000;20260630;COL_2000DEB;;500;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_180826-004821_ST_FAC02_639226109017635143_001;0000000063
0688;3;GN1381669D;202608;E23;60817000022;411150;0568916S;20260817;0688K2608AWTQ;EUR;D;24992.00;+;;PS665854;SVD;;0000000;20260731;;GN1381669D;;;20260817;;;;;;AUAR20260818;;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_180826-004821_ST_FAC02_639226109017635143_001;0000000064
0688;3;GN1381669D;202608;E23;60817000022;707000;;20260817;0688K2608AWTQ;EUR;C;20827.00;+;;PS665854 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260817;;GN1381669D;;;;AUAR20260818;UC VENTES GAZ;Facture;EFT;B00000001B;CID;FAC02_SRC_FACTURESCLIENTS_180826-004821_ST_FAC02_639226109017635143_001;0000000065
