Date d'arrêté comptable;Code société;Compte local;Identifiant founisseur externe;Code tâche;Code folio amont;Libellé;Quantité;Type;Montant;Devise;Date de la pièce;Numéro de pièce;Taux TVA;Nature1;Nature2;Type de TVA;Date d'échéance;Id scan facture;Origine scan facture;UO Dalkia
25/08/2026;0001;615510;15880-FRA38321;GK0001513V;VFF;Facture sd services FC26-016047 072026;1;STANDARD;689,55;EUR;10/07/2026;FC26-016047;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;445661;15880-FRA38321;GK0028795X;VFF;Facture sd services FC26-016047 072026;0;STANDARD;137,91;EUR;10/07/2026;FC26-016047;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;401100;15880-FRA38321;GK0028795X;VFF;Facture sd services FC26-015850 072026;0;STANDARD;1289,66;EUR;09/07/2026;FC26-015850;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;615510;15880-FRA38321;GK0001286L;VFF;Facture sd services FC26-015850 072026;1;STANDARD;1074,72;EUR;09/07/2026;FC26-015850;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;445661;15880-FRA38321;GK0028795X;VFF;Facture sd services FC26-015850 072026;0;STANDARD;214,94;EUR;09/07/2026;FC26-015850;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;401100;15880-FRA38321;GK0028795X;VFF;Facture sd services FC26-015898 072026;0;STANDARD;1096,16;EUR;09/07/2026;FC26-015898;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;615510;15880-FRA38321;GK0001198L;VFF;Facture sd services FC26-015898 072026;1;STANDARD;913,47;EUR;09/07/2026;FC26-015898;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;445661;15880-FRA38321;GK0028795X;VFF;Facture sd services FC26-015898 072026;0;STANDARD;182,69;EUR;09/07/2026;FC26-015898;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;401100;15880-FRA38321;GK0028795X;VFF;Facture sd services FC26-016213 072026;0;STANDARD;1219,66;EUR;15/07/2026;FC26-016213;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;615510;15880-FRA38321;GK0001232A;VFF;Facture sd services FC26-016213 072026;1;STANDARD;1016,38;EUR;15/07/2026;FC26-016213;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;445661;15880-FRA38321;GK0028795X;VFF;Facture sd services FC26-016213 072026;0;STANDARD;203,28;EUR;15/07/2026;FC26-016213;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;401100;15880-FRA38321;GK0028795X;VFF;Facture sd services FC26-016118 072026;0;STANDARD;827,46;EUR;15/07/2026;FC26-016118;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;615510;15880-FRA38321;GK0001513V;VFF;Facture sd services FC26-016118 072026;1;STANDARD;689,55;EUR;15/07/2026;FC26-016118;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;445661;15880-FRA38321;GK0028795X;VFF;Facture sd services FC26-016118 072026;0;STANDARD;137,91;EUR;15/07/2026;FC26-016118;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;401100;15880-FRA38321;GK0028795X;VFF;Facture sd services FC26-016032 072026;0;STANDARD;1235,29;EUR;10/07/2026;FC26-016032;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;615510;15880-FRA38321;GK1163953Z;VFF;Facture sd services FC26-016032 072026;1;STANDARD;1029,41;EUR;10/07/2026;FC26-016032;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;445661;15880-FRA38321;GK0028795X;VFF;Facture sd services FC26-016032 072026;0;STANDARD;205,88;EUR;10/07/2026;FC26-016032;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
