00826000022;25/09/2026;EUR;0001;708820;0;B00001763D;GL1031883V;0,00;144,04;0538113O;FGE;PDTS ACCES.DIVERS(FRANCE) P1;;100000;27/08/2026;B00000006G;;;;;;;;COL_2000DEB;;
00826000022;25/09/2026;EUR;0001;708820;0;B00001763D;GL1031883V;0,00;229,79;0538113O;FGE;PDTS ACCES.DIVERS(FRANCE) P1;;100000;27/08/2026;B00000006G;;;;;;;;COL_2000DEB;;
00826000022;25/09/2026;EUR;0001;445710;0;B00001763D;GL1031883V;0,00;28,80;0538113O;FGE;;;100000;27/08/2026;B00000006G;;;;;;;;COL_2000DEB;;
00826000022;25/09/2026;EUR;0001;445710;0;B00001763D;GL1031883V;0;124,58;0538113O;FGE;;;100000;27/08/2026;B00000006G;;;;;;;;COL_2000DEB;;
0826000023;25/09/2026;EUR;0001;411106;0;B00001085H;GL0441648Y;0,00;59,17;0325425R;GER;;;100000;27/08/2026;B00000005F;;;;;;;;;;
0826000023;25/09/2026;EUR;0001;414106;0;B00001085H;GL0441648Y;59,17;0,00;0325425R;GER;;;100000;27/08/2026;B00000005F;;;;;;;;;;
0826000024;25/09/2026;EUR;0001;411106;0;B00001981B;GL0946412T;0,00;104,04;0430889H;GER;;;100000;27/08/2026;B00000006G;;;;;;;;;;
0826000024;25/09/2026;EUR;0001;414106;0;B00001981B;GL0946412T;104,04;0,00;0430889H;GER;;;100000;27/08/2026;B00000006G;;;;;;;;;;
0826000025;25/09/2026;EUR;0001;411106;0;B00001780Y;GL1019573F;0,00;28,54;0535827I;GER;;;100000;27/08/2026;B00000006G;;;;;;;;;;
0826000025;25/09/2026;EUR;0001;414106;0;B00001780Y;GL1019573F;28,54;0,00;0535827I;GER;;;100000;27/08/2026;B00000006G;;;;;;;;;;
