CEG;GL0870100A;;WIRE;0001;B00000005F;DNA;445660;20,000;25/08/2026;DED_20.00D
CEG;GL0043066N;DEBOURS P1 GAZ PARTIES FIXES;WIRE;0001;B00000005F;DNA;602210;20,000;25/08/2026;DED_20.00D
CEG;GL0043066N;DEBOURS P1 GAZ STOCKAGE;WIRE;0001;B00000005F;DNA;602210;20,000;25/08/2026;DED_20.00D
CEG;GL0043066N;DEBOURS P1 GAZ;WIRE;0001;B00000005F;DNA;602210;20,000;25/08/2026;DED_20.00D
CEG;GL0043066N;TICGN GAZ;WIRE;0001;B00000005F;DNA;602210;20,000;25/08/2026;DED_20.00D
CEG;GL0043066N;DEBOURS P1 GAZ DISTRIBUTION;WIRE;0001;B00000005F;DNA;602210;20,000;25/08/2026;DED_20.00D
CEG;GL0043066N;DEBOURS P1 CEE TIERS;WIRE;0001;B00000005F;DNA;602210;20,000;25/08/2026;DED_20.00D
CEG;GL0043066N;;WIRE;0001;B00000005F;DNA;445660;20,000;25/08/2026;DED_20.00D
CEG;GL0046108W;DEBOURS P1 GAZ PARTIES FIXES;WIRE;0001;B00000005F;DNA;602210;20,000;25/08/2026;DED_20.00D
CEG;GL0046108W;DEBOURS P1 GAZ STOCKAGE;WIRE;0001;B00000005F;DNA;602210;20,000;25/08/2026;DED_20.00D
CEG;GL0046108W;DEBOURS P1 GAZ;WIRE;0001;B00000005F;DNA;602210;20,000;25/08/2026;DED_20.00D
CEG;GL0046108W;TICGN GAZ;WIRE;0001;B00000005F;DNA;602210;20,000;25/08/2026;DED_20.00D
CEG;GL0046108W;DEBOURS P1 GAZ DISTRIBUTION;WIRE;0001;B00000005F;DNA;602210;20,000;25/08/2026;DED_20.00D
CEG;GL0046108W;DEBOURS P1 CEE TIERS;WIRE;0001;B00000005F;DNA;602210;20,000;25/08/2026;DED_20.00D
CEG;GL0046108W;;WIRE;0001;B00000005F;DNA;445660;20,000;25/08/2026;DED_20.00D
CEE;GL1345652A;ACHAT ELECTRICITE P2;WIRE;0502;B00000008J;DMS;606103;20,000;25/08/2026;DED_20.00D
CEE;GL1345652A;;WIRE;0502;B00000008J;DMS;445660;20,000;25/08/2026;DED_20.00D
CEE;GL0565789S;ACHAT ELECTRICITE P2;WIRE;0389;B00000008J;DMS;606103;20,000;25/08/2026;DED_20.00D
CEE;GL0565789S;;WIRE;0389;B00000008J;DMS;445660;20,000;25/08/2026;DED_20.00D
CEE;GL0212568E;ACHAT ELECTRICITE P2;WIRE;0001;B00000008J;DMS;606103;20,000;25/08/2026;DED_20.00D
CEE;GL0212568E;;WIRE;0001;B00000008J;DMS;445660;20,000;25/08/2026;DED_20.00D
CEE;GL0860473K;DEBOURS P1 ELECTRICITE;WIRE;0001;B00000007H;DEW;606103;20,000;25/08/2026;DED_20.00D
CEE;GL0860473K;DEBOURS P1 ELEC TAXES;WIRE;0001;B00000007H;DEW;606103;20,000;25/08/2026;DED_20.00D
CEE;GL0860473K;DEBOURS P1 ELEC TURPE PF;WIRE;0001;B00000007H;DEW;606103;20,000;25/08/2026;DED_20.00D
CEE;GL0860473K;DEBOURS P1 ELEC TURPE PV;WIRE;0001;B00000007H;DEW;606103;20,000;25/08/2026;DED_20.00D
CEE;GL0860473K;;WIRE;0001;B00000007H;DEW;445660;20,000;25/08/2026;DED_20.00D
CEE;GL0020195Z;ACHAT ELECTRICITE P2;WIRE;0001;B00000007H;DEW;606103;20,000;25/08/2026;DED_20.00D
CEE;GL0020195Z;;WIRE;0001;B00000007H;DEW;445660;20,000;25/08/2026;DED_20.00D
CEE;GL0023783B;ACHAT ELECTRICITE P2;WIRE;0577;B00000002C;DRW;606103;20,000;25/08/2026;DED_20.00D
CEE;GL0023783B;;WIRE;0577;B00000002C;DRW;445660;20,000;25/08/2026;DED_20.00D
CEE;GK1611515S;ACHAT ELECTRICITE IMMEUBLE;EFT;0001;B00000008J;DMS;606103;20,000;25/08/2026;DED_20.00D
CEE;GK1611515S;;EFT;0001;B00000008J;DMS;445660;20,000;25/08/2026;DED_20.00D
CEE;GL1439756L;ACHAT ELECTRICITE P2;WIRE;0001;B00000008J;DMS;606103;20,000;25/08/2026;DED_20.00D
CEE;GL1439756L;;WIRE;0001;B00000008J;DMS;445660;20,000;25/08/2026;DED_20.00D
CEE;GL0999792C;DEBOURS P1 ELECTRICITE;WIRE;0490;B00000007H;DEW;606103;20,000;25/08/2026;DED_20.00D
CEE;GL0999792C;DEBOURS P1 ELEC TAXES;WIRE;0490;B00000007H;DEW;606103;20,000;25/08/2026;DED_20.00D
CEE;GL0999792C;DEBOURS P1 ELEC TURPE PF;WIRE;0490;B00000007H;DEW;606103;20,000;25/08/2026;DED_20.00D
CEE;GL0999792C;DEBOURS P1 ELEC TURPE PV;WIRE;0490;B00000007H;DEW;606103;20,000;25/08/2026;DED_20.00D
CEE;GL0999792C;DEBOURS P1 CEE TIERS;WIRE;0490;B00000007H;DEW;602210;20,000;25/08/2026;DED_20.00D
CEE;GL0999792C;;WIRE;0490;B00000007H;DEW;445660;20,000;25/08/2026;DED_20.00D
CEE;GL0212006R;ACHAT ELECTRICITE P2;WIRE;0167;B00000002C;DRW;606103;20,000;25/08/2026;DED_20.00D
CEE;GL0212006R;;WIRE;0167;B00000002C;DRW;445660;20,000;25/08/2026;DED_20.00D
CEE;GK1611632A;ACHAT ELECTRICITE IMMEUBLE;WIRE;0001;B00000008J;DMS;606103;20,000;25/08/2026;DED_20.00D
CEE;GK1611632A;;WIRE;0001;B00000008J;DMS;445660;20,000;25/08/2026;DED_20.00D
CEE;GL1073906Y;DEBOURS P1 ELECTRICITE;WIRE;0001;B00000007H;DEW;606103;20,000;25/08/2026;DED_20.00D
CEE;GL1073906Y;DEBOURS P1 ELEC TAXES;WIRE;0001;B00000007H;DEW;606103;20,000;25/08/2026;DED_20.00D
CEE;GL1073906Y;;WIRE;0001;B00000007H;DEW;445660;20,000;25/08/2026;DED_20.00D
