Date d'arrêté comptable;Code société;Compte local;Identifiant founisseur externe;Code tâche;Code folio amont;Libellé;Quantité;Type;Montant;Devise;Date de la pièce;Numéro de pièce;Taux TVA;Nature1;Nature2;Type de TVA;Date d'échéance;Id scan facture;Origine scan facture;UO Dalkia
25/08/2026;0001;401100;33102-FRA69838;GK0028795X;VFF;Facture Euromaster 0216387655 032026;0;STANDARD;226,10;EUR;31/03/2026;0216387655;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;615510;33102-FRA69838;GK0010184Y;VFF;Facture Euromaster 0216387655 032026;3;STANDARD;188,42;EUR;31/03/2026;0216387655;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;445661;33102-FRA69838;GK0028795X;VFF;Facture Euromaster 0216387655 032026;0;STANDARD;37,68;EUR;31/03/2026;0216387655;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;401100;33102-FRA69838;GK0028795X;VFF;Facture Euromaster 0216387662 032026;0;STANDARD;387,44;EUR;31/03/2026;0216387662;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;615510;33102-FRA69838;GK0001320A;VFF;Facture Euromaster 0216387662 032026;13;STANDARD;322,88;EUR;31/03/2026;0216387662;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;445661;33102-FRA69838;GK0028795X;VFF;Facture Euromaster 0216387662 032026;0;STANDARD;64,56;EUR;31/03/2026;0216387662;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;401100;33102-FRA69838;GK0028795X;VFF;Facture Euromaster 0216387675 032026;0;STANDARD;142,88;EUR;31/03/2026;0216387675;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;615510;33102-FRA69838;GK0065140Y;VFF;Facture Euromaster 0216387675 032026;3;STANDARD;142,88;EUR;31/03/2026;0216387675;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;401100;33102-FRA69838;GK0028795X;VFF;Facture Euromaster 0216387678 032026;0;STANDARD;400,96;EUR;31/03/2026;0216387678;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;615510;33102-FRA69838;GK0001033Z;VFF;Facture Euromaster 0216387678 032026;4;STANDARD;334,14;EUR;31/03/2026;0216387678;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;445661;33102-FRA69838;GK0028795X;VFF;Facture Euromaster 0216387678 032026;0;STANDARD;66,82;EUR;31/03/2026;0216387678;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;401100;33102-FRA69838;GK0028795X;VFF;Facture Euromaster 0216387684 032026;0;STANDARD;212,45;EUR;31/03/2026;0216387684;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;615510;33102-FRA69838;GK0045173H;VFF;Facture Euromaster 0216387684 032026;4;STANDARD;177,04;EUR;31/03/2026;0216387684;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;445661;33102-FRA69838;GK0028795X;VFF;Facture Euromaster 0216387684 032026;0;STANDARD;35,41;EUR;31/03/2026;0216387684;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;401100;33102-FRA69838;GK0028795X;VFF;Facture Euromaster 0216387691 032026;0;STANDARD;703,54;EUR;31/03/2026;0216387691;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;615510;33102-FRA69838;GK1454561K;VFF;Facture Euromaster 0216387691 032026;11;STANDARD;586,30;EUR;31/03/2026;0216387691;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;445661;33102-FRA69838;GK0028795X;VFF;Facture Euromaster 0216387691 032026;0;STANDARD;117,24;EUR;31/03/2026;0216387691;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;401100;33102-FRA69838;GK0028795X;VFF;Facture Euromaster 0216387697 032026;0;STANDARD;610,12;EUR;31/03/2026;0216387697;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;615510;33102-FRA69838;GK0065056C;VFF;Facture Euromaster 0216387697 032026;3;STANDARD;508,44;EUR;31/03/2026;0216387697;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;445661;33102-FRA69838;GK0028795X;VFF;Facture Euromaster 0216387697 032026;0;STANDARD;101,68;EUR;31/03/2026;0216387697;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;401100;33102-FRA69838;GK0028795X;VFF;Facture Euromaster 0216387703 032026;0;STANDARD;36,29;EUR;31/03/2026;0216387703;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;615510;33102-FRA69838;GK0001682L;VFF;Facture Euromaster 0216387703 032026;1;STANDARD;36,29;EUR;31/03/2026;0216387703;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;401100;33102-FRA69838;GK0028795X;VFF;Facture Euromaster 0216387711 032026;0;STANDARD;532,17;EUR;31/03/2026;0216387711;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;615510;33102-FRA69838;GK0001127F;VFF;Facture Euromaster 0216387711 032026;10;STANDARD;532,17;EUR;31/03/2026;0216387711;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;401100;33102-FRA69838;GK0028795X;VFF;Facture Euromaster 0216387722 032026;0;STANDARD;221,28;EUR;31/03/2026;0216387722;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;615510;33102-FRA69838;GK0001226T;VFF;Facture Euromaster 0216387722 032026;3;STANDARD;184,40;EUR;31/03/2026;0216387722;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;445661;33102-FRA69838;GK0028795X;VFF;Facture Euromaster 0216387722 032026;0;STANDARD;36,88;EUR;31/03/2026;0216387722;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;401100;33102-FRA69838;GK0028795X;VFF;Facture Euromaster 0216387730 032026;0;STANDARD;1265,55;EUR;31/03/2026;0216387730;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;615510;33102-FRA69838;GK0231891M;VFF;Facture Euromaster 0216387730 032026;16;STANDARD;1054,64;EUR;31/03/2026;0216387730;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;445661;33102-FRA69838;GK0028795X;VFF;Facture Euromaster 0216387730 032026;0;STANDARD;210,91;EUR;31/03/2026;0216387730;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
25/08/2026;0001;401100;33102-FRA69838;GK0028795X;VFF;Facture Euromaster 0216387746 032026;0;STANDARD;797,93;EUR;31/03/2026;0216387746;20,00;ENTRETIEN  ET AMENAG.DIVERS;;;;;;B00000001B
