CEG;S00092290-FRA28109;DSW0001;GL1445941P;20/08/2026;OAE000;3222050;3959647;CRE/M;TIERS;2061;ENERGIE;91
CEE;88709-FRA57000;DRW0001;GL0733920A;06/08/2026;OAE000;12239;596157;CRE/M;TIERS;2016;ENERGIE;90
CEE;S00121136-FRA57500;DCW0001;GL0669883F;10/08/2026;OAE000;3799112;4897080;CRE/M;TIERS;2024;ENERGIE;85
CEE;S00121136-FRA57500;DCW0001;GL0669885H;10/08/2026;OAE000;3799112;4897080;CRE/M;TIERS;2024;ENERGIE;85
CEE;88709-FRA57000;DRW0001;GL0942533K;06/08/2026;OAE000;12239;596157;CRE/M;TIERS;2016;ENERGIE;90
CEE;88709-FRA57000;DRW0001;GL0808609Z;06/08/2026;OAE000;12239;596157;CRE/M;TIERS;2016;ENERGIE;90
CEE;S00121136-FRA57500;DCW0001;GL0670088N;10/08/2026;OAE000;3799112;4897080;CRE/M;TIERS;2024;ENERGIE;85
CEC;S00104999-FRA76700;DSW0105;GL0220998J;07/08/2026;OAE000;3457079;4416611;CRE/M;TIERS;7700426;ENERGIE;417
CEG;72234-FRA33075;DNA0001;GL0870123B;25/08/2026;OAE000;7403;11093;CRE/M;TIERS;2049;ENERGIE;89
CEG;72234-FRA33075;DNA0001;GL0870100A;25/08/2026;OAE000;7403;11093;CRE/M;TIERS;2049;ENERGIE;89
CEG;72234-FRA33075;DNA0001;GL0043066N;25/08/2026;OAE000;7403;11093;CRE/M;TIERS;2049;ENERGIE;89
CEG;72234-FRA33075;DNA0001;GL0046108W;25/08/2026;OAE000;7403;11093;CRE/M;TIERS;2049;ENERGIE;89
CEE;24775-FRA69466;DMS0502;GL1345652A;25/08/2026;OAE000;1567;4350400;CRE/M;GROUPEHORSDKA;16644063;ENERGIE;8102
CEE;24775-FRA69461;DMS0389;GL0565789S;25/08/2026;OAE000;1567;3102510;CRE/M;GROUPEHORSDKA;13612331;ENERGIE;3240
CEE;24775-FRA69466;DMS0001;GL0212568E;25/08/2026;OAE000;1567;46001;CRE/M;GROUPEHORSDKA;7787098;ENERGIE;88
CEE;24775-FRA13344;DEW0001;GL0860473K;25/08/2026;OAE000;1567;37524;CRE/M;GROUPEHORSDKA;7787009;ENERGIE;86
CEE;24775-FRA13344;DEW0001;GL0020195Z;25/08/2026;OAE000;1567;37524;CRE/M;GROUPEHORSDKA;7787009;ENERGIE;86
CEE;24775-FRA75937;DRW0577;GL0023783B;25/08/2026;OAE000;1567;43999;CRE/M;GROUPEHORSDKA;7787243;ENERGIE;315
CEE;24775-FRA69466;DMS0001;GK1611515S;25/08/2026;OAE000;1567;46001;CRE/M;GROUPEHORSDKA;7787098;ENERGIE;88
CEE;24775-FRA69466;DMS0001;GL1439756L;25/08/2026;OAE000;1567;46001;CRE/M;GROUPEHORSDKA;7787098;ENERGIE;88
CEE;24775-FRA13344;DEW0490;GL0999792C;25/08/2026;OAE000;1567;3312803;CRE/M;GROUPEHORSDKA;15031464;ENERGIE;6393
CEE;24775-FRA75937;DRW0167;GL0212006R;25/08/2026;OAE000;1567;44002;CRE/M;GROUPEHORSDKA;7787252;ENERGIE;380
CEE;24775-FRA69466;DMS0001;GK1611632A;25/08/2026;OAE000;1567;46001;CRE/M;GROUPEHORSDKA;7787098;ENERGIE;88
CEE;24775-FRA13344;DEW0001;GL1073906Y;25/08/2026;OAE000;1567;37524;CRE/M;GROUPEHORSDKA;7787009;ENERGIE;86
CEE;24775-FRA59777;DSW0001;GL0606500E;25/08/2026;OAE000;1567;49003;CRE/M;GROUPEHORSDKA;7787324;ENERGIE;91
CEE;24775-FRA59777;DSW0001;GL0830060A;25/08/2026;OAE000;1567;49003;CRE/M;GROUPEHORSDKA;7787324;ENERGIE;91
CEE;24775-FRA59777;DSW0001;GK0009553F;25/08/2026;OAE000;1567;49003;CRE/M;GROUPEHORSDKA;7787324;ENERGIE;91
CEG;72234-FRA33075;DNA0001;GL0046125P;25/08/2026;OAE000;7403;11093;CRE/M;TIERS;2049;ENERGIE;89
CEG;72234-FRA33075;DNA0001;GL0043067P;25/08/2026;OAE000;7403;11093;CRE/M;TIERS;2049;ENERGIE;89
CEE;24775-FRA75937;DRW0001;GL0781949D;25/08/2026;OAE000;1567;44010;CRE/M;GROUPEHORSDKA;7787226;ENERGIE;90
CEE;24775-FRA69466;DMS0001;GL0018322W;25/08/2026;OAE000;1567;46001;CRE/M;GROUPEHORSDKA;7787098;ENERGIE;88
CEE;24775-FRA69461-E;DLS0001;GL1005268A;25/08/2026;OAE000;1567;41314;CRE/M;GROUPEHORSDKA;7787048;ENERGIE;87
CEE;24775-FRA69461-E;DLS0001;GL0048323M;25/08/2026;OAE000;1567;41314;CRE/M;GROUPEHORSDKA;7787048;ENERGIE;87
CEE;24775-FRA69466;DMS0001;GL0007116L;25/08/2026;OAE000;1567;46001;CRE/M;GROUPEHORSDKA;7787098;ENERGIE;88
CEE;24775-FRA69466;DMS0001;GK1611557P;25/08/2026;OAE000;1567;46001;CRE/M;GROUPEHORSDKA;7787098;ENERGIE;88
CEE;24775-FRA69507;DMS0001;GL1570181X;25/08/2026;OAE000;1567;46002;CRE/M;GROUPEHORSDKA;7787098;ENERGIE;88
CEE;24775-FRA59777;DSW0001;GL0857959D;25/08/2026;OAE000;1567;49003;CRE/M;GROUPEHORSDKA;7787324;ENERGIE;91
CEE;24775-FRA13344;DEW0158;GL0019517D;25/08/2026;OAE000;1567;4500607;CRE/M;GROUPEHORSDKA;7787033;ENERGIE;148
CEE;24775-FRA69466;DMS0515;GL1460296C;25/08/2026;OAE000;1567;4456672;CRE/M;GROUPEHORSDKA;16780707;ENERGIE;8403
CEE;24775-FRA69466;DMS0001;GK0001119X;25/08/2026;OAE000;1567;46001;CRE/M;GROUPEHORSDKA;7787098;ENERGIE;88
CEE;24775-FRA69461-C;DMS0300;GL0013148R;25/08/2026;OAE000;1567;45998;CRE/M;GROUPEHORSDKA;7787111;ENERGIE;202
CEE;24775-FRA69466;DMS0001;GL0010302G;25/08/2026;OAE000;1567;46001;CRE/M;GROUPEHORSDKA;7787098;ENERGIE;88
CEE;24775-FRA69461-E;DLS0444;GL1625729V;25/08/2026;OAE000;1567;4668648;CRE/M;GROUPEHORSDKA;16942802;ENERGIE;5803
CEE;24775-FRA59777;DSW0364;GL0032112R;25/08/2026;OAE000;1567;48994;CRE/M;GROUPEHORSDKA;7787369;ENERGIE;342
CEE;24775-FRA69461-E;DLS0245;GK0010519D;25/08/2026;OAE000;1567;41318;CRE/M;GROUPEHORSDKA;7787051;ENERGIE;176
CEE;24775-FRA59777;DSW0001;GL0031964Y;25/08/2026;OAE000;1567;49003;CRE/M;GROUPEHORSDKA;7787324;ENERGIE;91
CEE;24775-FRA75937;DRW0844;GL0023605Z;25/08/2026;OAE000;1567;43996;CRE/M;GROUPEHORSDKA;7787234;ENERGIE;326
CEE;24775-FRA31057;DNA0713;GL0029427P;25/08/2026;OAE000;1567;39409;CRE/M;GROUPEHORSDKA;7787190;ENERGIE;237
CEE;24775-FRA59777;DSW0001;GK0007307D;25/08/2026;OAE000;1567;49003;CRE/M;GROUPEHORSDKA;7787324;ENERGIE;91
CEE;24775-FRA31057;DNA0691;GL1354857K;25/08/2026;OAE000;1567;3981814;CRE/M;GROUPEHORSDKA;16350068;ENERGIE;236
CEE;24775-FRA31057;DNA0691;GL1354851D;25/08/2026;OAE000;1567;3981814;CRE/M;GROUPEHORSDKA;16350068;ENERGIE;236
CEE;24775-FRA31057;DNA0691;GL1354784C;25/08/2026;OAE000;1567;3981814;CRE/M;GROUPEHORSDKA;16350068;ENERGIE;236
CEE;24775-FRA31057;DNA0691;GL1354805B;25/08/2026;OAE000;1567;3981814;CRE/M;GROUPEHORSDKA;16350068;ENERGIE;236
CEE;24775-FRA31057;DNA0691;GL1354609D;25/08/2026;OAE000;1567;3981814;CRE/M;GROUPEHORSDKA;16350068;ENERGIE;236
CEE;24775-FRA31057;DNA0691;GL1354873D;25/08/2026;OAE000;1567;3981814;CRE/M;GROUPEHORSDKA;16350068;ENERGIE;236
