guid;fichier_source;nb_dk;nb_dk_fin01;nb_oracle_source;montant_dk_entete;montant_dk;montant_dk_fin01_entete;montant_dk_fin01;montant_oracle_source;euro_lines;statut_lignes;statut_montant
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_30004-0374DRWGPE-20260915-49040622_20260915-050221.txt;;4;4;;;8936590;8936590;8936590;1;OK;OK
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_30004-0375DMSGPE-20260915-49040622_20260915-050221.txt;;3;3;;;4577424;4577424;4577424;1;OK;OK
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_30004-0376DCWGPE-20260915-49040622_20260915-050221.txt;;3;3;;;4343631;4343631;4343631;1;OK;OK
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_30004-0382DSWGPE-20260915-49040622_20260915-050221.txt;;2;2;;;41090014;41090014;41090014;1;OK;OK
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_30004-0383DMSGPE-20260915-49040622_20260915-050221.txt;;2;2;;;14298241;14298241;14298241;1;OK;OK
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_30004-0385DRWGPE-20260915-49040622_20260915-050221.txt;;3;3;;;12031252;12031252;12031252;1;OK;OK
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_30004-0387DRWGPE-20260915-49040622_20260915-050221.txt;;2;2;;;11129426;11129426;11129426;1;OK;OK
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_30004-0388DCWGPE-20260915-49040622_20260915-050221.txt;;6;6;;;30459836;30459836;30459836;1;OK;OK
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_30004-0389DMSGPE-20260915-49040622_20260915-050221.txt;;2;2;;;1870144;1870144;1870144;1;OK;OK
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_30004-0390DEWGPE-20260915-49040622_20260915-050221.txt;;2;2;;;573802;573802;573802;1;OK;OK
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_30004-0397DNAGPE-20260915-49040622_20260915-050221.txt;;2;2;;;10824628;10824628;10824628;1;OK;OK
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_30004-0409DSWGPE-20260915-49040622_20260915-050221.txt;;1;1;;;70474923;70474923;70474923;1;OK;OK
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_30004-0415DEWGPE-20260915-49040622_20260915-050221.txt;;2;2;;;4642003;4642003;4642003;1;OK;OK
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_30004-0420DLSGPE-20260915-49040622_20260915-050221.txt;;1;1;;;677710;677710;677710;1;OK;OK
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_30004-0420DMSGPE-20260915-49040622_20260915-050221.txt;;1;1;;;154565;154565;154565;1;OK;OK
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_30004-0420DNAGPE-20260915-49040622_20260915-050221.txt;;1;1;;;214704;214704;214704;1;OK;OK
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_30004-0420DOSGPE-20260915-49040622_20260915-050221.txt;;1;1;;;1776553;1776553;1776553;1;OK;OK
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_30004-0420DSWGPE-20260915-49040622_20260915-050221.txt;;1;1;;;3261636;3261636;3261636;1;OK;OK
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_30004-0427DSWGPE-20260915-49040622_20260915-050221.txt;;1;1;;;1633592;1633592;1633592;1;OK;OK
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_30004-0431DEWGPE-20260915-49040622_20260915-050221.txt;;2;2;;;1404180;1404180;1404180;1;OK;OK
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_30004-0435DEWGPE-20260915-49040622_20260915-050221.txt;;2;2;;;7346987;7346987;7346987;1;OK;OK
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_30004-0444DLSGPE-20260915-49040622_20260915-050221.txt;;2;2;;;5631754;5631754;5631754;1;OK;OK
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_30004-0446DSWGPE-20260915-49040622_20260915-050221.txt;;2;2;;;17970525;17970525;17970525;1;OK;OK
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_30004-0450DCWGPE-20260915-49040622_20260915-050221.txt;;2;2;;;8551524;8551524;8551524;1;OK;OK
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_30004-0453DRWGPE-20260915-49040622_20260915-050221.txt;;4;4;;;46116942;46116942;46116942;1;OK;OK
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_30004-0456DRWGPE-20260915-49040622_20260915-050221.txt;;2;2;;;3103010;3103010;3103010;1;OK;OK
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_30004-0501DMSGPE-20260915-49040622_20260915-050221.txt;;1;1;;;299403411;299403411;299403411;1;OK;OK
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_30004-0502DMSGPE-20260915-49040622_20260915-050221.txt;;5;5;;;261001607;261001607;261001607;1;OK;OK
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_30004-0505DMSGPE-20260915-49040622_20260915-050221.txt;;3;3;;;6310170;6310170;6310170;1;OK;OK
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_30004-0507DEWGPE-20260915-49040622_20260915-050221.txt;;2;2;;;444165;444165;444165;1;OK;OK
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_30004-0512DLSGPE-20260915-49040622_20260915-050221.txt;;5;5;;;179509554;179509554;179509554;1;OK;OK
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_30004-0535DCWGPE-20260915-49040622_20260915-050221.txt;;3;3;;;13131758;13131758;13131758;1;OK;OK
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_30004-0554DNAGPE-20260915-49040622_20260915-050221.txt;;1;1;;;16142;16142;16142;1;OK;OK
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_30004-0600DSWGPE-20260915-49040622_20260915-050221.txt;;3;3;;;9849442;9849442;9849442;1;OK;OK
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_30004-0605DSWGPE-20260915-49040622_20260915-050221.txt;;3;3;;;12644708;12644708;12644708;1;OK;OK
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_30004-0608DRWGPE-20260915-49040622_20260915-050221.txt;;3;3;;;15700602;15700602;15700602;1;OK;OK
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_30004-0613DSWGPE-20260915-49040622_20260915-050221.txt;;2;2;;;3597908;3597908;3597908;1;OK;OK
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_30004-0628DSWGPE-20260915-49040622_20260915-050221.txt;;3;3;;;12122945;12122945;12122945;1;OK;OK
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_30004-0630DCWGPE-20260915-49040622_20260915-050221.txt;;2;2;;;15514299;15514299;15514299;1;OK;OK
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_30004-0631DRWGPE-20260915-49040622_20260915-050221.txt;;4;4;;;35748822;35748822;35748822;1;OK;OK
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_30004-0661DSWGPE-20260915-49040622_20260915-050221.txt;;3;3;;;12833415;12833415;12833415;1;OK;OK
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_30004-0667DMSGPE-20260915-49040622_20260915-050221.txt;;2;2;;;5119520;5119520;5119520;1;OK;OK
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_30004-0688DOSGPE-20260915-49040622_20260915-050221.txt;;6;6;;;5350486908;5350486908;535;1;OK;KO
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_30004-0695DMSGPE-20260915-49040622_20260915-050221.txt;;3;3;;;2739837;2739837;2739837;1;OK;OK
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_30004-0756DMSGPE-20260915-49040622_20260915-050221.txt;;4;4;;;69550524;69550524;69550524;1;OK;OK
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_30004-0790DNAGPE-20260915-49040622_20260915-050221.txt;;2;2;;;1846285;1846285;1846285;1;OK;OK
41d69a9ed07d41458de43af9034cf6fc;DK_FIN01_30004-0800DEWGPE-20260915-49040622_20260915-050221.txt;;5;5;;;24672080;24672080;24672080;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0001DCWEXP-20260915-49037598_20260915-012633.txt;;108;108;;;55553816;55553816;55553816;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0001DEWEXP-20260915-49037598_20260915-012633.txt;;177;177;;;185231937;185231937;185231937;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0001DLSEXP-20260915-49037598_20260915-012633.txt;;120;120;;;47387817;47387817;47387817;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0001DMSEXP-20260915-49037598_20260915-012633.txt;;216;216;;;251615315;251615315;251615315;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0001DNAEXP-20260915-49037598_20260915-012633.txt;;156;156;;;116564791;116564791;116564791;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0001DOSEXP-20260915-49037598_20260915-012633.txt;;23;23;;;39814240;39814240;39814240;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0001DRWEXP-20260915-49037598_20260915-012633.txt;;205;205;;;169857803;169857803;169857803;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0001DSWEXP-20260915-49037598_20260915-012634.txt;;200;200;;;110968420;110968420;110968420;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0034DLSEXP-20260915-49037598_20260915-012633.txt;;3;3;;;143647;143647;143647;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0049DMSEXP-20260915-49037598_20260915-012633.txt;;1;1;;;1665747;1665747;1665747;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0069DRWEXP-20260915-49037598_20260915-012633.txt;;1;1;;;440160;440160;440160;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0139DRWEXP-20260915-49037598_20260915-012633.txt;;4;4;;;273034;273034;273034;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0141DSWEXP-20260915-49037598_20260915-012634.txt;;1;1;;;48766;48766;48766;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0148DEWEXP-20260915-49037598_20260915-012633.txt;;1;1;;;426383;426383;426383;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0148DMSEXP-20260915-49037598_20260915-012633.txt;;1;1;;;559350;559350;559350;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0148DSWEXP-20260915-49037598_20260915-012634.txt;;1;1;;;306720;306720;306720;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0169DRWEXP-20260915-49037598_20260915-012633.txt;;1;1;;;1040419;1040419;1040419;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0198DLSEXP-20260915-49037598_20260915-012633.txt;;2;2;;;1670985;1670985;1670985;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0218DRWEXP-20260915-49037598_20260915-012634.txt;;1;1;;;2979120;2979120;2979120;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0222DLSEXP-20260915-49037598_20260915-012633.txt;;6;6;;;2361144;2361144;2361144;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0241DMSEXP-20260915-49037598_20260915-012633.txt;;2;2;;;335400;335400;335400;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0245DLSEXP-20260915-49037598_20260915-012633.txt;;27;27;;;50024631;50024631;50024631;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0261DLSEXP-20260915-49037598_20260915-012633.txt;;2;2;;;347436;347436;347436;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0306DCWEXP-20260915-49037598_20260915-012633.txt;;7;7;;;467338;467338;467338;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0306DLSEXP-20260915-49037598_20260915-012633.txt;;1;1;;;1475814;1475814;1475814;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0320DSWEXP-20260915-49037598_20260915-012634.txt;;2;2;;;128430;128430;128430;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0322DCWEXP-20260915-49037598_20260915-012633.txt;;3;3;;;553400;553400;553400;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0348DCWEXP-20260915-49037598_20260915-012633.txt;;32;32;;;9742161;9742161;9742161;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0350DNAEXP-20260915-49037598_20260915-012633.txt;;1;1;;;20400;20400;20400;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0360DCWEXP-20260915-49037598_20260915-012633.txt;;1;1;;;27828;27828;27828;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0364DSWEXP-20260915-49037598_20260915-012634.txt;;4;4;;;1733787;1733787;1733787;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0367DCWEXP-20260915-49037598_20260915-012633.txt;;2;2;;;241889;241889;241889;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0367DOSEXP-20260915-49037598_20260915-012633.txt;;15;15;;;28449837;28449837;28449837;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0378DCWEXP-20260915-49037598_20260915-012633.txt;;2;2;;;33823;33823;33823;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0380DNAEXP-20260915-49037598_20260915-012633.txt;;5;5;;;3099529;3099529;3099529;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0392DNAEXP-20260915-49037598_20260915-012633.txt;;1;1;;;2685120;2685120;2685120;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0399DNAEXP-20260915-49037598_20260915-012633.txt;;3;3;;;1295196;1295196;1295196;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0400DMSEXP-20260915-49037598_20260915-012633.txt;;3;3;;;1636314;1636314;1636314;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0401DRWEXP-20260915-49037598_20260915-012634.txt;;5;5;;;25682533;25682533;25682533;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0403DNAEXP-20260915-49037598_20260915-012633.txt;;1;1;;;551364;551364;551364;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0412DNAEXP-20260915-49037598_20260915-012633.txt;;2;2;;;59924;59924;59924;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0413DCWEXP-20260915-49037598_20260915-012633.txt;;1;1;;;1512000;1512000;1512000;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0414DRWEXP-20260915-49037598_20260915-012634.txt;;4;4;;;556386;556386;556386;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0416DCWEXP-20260915-49037598_20260915-012633.txt;;2;2;;;339360;339360;339360;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0441DMSEXP-20260915-49037598_20260915-012633.txt;;37;37;;;11792248;11792248;11792248;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0452DLSEXP-20260915-49037598_20260915-012633.txt;;10;10;;;2774653;2774653;2774653;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0460DLSEXP-20260915-49037598_20260915-012633.txt;;1;1;;;11010;11010;11010;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0461DEWEXP-20260915-49037598_20260915-012633.txt;;1;1;;;835069;835069;835069;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0470DNAEXP-20260915-49037598_20260915-012633.txt;;10;10;;;271614;271614;271614;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0475DSWEXP-20260915-49037598_20260915-012634.txt;;3;3;;;487508;487508;487508;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0476DEWEXP-20260915-49037598_20260915-012633.txt;;12;12;;;6805588;6805588;6805588;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0479DCWEXP-20260915-49037598_20260915-012633.txt;;3;3;;;644007;644007;644007;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0480DEWEXP-20260915-49037598_20260915-012633.txt;;1;1;;;246784;246784;246784;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0484DRWEXP-20260915-49037598_20260915-012634.txt;;1;1;;;54000;54000;54000;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0486DSWEXP-20260915-49037598_20260915-012634.txt;;1;1;;;30000;30000;30000;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0490DLSEXP-20260915-49037598_20260915-012633.txt;;1;1;;;190374;190374;190374;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0490DNAEXP-20260915-49037598_20260915-012633.txt;;1;1;;;92171;92171;92171;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0490DOSEXP-20260915-49037598_20260915-012633.txt;;3;3;;;227584;227584;227584;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0490DRWEXP-20260915-49037598_20260915-012634.txt;;2;2;;;329100;329100;329100;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0490DSWEXP-20260915-49037598_20260915-012634.txt;;2;2;;;939185;939185;939185;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0511DLSEXP-20260915-49037598_20260915-012633.txt;;2;2;;;106446;106446;106446;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0514DNAEXP-20260915-49037598_20260915-012633.txt;;15;15;;;2167810;2167810;2167810;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0515DMSEXP-20260915-49037598_20260915-012633.txt;;3;3;;;2837440;2837440;2837440;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0520DEWEXP-20260915-49037598_20260915-012633.txt;;1;1;;;224400;224400;224400;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0523DSWEXP-20260915-49037598_20260915-012634.txt;;3;3;;;1325822;1325822;1325822;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0531DRWEXP-20260915-49037598_20260915-012634.txt;;1;1;;;11896;11896;11896;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0534DSWEXP-20260915-49037598_20260915-012634.txt;;2;2;;;217310;217310;217310;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0540DCWEXP-20260915-49037598_20260915-012633.txt;;5;5;;;4865119;4865119;4865119;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0542DSWEXP-20260915-49037598_20260915-012634.txt;;1;1;;;104850;104850;104850;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0551DRWEXP-20260915-49037598_20260915-012634.txt;;13;13;;;8188119;8188119;8188119;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0576DRWEXP-20260915-49037598_20260915-012634.txt;;1;1;;;2480000;2480000;2480000;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0577DRWEXP-20260915-49037598_20260915-012634.txt;;3;3;;;4622580;4622580;4622580;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0578DSWEXP-20260915-49037598_20260915-012634.txt;;1;1;;;138000;138000;138000;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0597EPSEXP-20260915-49037598_20260915-012634.txt;;2;2;;;859604074;859604074;859604074;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0653DRWEXP-20260915-49037598_20260915-012634.txt;;2;2;;;1587045;1587045;1587045;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0656DSWEXP-20260915-49037598_20260915-012634.txt;;1;1;;;7344;7344;7344;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0658DOSEXP-20260915-49037598_20260915-012633.txt;;6;6;;;2171825;2171825;2171825;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0675DEWEXP-20260915-49037598_20260915-012633.txt;;1;1;;;89000;89000;89000;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0683DSWEXP-20260915-49037598_20260915-012634.txt;;1;1;;;243161;243161;243161;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0684DEWEXP-20260915-49037598_20260915-012633.txt;;2;2;;;874755;874755;874755;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0691DEWEXP-20260915-49037598_20260915-012633.txt;;4;4;;;1349162;1349162;1349162;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0691DNAEXP-20260915-49037598_20260915-012633.txt;;6;6;;;901562;901562;901562;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0693DCWEXP-20260915-49037598_20260915-012633.txt;;7;7;;;2326894;2326894;2326894;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0713DNAEXP-20260915-49037598_20260915-012633.txt;;2;2;;;138836;138836;138836;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0739DOSEXP-20260915-49037598_20260915-012633.txt;;2;2;;;143835;143835;143835;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0804DCWEXP-20260915-49037598_20260915-012633.txt;;1;1;;;150107;150107;150107;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0804DOSEXP-20260915-49037598_20260915-012633.txt;;5;5;;;4421398;4421398;4421398;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0808DSWEXP-20260915-49037598_20260915-012634.txt;;1;1;;;6365;6365;6365;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0820DNAEXP-20260915-49037598_20260915-012633.txt;;5;5;;;627582;627582;627582;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0844DRWEXP-20260915-49037598_20260915-012634.txt;;2;2;;;744320;744320;744320;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30003-0930DEWEXP-20260915-49037598_20260915-012633.txt;;10;10;;;7026690;7026690;7026690;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30004-0102DMSEXP-20260915-49037598_20260915-012633.txt;;3;3;;;517130;517130;517130;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30004-0119DOSEXP-20260915-49037598_20260915-012633.txt;;58;58;;;28368978;28368978;28368978;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30004-0131DCWEXP-20260915-49037598_20260915-012633.txt;;1;1;;;149000;149000;149000;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30004-0149DSWEXP-20260915-49037598_20260915-012634.txt;;3;3;;;2159663;2159663;2159663;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30004-0166DCWEXP-20260915-49037598_20260915-012633.txt;;1;1;;;16800;16800;16800;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30004-0167DRWEXP-20260915-49037598_20260915-012633.txt;;2;2;;;592400;592400;592400;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30004-0184DRWEXP-20260915-49037598_20260915-012634.txt;;1;1;;;137633;137633;137633;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30004-0284DEWEXP-20260915-49037598_20260915-012633.txt;;1;1;;;18371;18371;18371;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30004-0300DMSEXP-20260915-49037598_20260915-012633.txt;;8;8;;;2058469;2058469;2058469;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30004-0326DRWEXP-20260915-49037598_20260915-012634.txt;;3;3;;;929810;929810;929810;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30004-0330DSWEXP-20260915-49037598_20260915-012634.txt;;2;2;;;392435;392435;392435;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30004-0346DSWEXP-20260915-49037598_20260915-012634.txt;;1;1;;;79200;79200;79200;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30004-0349DNAEXP-20260915-49037598_20260915-012633.txt;;1;1;;;91001;91001;91001;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30004-0356DMSEXP-20260915-49037598_20260915-012633.txt;;1;1;;;102000;102000;102000;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30004-0358DLSEXP-20260915-49037598_20260915-012633.txt;;5;5;;;2189893;2189893;2189893;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30004-0359DLSEXP-20260915-49037598_20260915-012633.txt;;2;2;;;1034899;1034899;1034899;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30004-0361DMSEXP-20260915-49037598_20260915-012633.txt;;2;2;;;691320;691320;691320;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30004-0363DMSEXP-20260915-49037598_20260915-012633.txt;;13;13;;;12839946;12839946;12839946;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30004-0373DSWEXP-20260915-49037598_20260915-012634.txt;;18;18;;;12491492;12491492;12491492;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30004-0374DRWEXP-20260915-49037598_20260915-012634.txt;;3;3;;;460358;460358;460358;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30004-0375DMSEXP-20260915-49037598_20260915-012633.txt;;1;1;;;46694;46694;46694;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30004-0376DCWEXP-20260915-49037598_20260915-012633.txt;;3;3;;;168240;168240;168240;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30004-0378DSWEXP-20260915-49037598_20260915-012634.txt;;2;2;;;75458250;75458250;75458250;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30004-0385DRWEXP-20260915-49037598_20260915-012634.txt;;1;1;;;86640;86640;86640;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30004-0388DCWEXP-20260915-49037598_20260915-012633.txt;;3;3;;;647484;647484;647484;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30004-0415DEWEXP-20260915-49037598_20260915-012633.txt;;2;2;;;198725;198725;198725;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30004-0420DLSEXP-20260915-49037598_20260915-012633.txt;;1;1;;;228826;228826;228826;1;OK;OK
4b38893b46cd4377867de75f357820a9;DK_FIN01_30004-0427DSWEXP-20260915-49037598_20260915-012634.txt;;1;1;;;433680;433680;433680;1;OK;OK
